"Plot Title: mgas_wd_station_1_2023-06-06"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 10395038, SEN S/N: 10395038)","Full Range, μS/cm (LGR S/N: 10395038, SEN S/N: 10395038)","Temp, °C (LGR S/N: 10395038, SEN S/N: 10395038)","Coupler Detached (LGR S/N: 10395038)","Coupler Attached (LGR S/N: 10395038)","Host Connected (LGR S/N: 10395038)","Stopped (LGR S/N: 10395038)","End Of File (LGR S/N: 10395038)"
398,06/06/23 11:32:52 AM,124.8,123.5,20.07,,,,,
399,06/06/23 11:32:57 AM,124.3,123.1,20.08,,,,,
400,06/06/23 11:33:02 AM,124.3,123.1,20.08,,,,,
401,06/06/23 11:33:07 AM,124.6,123.1,20.08,,,,,
402,06/06/23 11:33:12 AM,124.3,123.1,20.08,,,,,
403,06/06/23 11:33:17 AM,124.4,123.1,20.08,,,,,
404,06/06/23 11:33:22 AM,124.6,123.9,20.08,,,,,
405,06/06/23 11:33:27 AM,124.2,123.1,20.08,,,,,
406,06/06/23 11:33:32 AM,124.4,123.1,20.08,,,,,
407,06/06/23 11:33:37 AM,124.2,123.1,20.07,,,,,
408,06/06/23 11:33:42 AM,124.2,123.1,20.09,,,,,
409,06/06/23 11:33:47 AM,124.2,123.1,20.08,,,,,
410,06/06/23 11:33:52 AM,124.2,123.1,20.08,,,,,
411,06/06/23 11:33:57 AM,124.7,123.5,20.08,,,,,
412,06/06/23 11:34:02 AM,124.2,123.1,20.09,,,,,
413,06/06/23 11:34:07 AM,124.2,123.1,20.08,,,,,
414,06/06/23 11:34:12 AM,124.2,123.1,20.08,,,,,
415,06/06/23 11:34:17 AM,124.3,123.1,20.09,,,,,
416,06/06/23 11:34:22 AM,124.2,123.1,20.09,,,,,
417,06/06/23 11:34:27 AM,124.4,123.5,20.08,,,,,
418,06/06/23 11:34:32 AM,124.2,123.1,20.08,,,,,
419,06/06/23 11:34:37 AM,124.2,123.1,20.09,,,,,
420,06/06/23 11:34:42 AM,124.2,123.1,20.08,,,,,
421,06/06/23 11:34:47 AM,124.2,123.1,20.09,,,,,
422,06/06/23 11:34:52 AM,124.2,123.1,20.09,,,,,
423,06/06/23 11:34:57 AM,124.2,123.1,20.08,,,,,
424,06/06/23 11:35:02 AM,124.2,123.1,20.09,,,,,
425,06/06/23 11:35:07 AM,124.3,123.1,20.09,,,,,
426,06/06/23 11:35:12 AM,124.3,123.1,20.09,,,,,
427,06/06/23 11:35:17 AM,124.2,123.1,20.09,,,,,
428,06/06/23 11:35:22 AM,124.2,123.1,20.09,,,,,
429,06/06/23 11:35:27 AM,124.3,123.1,20.09,,,,,
430,06/06/23 11:35:32 AM,124.2,123.1,20.09,,,,,
431,06/06/23 11:35:37 AM,124.2,123.1,20.09,,,,,
432,06/06/23 11:35:42 AM,124.2,123.1,20.08,,,,,
433,06/06/23 11:35:47 AM,124.2,123.1,20.09,,,,,
434,06/06/23 11:35:52 AM,124.2,123.1,20.09,,,,,
435,06/06/23 11:35:57 AM,124.2,123.1,20.09,,,,,
436,06/06/23 11:36:02 AM,124.2,123.1,20.11,,,,,
437,06/06/23 11:36:07 AM,124.2,123.1,20.09,,,,,
438,06/06/23 11:36:12 AM,124.2,123.1,20.11,,,,,
439,06/06/23 11:36:17 AM,124.2,123.1,20.11,,,,,
440,06/06/23 11:36:22 AM,124.2,123.1,20.11,,,,,
441,06/06/23 11:36:27 AM,124.3,123.1,20.09,,,,,
442,06/06/23 11:36:32 AM,124.4,123.1,20.09,,,,,
443,06/06/23 11:36:37 AM,124.2,123.1,20.11,,,,,
444,06/06/23 11:36:42 AM,124.2,123.1,20.11,,,,,
445,06/06/23 11:36:47 AM,124.2,123.1,20.11,,,,,
446,06/06/23 11:36:52 AM,124.2,122.7,20.09,,,,,
447,06/06/23 11:36:57 AM,124.2,123.1,20.11,,,,,
448,06/06/23 11:37:02 AM,124.2,123.1,20.11,,,,,
449,06/06/23 11:37:07 AM,124.2,123.1,20.11,,,,,
450,06/06/23 11:37:12 AM,124.2,123.1,20.11,,,,,
451,06/06/23 11:37:17 AM,124.2,123.1,20.11,,,,,
452,06/06/23 11:37:22 AM,124.4,123.1,20.11,,,,,
453,06/06/23 11:37:27 AM,124.3,123.1,20.11,,,,,
454,06/06/23 11:37:32 AM,124.2,123.1,20.11,,,,,
455,06/06/23 11:37:37 AM,124.2,123.1,20.11,,,,,
456,06/06/23 11:37:42 AM,124.2,123.1,20.12,,,,,
457,06/06/23 11:37:47 AM,124.2,123.1,20.12,,,,,
458,06/06/23 11:37:52 AM,124.3,123.1,20.11,,,,,
459,06/06/23 11:37:57 AM,124.2,123.1,20.11,,,,,
460,06/06/23 11:38:02 AM,124.2,123.1,20.11,,,,,
461,06/06/23 11:38:07 AM,124.2,123.1,20.09,,,,,
462,06/06/23 11:38:12 AM,124.2,123.1,20.12,,,,,
463,06/06/23 11:38:17 AM,124.2,123.1,20.12,,,,,
464,06/06/23 11:38:22 AM,124.2,123.1,20.12,,,,,
465,06/06/23 11:38:27 AM,124.2,123.1,20.12,,,,,
466,06/06/23 11:38:32 AM,124.2,123.1,20.11,,,,,
467,06/06/23 11:38:37 AM,124.3,123.1,20.12,,,,,
468,06/06/23 11:38:42 AM,124.3,123.1,20.12,,,,,
469,06/06/23 11:38:47 AM,124.4,123.1,20.12,,,,,
470,06/06/23 11:38:52 AM,124.2,123.1,20.12,,,,,
471,06/06/23 11:38:57 AM,124.2,123.1,20.11,,,,,
472,06/06/23 11:39:02 AM,124.3,123.1,20.12,,,,,
473,06/06/23 11:39:07 AM,124.3,123.1,20.12,,,,,
474,06/06/23 11:39:12 AM,124.2,123.1,20.11,,,,,
475,06/06/23 11:39:17 AM,124.2,123.1,20.12,,,,,
476,06/06/23 11:39:22 AM,124.3,123.1,20.13,,,,,
477,06/06/23 11:39:27 AM,124.3,123.1,20.13,,,,,
478,06/06/23 11:39:32 AM,124.2,123.1,20.12,,,,,
479,06/06/23 11:39:37 AM,124.3,123.1,20.13,,,,,
480,06/06/23 11:39:42 AM,124.3,123.1,20.12,,,,,
481,06/06/23 11:39:47 AM,124.3,123.1,20.12,,,,,
482,06/06/23 11:39:52 AM,124.3,123.1,20.13,,,,,
483,06/06/23 11:39:57 AM,124.3,123.1,20.13,,,,,
484,06/06/23 11:40:02 AM,124.3,123.1,20.13,,,,,
485,06/06/23 11:40:07 AM,124.4,123.1,20.13,,,,,
486,06/06/23 11:40:12 AM,124.3,123.1,20.13,,,,,
487,06/06/23 11:40:17 AM,124.3,123.1,20.13,,,,,
488,06/06/23 11:40:22 AM,124.3,123.1,20.13,,,,,
489,06/06/23 11:40:27 AM,124.4,123.1,20.15,,,,,
490,06/06/23 11:40:32 AM,124.3,123.1,20.13,,,,,
491,06/06/23 11:40:37 AM,124.3,123.1,20.13,,,,,
492,06/06/23 11:40:42 AM,124.3,123.1,20.13,,,,,
493,06/06/23 11:40:47 AM,124.3,123.1,20.12,,,,,
494,06/06/23 11:40:52 AM,124.3,123.1,20.13,,,,,
495,06/06/23 11:40:57 AM,124.3,123.1,20.15,,,,,
496,06/06/23 11:41:02 AM,124.4,123.1,20.15,,,,,
497,06/06/23 11:41:07 AM,124.3,123.1,20.13,,,,,
498,06/06/23 11:41:12 AM,124.3,123.1,20.13,,,,,
499,06/06/23 11:41:17 AM,124.3,123.1,20.13,,,,,
500,06/06/23 11:41:22 AM,124.5,123.1,20.15,,,,,
501,06/06/23 11:41:27 AM,124.4,123.1,20.15,,,,,
502,06/06/23 11:41:32 AM,124.3,123.1,20.15,,,,,
503,06/06/23 11:41:37 AM,124.3,123.1,20.15,,,,,
504,06/06/23 11:41:42 AM,124.4,123.1,20.15,,,,,
505,06/06/23 11:41:47 AM,124.4,123.1,20.15,,,,,
506,06/06/23 11:41:52 AM,124.5,123.1,20.16,,,,,
507,06/06/23 11:41:57 AM,124.4,123.1,20.15,,,,,
508,06/06/23 11:42:02 AM,124.4,123.1,20.15,,,,,
509,06/06/23 11:42:07 AM,124.5,123.5,20.15,,,,,
510,06/06/23 11:42:12 AM,124.5,123.1,20.16,,,,,
511,06/06/23 11:42:17 AM,124.5,123.1,20.15,,,,,
512,06/06/23 11:42:22 AM,124.5,123.1,20.15,,,,,
513,06/06/23 11:42:27 AM,124.5,123.5,20.16,,,,,
514,06/06/23 11:42:32 AM,124.5,123.1,20.15,,,,,
515,06/06/23 11:42:37 AM,124.5,123.1,20.16,,,,,
516,06/06/23 11:42:42 AM,124.4,123.5,20.15,,,,,
517,06/06/23 11:42:47 AM,124.4,123.1,20.16,,,,,
518,06/06/23 11:42:52 AM,124.5,123.1,20.16,,,,,
519,06/06/23 11:42:57 AM,124.4,123.1,20.15,,,,,
520,06/06/23 11:43:02 AM,124.5,123.5,20.15,,,,,
521,06/06/23 11:43:07 AM,124.5,123.5,20.16,,,,,
522,06/06/23 11:43:12 AM,124.5,123.5,20.16,,,,,
523,06/06/23 11:43:17 AM,124.5,123.1,20.16,,,,,
524,06/06/23 11:43:22 AM,124.5,123.1,20.15,,,,,
525,06/06/23 11:43:27 AM,124.5,123.5,20.16,,,,,
526,06/06/23 11:43:32 AM,124.5,123.5,20.16,,,,,
527,06/06/23 11:43:37 AM,124.5,123.1,20.16,,,,,
528,06/06/23 11:43:42 AM,124.5,123.5,20.16,,,,,
529,06/06/23 11:43:47 AM,124.5,123.1,20.16,,,,,
530,06/06/23 11:43:52 AM,124.5,123.5,20.17,,,,,
531,06/06/23 11:43:57 AM,124.5,123.1,20.17,,,,,
532,06/06/23 11:44:02 AM,124.5,123.5,20.16,,,,,
533,06/06/23 11:44:07 AM,124.5,123.5,20.17,,,,,
534,06/06/23 11:44:12 AM,124.5,123.5,20.17,,,,,
535,06/06/23 11:44:17 AM,124.5,123.1,20.16,,,,,
536,06/06/23 11:44:22 AM,124.5,123.5,20.17,,,,,
537,06/06/23 11:44:27 AM,124.5,123.5,20.16,,,,,
538,06/06/23 11:44:32 AM,124.5,123.5,20.17,,,,,
539,06/06/23 11:44:37 AM,124.5,123.1,20.17,,,,,
540,06/06/23 11:44:42 AM,124.5,123.5,20.17,,,,,
541,06/06/23 11:44:47 AM,124.5,123.5,20.17,,,,,
542,06/06/23 11:44:52 AM,124.5,123.1,20.19,,,,,
543,06/06/23 11:44:57 AM,124.5,123.1,20.17,,,,,
544,06/06/23 11:45:02 AM,124.5,123.1,20.19,,,,,
545,06/06/23 11:45:07 AM,124.5,123.5,20.16,,,,,
546,06/06/23 11:45:12 AM,124.5,123.5,20.19,,,,,
547,06/06/23 11:45:17 AM,124.5,123.5,20.19,,,,,
548,06/06/23 11:45:22 AM,124.6,123.5,20.19,,,,,
549,06/06/23 11:45:27 AM,124.5,123.5,20.17,,,,,
550,06/06/23 11:45:32 AM,124.6,123.1,20.17,,,,,
551,06/06/23 11:45:37 AM,124.5,123.5,20.19,,,,,
552,06/06/23 11:45:42 AM,124.5,123.5,20.17,,,,,
553,06/06/23 11:45:47 AM,124.5,123.5,20.19,,,,,
554,06/06/23 11:45:52 AM,124.6,123.5,20.17,,,,,
555,06/06/23 11:45:57 AM,124.6,123.1,20.19,,,,,
556,06/06/23 11:46:02 AM,124.6,123.5,20.19,,,,,
557,06/06/23 11:46:07 AM,124.6,123.5,20.19,,,,,
558,06/06/23 11:46:12 AM,124.6,123.5,20.19,,,,,
559,06/06/23 11:46:17 AM,124.5,123.5,20.20,,,,,
560,06/06/23 11:46:22 AM,124.6,123.5,20.19,,,,,
561,06/06/23 11:46:27 AM,124.6,123.5,20.20,,,,,
562,06/06/23 11:46:32 AM,124.6,123.5,20.19,,,,,
563,06/06/23 11:46:37 AM,124.5,123.5,20.19,,,,,
564,06/06/23 11:46:42 AM,124.5,123.5,20.19,,,,,
565,06/06/23 11:46:47 AM,124.6,123.5,20.19,,,,,
566,06/06/23 11:46:52 AM,124.6,123.5,20.20,,,,,
567,06/06/23 11:46:57 AM,124.6,123.5,20.20,,,,,
568,06/06/23 11:47:02 AM,124.6,123.5,20.19,,,,,
569,06/06/23 11:47:07 AM,124.6,123.5,20.19,,,,,
570,06/06/23 11:47:12 AM,124.7,123.5,20.20,,,,,
571,06/06/23 11:47:17 AM,124.6,123.5,20.20,,,,,
572,06/06/23 11:47:22 AM,124.7,123.5,20.20,,,,,
573,06/06/23 11:47:27 AM,124.7,123.5,20.20,,,,,
574,06/06/23 11:47:32 AM,124.6,123.9,20.20,,,,,
575,06/06/23 11:47:37 AM,124.7,123.5,20.20,,,,,
576,06/06/23 11:47:42 AM,124.8,123.5,20.20,,,,,
577,06/06/23 11:47:47 AM,124.6,123.5,20.20,,,,,
578,06/06/23 11:47:52 AM,124.7,123.1,20.20,,,,,
579,06/06/23 11:47:57 AM,124.8,123.5,20.20,,,,,
580,06/06/23 11:48:02 AM,124.7,123.5,20.20,,,,,
581,06/06/23 11:48:07 AM,124.8,123.5,20.20,,,,,
582,06/06/23 11:48:12 AM,124.7,123.5,20.20,,,,,
583,06/06/23 11:48:17 AM,124.8,123.5,20.20,,,,,
584,06/06/23 11:48:22 AM,124.7,123.5,20.21,,,,,
585,06/06/23 11:48:27 AM,124.7,123.5,20.21,,,,,
586,06/06/23 11:48:32 AM,124.8,123.5,20.20,,,,,
587,06/06/23 11:48:37 AM,124.7,123.5,20.20,,,,,
588,06/06/23 11:48:42 AM,124.8,123.5,20.20,,,,,
589,06/06/23 11:48:47 AM,124.8,123.5,20.20,,,,,
590,06/06/23 11:48:52 AM,124.7,123.5,20.20,,,,,
591,06/06/23 11:48:57 AM,124.8,123.5,20.21,,,,,
592,06/06/23 11:49:02 AM,124.7,123.5,20.21,,,,,
593,06/06/23 11:49:07 AM,124.8,123.5,20.20,,,,,
594,06/06/23 11:49:12 AM,124.8,123.5,20.21,,,,,
595,06/06/23 11:49:17 AM,124.8,123.5,20.21,,,,,
596,06/06/23 11:49:22 AM,124.8,123.5,20.21,,,,,
597,06/06/23 11:49:27 AM,124.8,123.5,20.21,,,,,
598,06/06/23 11:49:32 AM,124.8,123.5,20.21,,,,,
599,06/06/23 11:49:37 AM,124.8,123.5,20.21,,,,,
600,06/06/23 11:49:42 AM,124.8,123.5,20.20,,,,,
601,06/06/23 11:49:47 AM,124.8,123.5,20.20,,,,,
602,06/06/23 11:49:52 AM,124.8,123.5,20.21,,,,,
603,06/06/23 11:49:57 AM,124.8,123.5,20.21,,,,,
604,06/06/23 11:50:02 AM,124.8,123.5,20.20,,,,,
605,06/06/23 11:50:07 AM,124.8,123.5,20.21,,,,,
606,06/06/23 11:50:12 AM,124.8,123.5,20.23,,,,,
607,06/06/23 11:50:17 AM,124.8,123.5,20.21,,,,,
608,06/06/23 11:50:22 AM,124.8,123.5,20.23,,,,,
609,06/06/23 11:50:27 AM,124.8,123.5,20.21,,,,,
610,06/06/23 11:50:32 AM,124.8,123.5,20.21,,,,,
611,06/06/23 11:50:37 AM,124.8,123.5,20.21,,,,,
612,06/06/23 11:50:42 AM,124.8,123.5,20.23,,,,,
613,06/06/23 11:50:47 AM,124.8,123.5,20.21,,,,,
614,06/06/23 11:50:52 AM,124.8,123.5,20.23,,,,,
615,06/06/23 11:50:57 AM,124.8,123.5,20.21,,,,,
616,06/06/23 11:51:02 AM,124.8,123.5,20.23,,,,,
617,06/06/23 11:51:07 AM,124.8,123.5,20.24,,,,,
618,06/06/23 11:51:12 AM,124.8,123.5,20.23,,,,,
619,06/06/23 11:51:17 AM,124.8,123.5,20.23,,,,,
620,06/06/23 11:51:22 AM,124.8,123.5,20.23,,,,,
621,06/06/23 11:51:27 AM,124.8,123.9,20.23,,,,,
622,06/06/23 11:51:32 AM,124.8,123.5,20.21,,,,,
623,06/06/23 11:51:37 AM,124.8,123.5,20.23,,,,,
624,06/06/23 11:51:42 AM,124.8,123.5,20.23,,,,,
625,06/06/23 11:51:47 AM,124.8,123.5,20.23,,,,,
626,06/06/23 11:51:52 AM,124.8,123.5,20.23,,,,,
627,06/06/23 11:51:57 AM,124.8,123.5,20.23,,,,,
628,06/06/23 11:52:02 AM,124.8,123.9,20.23,,,,,
629,06/06/23 11:52:07 AM,124.8,123.5,20.23,,,,,
630,06/06/23 11:52:12 AM,124.8,123.5,20.23,,,,,
631,06/06/23 11:52:17 AM,124.8,123.5,20.24,,,,,
632,06/06/23 11:52:22 AM,124.8,123.5,20.24,,,,,
633,06/06/23 11:52:27 AM,124.8,123.5,20.24,,,,,
634,06/06/23 11:52:32 AM,124.8,123.5,20.24,,,,,
635,06/06/23 11:52:37 AM,124.8,123.5,20.24,,,,,
636,06/06/23 11:52:42 AM,124.8,123.5,20.24,,,,,
637,06/06/23 11:52:47 AM,124.8,123.5,20.24,,,,,
638,06/06/23 11:52:52 AM,124.9,123.9,20.23,,,,,
639,06/06/23 11:52:57 AM,124.8,123.5,20.24,,,,,
640,06/06/23 11:53:02 AM,124.8,123.5,20.24,,,,,
641,06/06/23 11:53:07 AM,124.9,123.5,20.24,,,,,
642,06/06/23 11:53:12 AM,124.8,123.5,20.25,,,,,
643,06/06/23 11:53:17 AM,124.9,123.9,20.23,,,,,
644,06/06/23 11:53:22 AM,124.8,123.5,20.24,,,,,
645,06/06/23 11:53:27 AM,124.9,123.9,20.24,,,,,
646,06/06/23 11:53:32 AM,124.9,123.5,20.24,,,,,
647,06/06/23 11:53:37 AM,124.9,123.5,20.24,,,,,
648,06/06/23 11:53:42 AM,124.9,123.9,20.24,,,,,
649,06/06/23 11:53:47 AM,124.8,123.8,20.25,,,,,
650,06/06/23 11:53:52 AM,124.9,123.5,20.24,,,,,
651,06/06/23 11:53:57 AM,124.9,123.5,20.24,,,,,
652,06/06/23 11:54:02 AM,124.8,123.9,20.24,,,,,
653,06/06/23 11:54:07 AM,124.8,123.5,20.25,,,,,
654,06/06/23 11:54:12 AM,124.9,123.5,20.24,,,,,
655,06/06/23 11:54:17 AM,124.9,123.8,20.25,,,,,
656,06/06/23 11:54:22 AM,124.9,123.9,20.24,,,,,
657,06/06/23 11:54:27 AM,124.9,123.5,20.24,,,,,
658,06/06/23 11:54:32 AM,124.9,123.8,20.25,,,,,
659,06/06/23 11:54:37 AM,125.0,123.5,20.25,,,,,
660,06/06/23 11:54:42 AM,124.9,123.8,20.25,,,,,
661,06/06/23 11:54:47 AM,124.9,123.8,20.25,,,,,
662,06/06/23 11:54:52 AM,124.9,123.8,20.25,,,,,
663,06/06/23 11:54:57 AM,125.0,123.8,20.25,,,,,
664,06/06/23 11:55:02 AM,125.0,123.8,20.25,,,,,
665,06/06/23 11:55:07 AM,124.9,123.8,20.26,,,,,
666,06/06/23 11:55:12 AM,125.1,123.8,20.26,,,,,
667,06/06/23 11:55:17 AM,125.0,123.8,20.26,,,,,
668,06/06/23 11:55:22 AM,125.0,123.5,20.25,,,,,
669,06/06/23 11:55:27 AM,125.1,123.8,20.25,,,,,
670,06/06/23 11:55:32 AM,125.0,123.8,20.26,,,,,
671,06/06/23 11:55:37 AM,125.0,123.8,20.28,,,,,
672,06/06/23 11:55:42 AM,125.1,123.8,20.26,,,,,
673,06/06/23 11:55:47 AM,124.9,123.8,20.28,,,,,
674,06/06/23 11:55:52 AM,125.1,123.8,20.26,,,,,
675,06/06/23 11:55:57 AM,125.1,123.8,20.26,,,,,
676,06/06/23 11:56:02 AM,125.1,123.8,20.26,,,,,
677,06/06/23 11:56:07 AM,125.0,123.8,20.26,,,,,
678,06/06/23 11:56:12 AM,125.1,123.8,20.26,,,,,
679,06/06/23 11:56:17 AM,125.1,123.8,20.28,,,,,
680,06/06/23 11:56:22 AM,125.1,123.8,20.28,,,,,
681,06/06/23 11:56:27 AM,125.1,123.8,20.28,,,,,
682,06/06/23 11:56:32 AM,125.1,123.8,20.26,,,,,
683,06/06/23 11:56:37 AM,125.1,123.8,20.26,,,,,
684,06/06/23 11:56:42 AM,125.1,123.8,20.28,,,,,
685,06/06/23 11:56:47 AM,125.1,123.8,20.28,,,,,
686,06/06/23 11:56:52 AM,125.1,123.8,20.26,,,,,
687,06/06/23 11:56:57 AM,125.1,123.8,20.26,,,,,
688,06/06/23 11:57:02 AM,125.1,123.8,20.28,,,,,
689,06/06/23 11:57:07 AM,125.1,123.8,20.26,,,,,
690,06/06/23 11:57:12 AM,125.1,123.5,20.28,,,,,
691,06/06/23 11:57:17 AM,125.1,123.8,20.28,,,,,
692,06/06/23 11:57:22 AM,125.1,123.8,20.28,,,,,
693,06/06/23 11:57:27 AM,125.0,123.8,20.28,,,,,
694,06/06/23 11:57:32 AM,125.1,123.8,20.28,,,,,
695,06/06/23 11:57:37 AM,125.0,123.8,20.28,,,,,
696,06/06/23 11:57:42 AM,125.1,123.8,20.28,,,,,
697,06/06/23 11:57:47 AM,125.1,123.8,20.28,,,,,
698,06/06/23 11:57:52 AM,125.1,123.8,20.28,,,,,
699,06/06/23 11:57:57 AM,125.1,123.8,20.29,,,,,
700,06/06/23 11:58:02 AM,125.1,123.8,20.28,,,,,
701,06/06/23 11:58:07 AM,125.1,123.8,20.28,,,,,
702,06/06/23 11:58:12 AM,125.1,123.8,20.29,,,,,
703,06/06/23 11:58:17 AM,125.1,123.8,20.29,,,,,
704,06/06/23 11:58:22 AM,125.1,123.8,20.29,,,,,
705,06/06/23 11:58:27 AM,125.1,123.8,20.29,,,,,
706,06/06/23 11:58:32 AM,125.1,123.8,20.29,,,,,
707,06/06/23 11:58:37 AM,125.1,123.8,20.28,,,,,
708,06/06/23 11:58:42 AM,125.1,123.8,20.29,,,,,
709,06/06/23 11:58:47 AM,125.1,123.8,20.29,,,,,
710,06/06/23 11:58:52 AM,125.1,123.8,20.28,,,,,
711,06/06/23 11:58:57 AM,125.1,123.8,20.29,,,,,
712,06/06/23 11:59:02 AM,125.1,123.8,20.29,,,,,
713,06/06/23 11:59:07 AM,125.1,123.8,20.29,,,,,
714,06/06/23 11:59:12 AM,125.1,123.8,20.29,,,,,
715,06/06/23 11:59:17 AM,125.1,123.8,20.29,,,,,
716,06/06/23 11:59:22 AM,125.1,123.8,20.29,,,,,
717,06/06/23 11:59:27 AM,125.1,123.8,20.29,,,,,
718,06/06/23 11:59:32 AM,125.1,123.8,20.29,,,,,
719,06/06/23 11:59:37 AM,125.1,123.8,20.29,,,,,
720,06/06/23 11:59:42 AM,125.1,123.8,20.29,,,,,
721,06/06/23 11:59:47 AM,125.1,123.8,20.30,,,,,
722,06/06/23 11:59:52 AM,125.1,123.8,20.29,,,,,
723,06/06/23 11:59:57 AM,125.2,123.8,20.29,,,,,
724,06/06/23 12:00:02 PM,125.2,123.8,20.30,,,,,
725,06/06/23 12:00:07 PM,125.1,123.8,20.29,,,,,
726,06/06/23 12:00:12 PM,125.1,123.8,20.29,,,,,
727,06/06/23 12:00:17 PM,125.2,123.8,20.30,,,,,
728,06/06/23 12:00:22 PM,125.1,123.8,20.32,,,,,
729,06/06/23 12:00:27 PM,125.2,123.8,20.30,,,,,
730,06/06/23 12:00:32 PM,125.2,123.8,20.30,,,,,
731,06/06/23 12:00:37 PM,125.1,123.8,20.30,,,,,
732,06/06/23 12:00:42 PM,125.2,123.8,20.30,,,,,
733,06/06/23 12:00:47 PM,125.1,123.8,20.30,,,,,
734,06/06/23 12:00:52 PM,125.2,123.8,20.30,,,,,
735,06/06/23 12:00:57 PM,125.2,124.2,20.30,,,,,
736,06/06/23 12:01:02 PM,125.2,123.8,20.30,,,,,
737,06/06/23 12:01:07 PM,125.2,123.8,20.30,,,,,
738,06/06/23 12:01:12 PM,125.2,123.8,20.30,,,,,
739,06/06/23 12:01:17 PM,125.1,123.8,20.30,,,,,
740,06/06/23 12:01:22 PM,125.2,124.2,20.30,,,,,
741,06/06/23 12:01:27 PM,125.1,123.8,20.30,,,,,
742,06/06/23 12:01:32 PM,125.2,123.8,20.32,,,,,
743,06/06/23 12:01:37 PM,125.2,124.2,20.30,,,,,
744,06/06/23 12:01:42 PM,125.2,123.8,20.32,,,,,
745,06/06/23 12:01:47 PM,125.2,124.2,20.32,,,,,
746,06/06/23 12:01:52 PM,125.2,124.2,20.32,,,,,
747,06/06/23 12:01:57 PM,125.2,123.8,20.32,,,,,
748,06/06/23 12:02:02 PM,125.2,123.8,20.32,,,,,
749,06/06/23 12:02:07 PM,125.2,123.8,20.32,,,,,
750,06/06/23 12:02:12 PM,125.2,123.8,20.30,,,,,
751,06/06/23 12:02:17 PM,125.3,123.8,20.33,,,,,
752,06/06/23 12:02:22 PM,125.3,123.8,20.32,,,,,
753,06/06/23 12:02:27 PM,125.2,123.8,20.32,,,,,
754,06/06/23 12:02:32 PM,125.2,123.8,20.32,,,,,
755,06/06/23 12:02:37 PM,125.2,123.8,20.32,,,,,
756,06/06/23 12:02:42 PM,125.2,123.8,20.33,,,,,
757,06/06/23 12:02:47 PM,125.4,123.8,20.32,,,,,
758,06/06/23 12:02:52 PM,125.2,123.8,20.32,,,,,
759,06/06/23 12:02:57 PM,125.2,123.8,20.32,,,,,
760,06/06/23 12:03:02 PM,125.4,124.2,20.33,,,,,
761,06/06/23 12:03:07 PM,125.2,124.2,20.33,,,,,
762,06/06/23 12:03:12 PM,125.2,124.2,20.33,,,,,
763,06/06/23 12:03:17 PM,125.3,124.2,20.33,,,,,
764,06/06/23 12:03:22 PM,125.3,123.8,20.33,,,,,
765,06/06/23 12:03:27 PM,125.3,123.8,20.33,,,,,
766,06/06/23 12:03:32 PM,125.3,124.2,20.33,,,,,
767,06/06/23 12:03:37 PM,125.3,123.8,20.33,,,,,
768,06/06/23 12:03:42 PM,125.3,124.2,20.33,,,,,
769,06/06/23 12:03:47 PM,125.4,123.8,20.33,,,,,
770,06/06/23 12:03:52 PM,125.4,123.8,20.34,,,,,
771,06/06/23 12:03:57 PM,125.3,124.2,20.34,,,,,
772,06/06/23 12:04:02 PM,125.3,123.8,20.33,,,,,
773,06/06/23 12:04:07 PM,125.4,123.8,20.33,,,,,
774,06/06/23 12:04:12 PM,125.4,123.8,20.33,,,,,
775,06/06/23 12:04:17 PM,125.4,123.8,20.33,,,,,
776,06/06/23 12:04:22 PM,125.4,124.2,20.33,,,,,
777,06/06/23 12:04:27 PM,125.4,123.8,20.34,,,,,
778,06/06/23 12:04:32 PM,125.4,123.8,20.34,,,,,
779,06/06/23 12:04:37 PM,125.4,123.8,20.36,,,,,
780,06/06/23 12:04:42 PM,125.4,123.8,20.34,,,,,
781,06/06/23 12:04:47 PM,125.4,123.8,20.34,,,,,
782,06/06/23 12:04:52 PM,125.4,124.2,20.33,,,,,
783,06/06/23 12:04:57 PM,125.4,123.8,20.34,,,,,
784,06/06/23 12:05:02 PM,125.4,123.8,20.36,,,,,
785,06/06/23 12:05:07 PM,125.4,123.8,20.34,,,,,
786,06/06/23 12:05:12 PM,125.4,123.8,20.33,,,,,
787,06/06/23 12:05:17 PM,125.4,124.2,20.34,,,,,
788,06/06/23 12:05:22 PM,125.4,123.8,20.34,,,,,
789,06/06/23 12:05:27 PM,125.4,124.2,20.33,,,,,
790,06/06/23 12:05:32 PM,125.4,124.2,20.36,,,,,
791,06/06/23 12:05:37 PM,125.4,124.2,20.34,,,,,
792,06/06/23 12:05:42 PM,125.4,124.2,20.34,,,,,
793,06/06/23 12:05:47 PM,125.4,124.2,20.36,,,,,
794,06/06/23 12:05:52 PM,125.5,123.8,20.36,,,,,
795,06/06/23 12:05:57 PM,125.4,124.2,20.36,,,,,
796,06/06/23 12:06:02 PM,125.4,124.2,20.36,,,,,
797,06/06/23 12:06:07 PM,125.4,124.2,20.36,,,,,
798,06/06/23 12:06:12 PM,125.4,124.2,20.37,,,,,
799,06/06/23 12:06:17 PM,125.4,124.2,20.36,,,,,
800,06/06/23 12:06:22 PM,125.4,124.2,20.37,,,,,
801,06/06/23 12:06:27 PM,125.4,124.2,20.37,,,,,
