"Plot Title: mgas_station_2"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 10559459, SEN S/N: 10559459)","Full Range, μS/cm (LGR S/N: 10559459, SEN S/N: 10559459)","Temp, °C (LGR S/N: 10559459, SEN S/N: 10559459)","End Of File (LGR S/N: 10559459)"
2533,06/14/23 05:01:00 PM,130.5,130.3,13.62,
2534,06/14/23 05:01:05 PM,130.5,130.3,13.62,
2535,06/14/23 05:01:10 PM,130.2,129.9,13.62,
2536,06/14/23 05:01:15 PM,130.4,130.3,13.62,
2537,06/14/23 05:01:20 PM,130.3,129.5,13.62,
2538,06/14/23 05:01:25 PM,130.5,129.9,13.62,
2539,06/14/23 05:01:30 PM,130.5,130.3,13.62,
2540,06/14/23 05:01:35 PM,130.2,130.3,13.62,
2541,06/14/23 05:01:40 PM,130.3,129.9,13.62,
2542,06/14/23 05:01:45 PM,130.4,130.3,13.63,
2543,06/14/23 05:01:50 PM,130.3,130.3,13.62,
2544,06/14/23 05:01:55 PM,130.4,130.3,13.62,
2545,06/14/23 05:02:00 PM,130.3,130.3,13.62,
2546,06/14/23 05:02:05 PM,130.3,129.9,13.62,
2547,06/14/23 05:02:10 PM,130.5,129.9,13.62,
2548,06/14/23 05:02:15 PM,130.4,130.3,13.63,
2549,06/14/23 05:02:20 PM,130.5,130.3,13.60,
2550,06/14/23 05:02:25 PM,130.4,130.3,13.63,
2551,06/14/23 05:02:30 PM,130.5,130.3,13.62,
2552,06/14/23 05:02:35 PM,130.5,130.3,13.62,
2553,06/14/23 05:02:40 PM,130.4,130.3,13.62,
2554,06/14/23 05:02:45 PM,130.2,129.9,13.62,
2555,06/14/23 05:02:50 PM,130.4,130.3,13.62,
2556,06/14/23 05:02:55 PM,130.2,129.9,13.62,
2557,06/14/23 05:03:00 PM,130.3,130.3,13.62,
2558,06/14/23 05:03:05 PM,130.2,129.5,13.60,
2559,06/14/23 05:03:10 PM,130.3,130.3,13.62,
2560,06/14/23 05:03:15 PM,130.4,130.3,13.62,
2561,06/14/23 05:03:20 PM,130.2,129.5,13.60,
2562,06/14/23 05:03:25 PM,130.1,129.9,13.60,
2563,06/14/23 05:03:30 PM,130.5,130.3,13.62,
2564,06/14/23 05:03:35 PM,130.3,130.3,13.62,
2565,06/14/23 05:03:40 PM,130.3,129.9,13.62,
2566,06/14/23 05:03:45 PM,130.3,129.9,13.60,
2567,06/14/23 05:03:50 PM,130.4,130.3,13.62,
2568,06/14/23 05:03:55 PM,130.2,129.9,13.62,
2569,06/14/23 05:04:00 PM,130.2,129.9,13.60,
2570,06/14/23 05:04:05 PM,130.3,130.3,13.62,
2571,06/14/23 05:04:10 PM,130.5,130.3,13.62,
2572,06/14/23 05:04:15 PM,130.2,129.9,13.62,
2573,06/14/23 05:04:20 PM,130.2,129.9,13.62,
2574,06/14/23 05:04:25 PM,130.2,129.9,13.62,
2575,06/14/23 05:04:30 PM,130.2,129.5,13.62,
2576,06/14/23 05:04:35 PM,130.2,129.9,13.62,
2577,06/14/23 05:04:40 PM,130.5,130.3,13.62,
2578,06/14/23 05:04:45 PM,130.3,129.9,13.62,
2579,06/14/23 05:04:50 PM,130.3,130.3,13.62,
2580,06/14/23 05:04:55 PM,130.1,130.3,13.62,
2581,06/14/23 05:05:00 PM,130.2,130.3,13.62,
2582,06/14/23 05:05:05 PM,130.3,130.3,13.62,
2583,06/14/23 05:05:10 PM,130.2,129.9,13.62,
2584,06/14/23 05:05:15 PM,130.4,129.9,13.62,
2585,06/14/23 05:05:20 PM,130.1,129.9,13.62,
2586,06/14/23 05:05:25 PM,130.3,129.9,13.63,
2587,06/14/23 05:05:30 PM,130.2,129.9,13.62,
2588,06/14/23 05:05:35 PM,130.1,129.5,13.62,
2589,06/14/23 05:05:40 PM,130.2,129.9,13.62,
2590,06/14/23 05:05:45 PM,130.3,129.9,13.62,
2591,06/14/23 05:05:50 PM,130.2,129.9,13.63,
2592,06/14/23 05:05:55 PM,130.3,129.9,13.62,
2593,06/14/23 05:06:00 PM,130.0,129.9,13.62,
2594,06/14/23 05:06:05 PM,130.1,129.9,13.62,
2595,06/14/23 05:06:10 PM,130.2,129.5,13.63,
2596,06/14/23 05:06:15 PM,130.2,129.9,13.62,
2597,06/14/23 05:06:20 PM,130.2,129.9,13.62,
2598,06/14/23 05:06:25 PM,130.1,129.9,13.62,
2599,06/14/23 05:06:30 PM,130.2,129.5,13.62,
2600,06/14/23 05:06:35 PM,130.3,129.9,13.62,
2601,06/14/23 05:06:40 PM,130.2,129.5,13.62,
2602,06/14/23 05:06:45 PM,130.2,130.3,13.62,
2603,06/14/23 05:06:50 PM,130.2,129.9,13.62,
2604,06/14/23 05:06:55 PM,130.2,129.5,13.62,
2605,06/14/23 05:07:00 PM,130.2,129.5,13.62,
2606,06/14/23 05:07:05 PM,130.1,129.9,13.62,
2607,06/14/23 05:07:10 PM,130.2,129.5,13.62,
2608,06/14/23 05:07:15 PM,130.3,130.3,13.60,
2609,06/14/23 05:07:20 PM,130.2,129.5,13.62,
2610,06/14/23 05:07:25 PM,130.0,129.1,13.60,
2611,06/14/23 05:07:30 PM,130.1,129.5,13.62,
2612,06/14/23 05:07:35 PM,130.1,129.5,13.60,
2613,06/14/23 05:07:40 PM,130.0,129.5,13.62,
2614,06/14/23 05:07:45 PM,130.2,129.9,13.62,
2615,06/14/23 05:07:50 PM,130.1,129.9,13.62,
2616,06/14/23 05:07:55 PM,130.0,129.5,13.63,
2617,06/14/23 05:08:00 PM,130.1,129.9,13.62,
2618,06/14/23 05:08:05 PM,130.0,129.9,13.62,
2619,06/14/23 05:08:10 PM,130.2,129.9,13.62,
2620,06/14/23 05:08:15 PM,130.0,129.9,13.63,
2621,06/14/23 05:08:20 PM,130.0,129.9,13.63,
2622,06/14/23 05:08:25 PM,130.3,129.9,13.62,
2623,06/14/23 05:08:30 PM,130.2,129.9,13.63,
2624,06/14/23 05:08:35 PM,130.2,129.9,13.63,
2625,06/14/23 05:08:40 PM,130.2,129.9,13.63,
2626,06/14/23 05:08:45 PM,130.1,129.5,13.63,
2627,06/14/23 05:08:50 PM,130.0,129.5,13.63,
2628,06/14/23 05:08:55 PM,130.2,129.9,13.63,
2629,06/14/23 05:09:00 PM,130.1,129.5,13.63,
2630,06/14/23 05:09:05 PM,130.2,129.9,13.63,
2631,06/14/23 05:09:10 PM,130.1,129.9,13.63,
2632,06/14/23 05:09:15 PM,130.0,129.9,13.64,
2633,06/14/23 05:09:20 PM,129.9,129.5,13.63,
2634,06/14/23 05:09:25 PM,130.1,129.9,13.63,
2635,06/14/23 05:09:30 PM,130.0,129.5,13.63,
2636,06/14/23 05:09:35 PM,130.2,129.9,13.63,
2637,06/14/23 05:09:40 PM,130.0,129.5,13.63,
2638,06/14/23 05:09:45 PM,130.0,129.9,13.63,
2639,06/14/23 05:09:50 PM,130.0,129.5,13.62,
2640,06/14/23 05:09:55 PM,130.1,129.9,13.63,
2641,06/14/23 05:10:00 PM,129.9,129.5,13.63,
2642,06/14/23 05:10:05 PM,130.1,129.9,13.63,
2643,06/14/23 05:10:10 PM,130.1,129.5,13.64,
2644,06/14/23 05:10:15 PM,130.0,129.9,13.63,
2645,06/14/23 05:10:20 PM,130.1,129.9,13.63,
2646,06/14/23 05:10:25 PM,130.2,129.9,13.63,
2647,06/14/23 05:10:30 PM,130.0,129.9,13.64,
2648,06/14/23 05:10:35 PM,129.9,129.9,13.63,
2649,06/14/23 05:10:40 PM,130.0,129.5,13.64,
2650,06/14/23 05:10:45 PM,130.0,129.5,13.63,
2651,06/14/23 05:10:50 PM,130.0,129.5,13.63,
2652,06/14/23 05:10:55 PM,130.0,129.9,13.64,
2653,06/14/23 05:11:00 PM,130.1,129.5,13.64,
2654,06/14/23 05:11:05 PM,129.9,129.5,13.63,
2655,06/14/23 05:11:10 PM,130.1,129.9,13.64,
2656,06/14/23 05:11:15 PM,130.0,129.5,13.64,
2657,06/14/23 05:11:20 PM,130.2,129.9,13.64,
2658,06/14/23 05:11:25 PM,130.1,129.5,13.64,
2659,06/14/23 05:11:30 PM,129.9,129.9,13.64,
2660,06/14/23 05:11:35 PM,130.2,130.3,13.64,
2661,06/14/23 05:11:40 PM,129.9,129.1,13.64,
2662,06/14/23 05:11:45 PM,130.1,129.9,13.64,
2663,06/14/23 05:11:50 PM,130.1,129.5,13.64,
2664,06/14/23 05:11:55 PM,130.1,129.9,13.64,
2665,06/14/23 05:12:00 PM,130.0,129.9,13.66,
2666,06/14/23 05:12:05 PM,129.9,129.5,13.64,
2667,06/14/23 05:12:10 PM,130.1,129.9,13.66,
2668,06/14/23 05:12:15 PM,130.0,129.5,13.64,
2669,06/14/23 05:12:20 PM,129.9,129.9,13.66,
2670,06/14/23 05:12:25 PM,130.0,129.5,13.66,
2671,06/14/23 05:12:30 PM,130.0,129.5,13.66,
2672,06/14/23 05:12:35 PM,130.0,129.5,13.64,
2673,06/14/23 05:12:40 PM,130.0,129.1,13.64,
2674,06/14/23 05:12:45 PM,130.2,129.9,13.66,
2675,06/14/23 05:12:50 PM,129.9,129.5,13.64,
2676,06/14/23 05:12:55 PM,129.9,129.5,13.66,
2677,06/14/23 05:13:00 PM,130.0,129.5,13.66,
2678,06/14/23 05:13:05 PM,130.1,129.9,13.66,
2679,06/14/23 05:13:10 PM,130.0,129.5,13.66,
2680,06/14/23 05:13:15 PM,129.9,129.9,13.66,
2681,06/14/23 05:13:20 PM,130.0,129.9,13.66,
2682,06/14/23 05:13:25 PM,129.9,129.5,13.66,
2683,06/14/23 05:13:30 PM,129.9,129.5,13.66,
2684,06/14/23 05:13:35 PM,130.0,129.9,13.66,
2685,06/14/23 05:13:40 PM,129.9,129.9,13.66,
2686,06/14/23 05:13:45 PM,130.0,129.5,13.66,
2687,06/14/23 05:13:50 PM,129.9,129.5,13.66,
2688,06/14/23 05:13:55 PM,129.9,129.9,13.66,
2689,06/14/23 05:14:00 PM,130.0,129.5,13.66,
2690,06/14/23 05:14:05 PM,130.0,129.5,13.66,
2691,06/14/23 05:14:10 PM,130.0,129.9,13.66,
2692,06/14/23 05:14:15 PM,130.0,129.5,13.66,
2693,06/14/23 05:14:20 PM,130.0,129.5,13.66,
2694,06/14/23 05:14:25 PM,129.9,129.1,13.67,
2695,06/14/23 05:14:30 PM,129.9,129.9,13.66,
2696,06/14/23 05:14:35 PM,129.9,129.1,13.67,
2697,06/14/23 05:14:40 PM,129.9,129.1,13.66,
2698,06/14/23 05:14:45 PM,129.7,129.1,13.66,
2699,06/14/23 05:14:50 PM,129.8,129.5,13.66,
2700,06/14/23 05:14:55 PM,130.0,129.5,13.66,
2701,06/14/23 05:15:00 PM,129.9,129.5,13.66,
2702,06/14/23 05:15:05 PM,129.9,129.1,13.66,
2703,06/14/23 05:15:10 PM,129.9,129.5,13.66,
2704,06/14/23 05:15:15 PM,130.0,129.9,13.66,
2705,06/14/23 05:15:20 PM,129.7,129.1,13.67,
2706,06/14/23 05:15:25 PM,129.9,129.5,13.67,
2707,06/14/23 05:15:30 PM,129.9,129.5,13.66,
2708,06/14/23 05:15:35 PM,130.0,129.5,13.67,
2709,06/14/23 05:15:40 PM,130.2,129.5,13.66,
2710,06/14/23 05:15:45 PM,129.9,129.5,13.66,
2711,06/14/23 05:15:50 PM,129.9,129.1,13.67,
2712,06/14/23 05:15:55 PM,129.9,129.1,13.66,
2713,06/14/23 05:16:00 PM,129.9,129.1,13.67,
2714,06/14/23 05:16:05 PM,130.0,129.9,13.67,
2715,06/14/23 05:16:10 PM,129.7,129.5,13.67,
2716,06/14/23 05:16:15 PM,130.0,129.5,13.66,
2717,06/14/23 05:16:20 PM,129.6,129.1,13.66,
2718,06/14/23 05:16:25 PM,129.8,129.1,13.66,
2719,06/14/23 05:16:30 PM,129.9,129.5,13.67,
2720,06/14/23 05:16:35 PM,130.0,129.5,13.67,
2721,06/14/23 05:16:40 PM,129.8,129.1,13.66,
2722,06/14/23 05:16:45 PM,129.7,129.1,13.67,
2723,06/14/23 05:16:50 PM,129.9,129.5,13.67,
2724,06/14/23 05:16:55 PM,129.6,129.1,13.66,
2725,06/14/23 05:17:00 PM,129.8,129.1,13.66,
2726,06/14/23 05:17:05 PM,129.6,129.1,13.67,
2727,06/14/23 05:17:10 PM,129.9,129.1,13.67,
2728,06/14/23 05:17:15 PM,129.7,129.5,13.66,
2729,06/14/23 05:17:20 PM,129.7,129.1,13.67,
2730,06/14/23 05:17:25 PM,129.7,129.1,13.66,
2731,06/14/23 05:17:30 PM,129.9,129.1,13.67,
2732,06/14/23 05:17:35 PM,129.7,129.5,13.67,
2733,06/14/23 05:17:40 PM,129.7,129.1,13.67,
2734,06/14/23 05:17:45 PM,129.9,129.5,13.67,
2735,06/14/23 05:17:50 PM,129.8,129.1,13.67,
2736,06/14/23 05:17:55 PM,129.7,129.1,13.67,
2737,06/14/23 05:18:00 PM,129.7,129.1,13.66,
2738,06/14/23 05:18:05 PM,129.6,129.1,13.67,
2739,06/14/23 05:18:10 PM,129.6,129.1,13.67,
2740,06/14/23 05:18:15 PM,129.6,129.1,13.67,
2741,06/14/23 05:18:20 PM,129.7,129.1,13.68,
2742,06/14/23 05:18:25 PM,129.6,129.1,13.67,
2743,06/14/23 05:18:30 PM,129.6,129.1,13.68,
2744,06/14/23 05:18:35 PM,129.8,129.1,13.68,
2745,06/14/23 05:18:40 PM,129.9,129.1,13.68,
2746,06/14/23 05:18:45 PM,129.6,129.1,13.68,
2747,06/14/23 05:18:50 PM,129.6,129.1,13.68,
2748,06/14/23 05:18:55 PM,129.7,129.1,13.68,
2749,06/14/23 05:19:00 PM,129.7,129.1,13.68,
2750,06/14/23 05:19:05 PM,129.6,129.1,13.68,
2751,06/14/23 05:19:10 PM,129.9,129.5,13.68,
2752,06/14/23 05:19:15 PM,129.9,129.5,13.68,
2753,06/14/23 05:19:20 PM,129.9,129.5,13.69,
2754,06/14/23 05:19:25 PM,129.7,129.5,13.68,
2755,06/14/23 05:19:30 PM,130.0,129.9,13.68,
2756,06/14/23 05:19:35 PM,129.7,129.1,13.68,
2757,06/14/23 05:19:40 PM,129.6,129.1,13.68,
2758,06/14/23 05:19:45 PM,129.9,129.1,13.69,
2759,06/14/23 05:19:50 PM,129.7,129.1,13.68,
2760,06/14/23 05:19:55 PM,129.9,129.1,13.69,
2761,06/14/23 05:20:00 PM,129.6,129.1,13.68,
2762,06/14/23 05:20:05 PM,129.7,129.5,13.69,
2763,06/14/23 05:20:10 PM,129.6,129.1,13.68,
2764,06/14/23 05:20:15 PM,129.6,129.1,13.69,
2765,06/14/23 05:20:20 PM,129.6,129.1,13.68,
2766,06/14/23 05:20:25 PM,129.6,129.1,13.69,
2767,06/14/23 05:20:30 PM,129.7,129.1,13.68,
2768,06/14/23 05:20:35 PM,129.7,129.1,13.68,
2769,06/14/23 05:20:40 PM,129.6,129.1,13.68,
2770,06/14/23 05:20:45 PM,129.6,129.1,13.69,
2771,06/14/23 05:20:50 PM,129.6,129.1,13.69,
2772,06/14/23 05:20:55 PM,129.6,129.1,13.68,
2773,06/14/23 05:21:00 PM,129.6,128.7,13.68,
2774,06/14/23 05:21:05 PM,129.6,129.1,13.69,
2775,06/14/23 05:21:10 PM,129.9,129.5,13.68,
2776,06/14/23 05:21:15 PM,129.6,129.1,13.69,
2777,06/14/23 05:21:20 PM,129.6,129.1,13.69,
2778,06/14/23 05:21:25 PM,129.6,129.1,13.68,
2779,06/14/23 05:21:30 PM,129.6,129.1,13.69,
2780,06/14/23 05:21:35 PM,129.6,129.1,13.69,
2781,06/14/23 05:21:40 PM,129.6,129.1,13.69,
2782,06/14/23 05:21:45 PM,129.8,129.5,13.69,
2783,06/14/23 05:21:50 PM,129.6,129.1,13.69,
2784,06/14/23 05:21:55 PM,129.6,129.1,13.69,
2785,06/14/23 05:22:00 PM,129.6,129.1,13.69,
2786,06/14/23 05:22:05 PM,129.5,129.1,13.69,
2787,06/14/23 05:22:10 PM,129.6,129.1,13.68,
2788,06/14/23 05:22:15 PM,129.6,129.1,13.69,
2789,06/14/23 05:22:20 PM,129.6,129.1,13.69,
2790,06/14/23 05:22:25 PM,129.6,129.1,13.69,
2791,06/14/23 05:22:30 PM,129.6,129.1,13.69,
2792,06/14/23 05:22:35 PM,129.6,129.1,13.69,
2793,06/14/23 05:22:40 PM,129.5,129.1,13.68,
2794,06/14/23 05:22:45 PM,129.7,129.1,13.68,
2795,06/14/23 05:22:50 PM,129.6,129.1,13.68,
2796,06/14/23 05:22:55 PM,129.5,129.1,13.68,
2797,06/14/23 05:23:00 PM,129.6,128.7,13.69,
2798,06/14/23 05:23:05 PM,129.6,129.1,13.69,
2799,06/14/23 05:23:10 PM,129.6,129.1,13.68,
2800,06/14/23 05:23:15 PM,129.5,129.1,13.68,
2801,06/14/23 05:23:20 PM,129.6,128.7,13.68,
2802,06/14/23 05:23:25 PM,129.4,129.1,13.68,
2803,06/14/23 05:23:30 PM,129.6,129.1,13.69,
2804,06/14/23 05:23:35 PM,129.8,129.1,13.69,
2805,06/14/23 05:23:40 PM,129.5,129.1,13.69,
2806,06/14/23 05:23:45 PM,129.6,129.1,13.68,
2807,06/14/23 05:23:50 PM,129.6,128.7,13.68,
2808,06/14/23 05:23:55 PM,129.5,129.1,13.69,
2809,06/14/23 05:24:00 PM,129.9,129.5,13.69,
2810,06/14/23 05:24:05 PM,129.6,129.1,13.69,
2811,06/14/23 05:24:10 PM,129.4,128.7,13.69,
2812,06/14/23 05:24:15 PM,129.4,128.7,13.69,
2813,06/14/23 05:24:20 PM,129.4,129.1,13.69,
2814,06/14/23 05:24:25 PM,129.5,129.1,13.69,
2815,06/14/23 05:24:30 PM,129.6,129.1,13.69,
2816,06/14/23 05:24:35 PM,129.6,129.1,13.69,
2817,06/14/23 05:24:40 PM,129.6,128.7,13.69,
2818,06/14/23 05:24:45 PM,129.5,129.1,13.69,
2819,06/14/23 05:24:50 PM,129.7,129.1,13.69,
2820,06/14/23 05:24:55 PM,129.5,129.1,13.69,
2821,06/14/23 05:25:00 PM,129.6,128.7,13.69,
2822,06/14/23 05:25:05 PM,129.4,128.7,13.69,
2823,06/14/23 05:25:10 PM,129.3,128.7,13.69,
2824,06/14/23 05:25:15 PM,129.4,129.1,13.69,
2825,06/14/23 05:25:20 PM,129.5,128.7,13.69,
2826,06/14/23 05:25:25 PM,129.5,129.1,13.71,
2827,06/14/23 05:25:30 PM,129.5,129.1,13.71,
2828,06/14/23 05:25:35 PM,129.6,129.1,13.71,
2829,06/14/23 05:25:40 PM,129.7,129.1,13.71,
2830,06/14/23 05:25:45 PM,129.6,128.7,13.71,
2831,06/14/23 05:25:50 PM,129.3,128.7,13.71,
2832,06/14/23 05:25:55 PM,129.6,129.1,13.71,
2833,06/14/23 05:26:00 PM,129.4,128.7,13.71,
2834,06/14/23 05:26:05 PM,129.4,129.1,13.71,
2835,06/14/23 05:26:10 PM,129.6,129.1,13.72,
2836,06/14/23 05:26:15 PM,129.5,129.1,13.71,
2837,06/14/23 05:26:20 PM,129.6,129.1,13.72,
2838,06/14/23 05:26:25 PM,129.4,128.7,13.72,
2839,06/14/23 05:26:30 PM,129.5,128.7,13.72,
2840,06/14/23 05:26:35 PM,129.5,129.1,13.71,
2841,06/14/23 05:26:40 PM,129.3,129.1,13.71,
2842,06/14/23 05:26:45 PM,129.3,128.7,13.72,
2843,06/14/23 05:26:50 PM,129.5,129.1,13.72,
2844,06/14/23 05:26:55 PM,129.6,129.1,13.72,
2845,06/14/23 05:27:00 PM,129.5,128.7,13.72,
2846,06/14/23 05:27:05 PM,129.5,129.1,13.72,
2847,06/14/23 05:27:10 PM,129.3,128.7,13.72,
2848,06/14/23 05:27:15 PM,129.3,128.7,13.72,
2849,06/14/23 05:27:20 PM,129.4,128.7,13.72,
2850,06/14/23 05:27:25 PM,129.3,128.7,13.72,
2851,06/14/23 05:27:30 PM,129.4,128.7,13.72,
2852,06/14/23 05:27:35 PM,129.3,128.7,13.72,
2853,06/14/23 05:27:40 PM,129.3,128.7,13.72,
2854,06/14/23 05:27:45 PM,129.4,128.7,13.72,
2855,06/14/23 05:27:50 PM,129.5,129.1,13.72,
2856,06/14/23 05:27:55 PM,129.4,129.1,13.72,
2857,06/14/23 05:28:00 PM,129.6,129.1,13.72,
2858,06/14/23 05:28:05 PM,129.6,129.1,13.72,
2859,06/14/23 05:28:10 PM,129.6,129.1,13.72,
2860,06/14/23 05:28:15 PM,129.3,128.7,13.72,
2861,06/14/23 05:28:20 PM,129.3,128.7,13.72,
2862,06/14/23 05:28:25 PM,129.3,128.7,13.72,
2863,06/14/23 05:28:30 PM,129.6,129.1,13.72,
2864,06/14/23 05:28:35 PM,129.3,128.7,13.72,
2865,06/14/23 05:28:40 PM,129.3,128.7,13.72,
2866,06/14/23 05:28:45 PM,129.3,128.7,13.72,
2867,06/14/23 05:28:50 PM,129.3,128.7,13.72,
2868,06/14/23 05:28:55 PM,129.3,128.7,13.72,
2869,06/14/23 05:29:00 PM,129.4,128.7,13.72,
2870,06/14/23 05:29:05 PM,129.5,128.7,13.72,
2871,06/14/23 05:29:10 PM,129.2,128.7,13.72,
2872,06/14/23 05:29:15 PM,129.3,128.7,13.72,
2873,06/14/23 05:29:20 PM,129.5,129.1,13.72,
2874,06/14/23 05:29:25 PM,129.3,129.1,13.72,
2875,06/14/23 05:29:30 PM,129.3,128.7,13.72,
2876,06/14/23 05:29:35 PM,129.5,129.1,13.73,
2877,06/14/23 05:29:40 PM,129.2,128.7,13.72,
2878,06/14/23 05:29:45 PM,129.6,129.1,13.72,
2879,06/14/23 05:29:50 PM,129.4,129.1,13.72,
2880,06/14/23 05:29:55 PM,129.4,128.7,13.73,
2881,06/14/23 05:30:00 PM,129.4,129.1,13.73,
2882,06/14/23 05:30:05 PM,129.3,128.7,13.72,
2883,06/14/23 05:30:10 PM,129.3,128.7,13.72,
2884,06/14/23 05:30:15 PM,129.1,128.7,13.72,
2885,06/14/23 05:30:20 PM,129.3,128.7,13.73,
2886,06/14/23 05:30:25 PM,129.3,128.7,13.72,
2887,06/14/23 05:30:30 PM,129.3,128.7,13.73,
2888,06/14/23 05:30:35 PM,129.3,128.7,13.72,
2889,06/14/23 05:30:40 PM,129.3,128.7,13.73,
2890,06/14/23 05:30:45 PM,129.2,128.7,13.72,
2891,06/14/23 05:30:50 PM,129.4,128.7,13.73,
2892,06/14/23 05:30:55 PM,129.3,128.7,13.73,
2893,06/14/23 05:31:00 PM,129.3,128.7,13.72,
2894,06/14/23 05:31:05 PM,129.2,128.7,13.73,
2895,06/14/23 05:31:10 PM,129.3,128.7,13.73,
2896,06/14/23 05:31:15 PM,129.3,128.7,13.72,
2897,06/14/23 05:31:20 PM,129.3,128.7,13.73,
2898,06/14/23 05:31:25 PM,129.2,128.7,13.73,
2899,06/14/23 05:31:30 PM,129.2,128.7,13.72,
2900,06/14/23 05:31:35 PM,129.2,128.7,13.72,
2901,06/14/23 05:31:40 PM,129.3,128.7,13.73,
2902,06/14/23 05:31:45 PM,129.2,128.7,13.73,
2903,06/14/23 05:31:50 PM,129.3,128.7,13.73,
2904,06/14/23 05:31:55 PM,129.4,128.7,13.73,
2905,06/14/23 05:32:00 PM,129.3,128.7,13.72,
2906,06/14/23 05:32:05 PM,129.2,128.7,13.73,
2907,06/14/23 05:32:10 PM,129.3,128.7,13.73,
2908,06/14/23 05:32:15 PM,129.2,128.7,13.73,
2909,06/14/23 05:32:20 PM,129.1,128.7,13.72,
2910,06/14/23 05:32:25 PM,129.3,128.7,13.73,
2911,06/14/23 05:32:30 PM,129.1,128.7,13.73,
2912,06/14/23 05:32:35 PM,129.1,128.7,13.73,
2913,06/14/23 05:32:40 PM,129.1,128.4,13.72,
2914,06/14/23 05:32:45 PM,129.3,128.7,13.73,
2915,06/14/23 05:32:50 PM,129.2,128.7,13.72,
2916,06/14/23 05:32:55 PM,129.2,128.7,13.72,
2917,06/14/23 05:33:00 PM,129.3,128.7,13.72,
2918,06/14/23 05:33:05 PM,129.3,128.7,13.72,
2919,06/14/23 05:33:10 PM,129.2,128.7,13.72,
2920,06/14/23 05:33:15 PM,129.2,128.7,13.73,
2921,06/14/23 05:33:20 PM,129.2,128.7,13.72,
2922,06/14/23 05:33:25 PM,129.2,128.7,13.72,
2923,06/14/23 05:33:30 PM,129.3,128.7,13.73,
2924,06/14/23 05:33:35 PM,129.3,128.7,13.72,
2925,06/14/23 05:33:40 PM,129.2,128.7,13.72,
2926,06/14/23 05:33:45 PM,129.0,128.4,13.72,
2927,06/14/23 05:33:50 PM,129.2,128.7,13.72,
2928,06/14/23 05:33:55 PM,129.0,128.4,13.72,
2929,06/14/23 05:34:00 PM,129.1,128.7,13.72,
2930,06/14/23 05:34:05 PM,129.0,128.4,13.71,
2931,06/14/23 05:34:10 PM,129.0,128.4,13.71,
2932,06/14/23 05:34:15 PM,129.1,128.7,13.71,
2933,06/14/23 05:34:20 PM,129.1,128.7,13.71,
2934,06/14/23 05:34:25 PM,129.0,128.7,13.71,
2935,06/14/23 05:34:30 PM,129.2,128.7,13.71,
2936,06/14/23 05:34:35 PM,129.0,128.4,13.71,
2937,06/14/23 05:34:40 PM,129.1,128.7,13.71,
2938,06/14/23 05:34:45 PM,128.9,128.7,13.71,
2939,06/14/23 05:34:50 PM,129.1,128.7,13.71,
2940,06/14/23 05:34:55 PM,129.1,128.7,13.71,
2941,06/14/23 05:35:00 PM,129.3,128.7,13.71,
2942,06/14/23 05:35:05 PM,129.2,128.7,13.71,
2943,06/14/23 05:35:10 PM,129.0,128.4,13.71,
2944,06/14/23 05:35:15 PM,129.0,128.4,13.71,
2945,06/14/23 05:35:20 PM,128.9,128.4,13.71,
2946,06/14/23 05:35:25 PM,129.0,128.7,13.71,
2947,06/14/23 05:35:30 PM,129.0,128.4,13.71,
2948,06/14/23 05:35:35 PM,128.8,128.4,13.71,
2949,06/14/23 05:35:40 PM,129.0,128.4,13.71,
2950,06/14/23 05:35:45 PM,128.9,128.4,13.71,
2951,06/14/23 05:35:50 PM,129.0,128.7,13.71,
2952,06/14/23 05:35:55 PM,128.9,128.4,13.71,
2953,06/14/23 05:36:00 PM,129.0,128.4,13.71,
2954,06/14/23 05:36:05 PM,129.0,128.4,13.69,
2955,06/14/23 05:36:10 PM,129.0,128.4,13.69,
2956,06/14/23 05:36:15 PM,129.0,128.4,13.71,
2957,06/14/23 05:36:20 PM,129.0,128.4,13.71,
2958,06/14/23 05:36:25 PM,129.0,128.4,13.71,
2959,06/14/23 05:36:30 PM,128.9,128.4,13.71,
2960,06/14/23 05:36:35 PM,128.9,128.4,13.71,
2961,06/14/23 05:36:40 PM,129.0,128.4,13.69,
2962,06/14/23 05:36:45 PM,128.8,128.4,13.69,
2963,06/14/23 05:36:50 PM,129.0,128.4,13.69,
2964,06/14/23 05:36:55 PM,129.0,128.7,13.71,
2965,06/14/23 05:37:00 PM,129.1,128.7,13.71,
2966,06/14/23 05:37:05 PM,128.8,128.4,13.69,
2967,06/14/23 05:37:10 PM,128.9,128.4,13.71,
2968,06/14/23 05:37:15 PM,128.9,128.4,13.71,
2969,06/14/23 05:37:20 PM,128.9,128.4,13.71,
2970,06/14/23 05:37:25 PM,128.9,128.4,13.71,
2971,06/14/23 05:37:30 PM,128.7,128.4,13.71,
2972,06/14/23 05:37:35 PM,128.9,128.4,13.71,
2973,06/14/23 05:37:40 PM,129.0,128.7,13.71,
2974,06/14/23 05:37:45 PM,129.0,128.4,13.72,
2975,06/14/23 05:37:50 PM,128.8,128.4,13.71,
2976,06/14/23 05:37:55 PM,129.0,128.7,13.71,
2977,06/14/23 05:38:00 PM,128.9,128.4,13.71,
2978,06/14/23 05:38:05 PM,129.0,128.4,13.71,
