"Timestamp","Low","Full","Temp","Station"
"05/25/23 10:39:10 PM","130.6","133.4","18.82",1
"05/25/23 10:39:15 PM","130.6","133.4","18.82",1
"05/25/23 10:39:20 PM","130.7","133.4","18.80",1
"05/25/23 10:39:25 PM","130.6","133.4","18.82",1
"05/25/23 10:39:30 PM","130.7","133.4","18.82",1
"05/25/23 10:39:35 PM","130.7","133.4","18.80",1
"05/25/23 10:39:40 PM","130.7","133.4","18.80",1
"05/25/23 10:39:45 PM","130.7","133.8","18.80",1
"05/25/23 10:39:50 PM","130.7","133.4","18.80",1
"05/25/23 10:39:55 PM","130.7","133.4","18.80",1
"05/25/23 10:40:00 PM","130.7","133.8","18.80",1
"05/25/23 10:40:05 PM","130.7","133.4","18.80",1
"05/25/23 10:40:10 PM","130.7","133.4","18.80",1
"05/25/23 10:40:15 PM","130.7","133.4","18.80",1
"05/25/23 10:40:20 PM","130.7","133.8","18.80",1
"05/25/23 10:40:25 PM","130.7","133.4","18.80",1
"05/25/23 10:40:30 PM","130.7","133.8","18.80",1
"05/25/23 10:40:35 PM","130.7","133.4","18.80",1
"05/25/23 10:40:40 PM","130.7","133.4","18.80",1
"05/25/23 10:40:45 PM","130.7","133.4","18.80",1
"05/25/23 10:40:50 PM","130.7","133.4","18.80",1
"05/25/23 10:40:55 PM","130.7","133.4","18.80",1
"05/25/23 10:41:00 PM","130.7","133.8","18.80",1
"05/25/23 10:41:05 PM","130.7","133.4","18.80",1
"05/25/23 10:41:10 PM","130.7","133.4","18.80",1
"05/25/23 10:41:15 PM","130.7","133.4","18.80",1
"05/25/23 10:41:20 PM","130.7","133.4","18.79",1
"05/25/23 10:41:25 PM","130.7","133.4","18.80",1
"05/25/23 10:41:30 PM","130.7","133.4","18.80",1
"05/25/23 10:41:35 PM","130.7","133.4","18.80",1
"05/25/23 10:41:40 PM","130.7","133.8","18.79",1
"05/25/23 10:41:45 PM","130.7","133.4","18.80",1
"05/25/23 10:41:50 PM","130.7","133.4","18.79",1
"05/25/23 10:41:55 PM","130.7","133.4","18.80",1
"05/25/23 10:42:00 PM","130.7","133.4","18.79",1
"05/25/23 10:42:05 PM","130.7","133.4","18.79",1
"05/25/23 10:42:10 PM","130.7","133.4","18.80",1
"05/25/23 10:42:15 PM","130.7","133.4","18.80",1
"05/25/23 10:42:20 PM","130.7","133.4","18.80",1
"05/25/23 10:42:25 PM","130.7","133.4","18.80",1
"05/25/23 10:42:30 PM","130.7","133.4","18.80",1
"05/25/23 10:42:35 PM","130.7","133.4","18.80",1
"05/25/23 10:42:40 PM","130.7","133.4","18.80",1
"05/25/23 10:42:45 PM","130.7","133.4","18.80",1
"05/25/23 10:42:50 PM","130.7","133.4","18.80",1
"05/25/23 10:42:55 PM","130.7","133.4","18.80",1
"05/25/23 10:43:00 PM","130.7","133.4","18.80",1
"05/25/23 10:43:05 PM","130.7","133.4","18.80",1
"05/25/23 10:43:10 PM","130.7","133.4","18.80",1
"05/25/23 10:43:15 PM","130.7","133.4","18.80",1
"05/25/23 10:43:20 PM","130.7","133.4","18.79",1
"05/25/23 10:43:25 PM","130.7","133.4","18.80",1
"05/25/23 10:43:30 PM","130.7","133.4","18.79",1
"05/25/23 10:43:35 PM","130.7","133.4","18.80",1
"05/25/23 10:43:40 PM","130.7","133.4","18.80",1
"05/25/23 10:43:45 PM","130.7","133.4","18.80",1
"05/25/23 10:43:50 PM","130.7","133.4","18.79",1
"05/25/23 10:43:55 PM","130.7","133.4","18.79",1
"05/25/23 10:44:00 PM","130.7","133.4","18.80",1
"05/25/23 10:44:05 PM","130.7","133.4","18.79",1
"05/25/23 10:44:10 PM","130.7","133.4","18.79",1
"05/25/23 10:44:15 PM","130.7","133.4","18.80",1
"05/25/23 10:44:20 PM","130.7","133.4","18.80",1
"05/25/23 10:44:25 PM","130.7","133.4","18.79",1
"05/25/23 10:44:30 PM","130.7","133.8","18.80",1
"05/25/23 10:44:35 PM","130.7","133.4","18.80",1
"05/25/23 10:44:40 PM","130.7","133.8","18.79",1
"05/25/23 10:44:45 PM","130.7","133.4","18.79",1
"05/25/23 10:44:50 PM","130.7","133.4","18.79",1
"05/25/23 10:44:55 PM","130.7","133.4","18.79",1
"05/25/23 10:45:00 PM","130.7","133.4","18.79",1
"05/25/23 10:45:05 PM","130.7","133.4","18.79",1
"05/25/23 10:45:10 PM","130.7","133.4","18.79",1
"05/25/23 10:45:15 PM","130.7","133.4","18.80",1
"05/25/23 10:45:20 PM","130.7","133.4","18.79",1
"05/25/23 10:45:25 PM","130.6","133.4","18.80",1
"05/25/23 10:45:30 PM","130.7","133.4","18.79",1
"05/25/23 10:45:35 PM","130.7","133.8","18.79",1
"05/25/23 10:45:40 PM","130.7","133.4","18.80",1
"05/25/23 10:45:45 PM","130.7","133.4","18.79",1
"05/25/23 10:45:50 PM","130.7","133.4","18.79",1
"05/25/23 10:45:55 PM","130.7","133.4","18.79",1
"05/25/23 10:46:00 PM","130.7","133.4","18.79",1
"05/25/23 10:46:05 PM","130.7","133.4","18.79",1
"05/25/23 10:46:10 PM","130.7","133.4","18.79",1
"05/25/23 10:46:15 PM","130.7","133.4","18.79",1
"05/25/23 10:46:20 PM","130.7","133.4","18.79",1
"05/25/23 10:46:25 PM","130.7","133.4","18.79",1
"05/25/23 10:46:30 PM","130.7","133.8","18.79",1
"05/25/23 10:46:35 PM","130.7","133.4","18.79",1
"05/25/23 10:46:40 PM","130.7","133.4","18.79",1
"05/25/23 10:46:45 PM","130.7","133.4","18.79",1
"05/25/23 10:46:50 PM","130.7","133.4","18.79",1
"05/25/23 10:46:55 PM","130.7","133.4","18.79",1
"05/25/23 10:47:00 PM","130.7","133.4","18.79",1
"05/25/23 10:47:05 PM","130.7","133.4","18.79",1
"05/25/23 10:47:10 PM","130.7","133.4","18.79",1
"05/25/23 10:47:15 PM","130.7","133.4","18.79",1
"05/25/23 10:47:20 PM","130.7","133.4","18.79",1
"05/25/23 10:47:25 PM","130.7","133.8","18.79",1
"05/25/23 10:47:30 PM","130.7","133.4","18.79",1
"05/25/23 10:47:35 PM","130.7","133.4","18.79",1
"05/25/23 10:47:40 PM","130.7","133.4","18.80",1
"05/25/23 10:47:45 PM","130.7","133.4","18.79",1
"05/25/23 10:47:50 PM","130.7","133.4","18.79",1
"05/25/23 10:47:55 PM","130.7","133.4","18.79",1
"05/25/23 10:48:00 PM","130.7","133.4","18.79",1
"05/25/23 10:48:05 PM","130.7","133.4","18.79",1
"05/25/23 10:48:10 PM","130.7","133.4","18.79",1
"05/25/23 10:48:15 PM","130.7","133.4","18.80",1
"05/25/23 10:48:20 PM","130.7","133.4","18.79",1
"05/25/23 10:48:25 PM","130.7","133.4","18.79",1
"05/25/23 10:48:30 PM","130.7","133.4","18.79",1
"05/25/23 10:48:35 PM","130.7","133.4","18.79",1
"05/25/23 10:48:40 PM","130.7","133.4","18.79",1
"05/25/23 10:48:45 PM","130.7","133.4","18.79",1
"05/25/23 10:48:50 PM","130.7","133.8","18.79",1
"05/25/23 10:48:55 PM","130.7","133.4","18.79",1
"05/25/23 10:49:00 PM","130.7","133.4","18.79",1
"05/25/23 10:49:05 PM","130.7","133.4","18.79",1
"05/25/23 10:49:10 PM","130.7","133.4","18.79",1
"05/25/23 10:49:15 PM","130.7","133.4","18.79",1
"05/25/23 10:49:20 PM","130.7","133.4","18.79",1
"05/25/23 10:49:25 PM","130.7","133.4","18.79",1
"05/25/23 10:49:30 PM","130.7","133.4","18.79",1
"05/25/23 10:49:35 PM","130.7","133.4","18.79",1
"05/25/23 10:49:40 PM","130.7","133.4","18.79",1
"05/25/23 10:49:45 PM","130.7","133.4","18.78",1
"05/25/23 10:49:50 PM","130.7","133.4","18.79",1
"05/25/23 10:49:55 PM","130.7","133.4","18.78",1
"05/25/23 10:50:00 PM","130.7","133.4","18.79",1
"05/25/23 10:50:05 PM","130.7","133.4","18.79",1
"05/25/23 10:50:10 PM","130.6","133.4","18.78",1
"05/25/23 10:50:15 PM","130.7","133.4","18.78",1
"05/25/23 10:50:20 PM","130.7","133.4","18.79",1
"05/25/23 10:50:25 PM","130.7","133.4","18.79",1
"05/25/23 10:50:30 PM","130.7","133.4","18.78",1
"05/25/23 10:50:35 PM","130.6","133.4","18.78",1
"05/25/23 10:50:40 PM","130.7","133.4","18.78",1
"05/25/23 10:50:45 PM","130.7","133.4","18.78",1
"05/25/23 10:50:50 PM","130.6","133.4","18.78",1
"05/25/23 10:50:55 PM","130.7","133.4","18.78",1
"05/25/23 10:51:00 PM","130.7","133.4","18.78",1
"05/25/23 10:51:05 PM","130.7","133.4","18.78",1
"05/25/23 10:51:10 PM","130.7","133.4","18.79",1
"05/25/23 10:51:15 PM","130.6","133.4","18.78",1
"05/25/23 10:51:20 PM","130.7","133.8","18.78",1
"05/25/23 10:51:25 PM","130.7","133.4","18.79",1
"05/25/23 10:51:30 PM","130.7","133.8","18.79",1
"05/25/23 10:51:35 PM","130.7","133.4","18.79",1
"05/25/23 10:51:40 PM","130.6","133.4","18.78",1
"05/25/23 10:51:45 PM","130.7","133.4","18.78",1
"05/25/23 10:51:50 PM","130.7","133.4","18.78",1
"05/25/23 10:51:55 PM","130.7","133.4","18.78",1
"05/25/23 10:52:00 PM","130.7","133.4","18.78",1
"05/25/23 10:52:05 PM","130.7","133.4","18.78",1
"05/25/23 10:52:10 PM","130.7","133.4","18.78",1
"05/25/23 10:52:15 PM","130.7","133.4","18.78",1
"05/25/23 10:52:20 PM","130.6","133.4","18.79",1
"05/25/23 10:52:25 PM","130.6","133.4","18.78",1
"05/25/23 10:52:30 PM","130.7","133.4","18.78",1
"05/25/23 10:52:35 PM","130.7","133.4","18.78",1
"05/25/23 10:52:40 PM","130.7","133.4","18.78",1
"05/25/23 10:52:45 PM","130.7","133.4","18.78",1
"05/25/23 10:52:50 PM","130.7","133.4","18.78",1
"05/25/23 10:52:55 PM","130.7","133.4","18.78",1
"05/25/23 10:53:00 PM","130.7","133.4","18.78",1
"05/25/23 10:53:05 PM","130.7","133.4","18.78",1
"05/25/23 10:53:10 PM","130.7","133.8","18.78",1
"05/25/23 10:53:15 PM","130.7","133.4","18.78",1
"05/25/23 10:53:20 PM","130.7","133.4","18.78",1
"05/25/23 10:53:25 PM","130.7","133.4","18.78",1
"05/25/23 10:53:30 PM","130.7","133.4","18.78",1
"05/25/23 10:53:35 PM","130.7","133.4","18.78",1
"05/25/23 10:53:40 PM","130.7","133.4","18.78",1
"05/25/23 10:53:45 PM","130.7","133.4","18.78",1
"05/25/23 10:53:50 PM","130.7","133.4","18.78",1
"05/25/23 10:53:55 PM","130.7","133.8","18.78",1
"05/25/23 10:54:00 PM","130.7","133.4","18.78",1
"05/25/23 10:54:05 PM","130.6","133.4","18.78",1
"05/25/23 10:54:10 PM","130.7","133.4","18.78",1
"05/25/23 10:54:15 PM","130.7","133.4","18.78",1
"05/25/23 10:54:20 PM","130.7","133.4","18.76",1
"05/25/23 10:54:25 PM","130.7","133.4","18.78",1
"05/25/23 10:54:30 PM","130.7","133.4","18.78",1
"05/25/23 10:54:35 PM","130.7","133.4","18.78",1
"05/25/23 10:54:40 PM","130.6","133.4","18.78",1
"05/25/23 10:54:45 PM","130.6","133.4","18.76",1
"05/25/23 10:54:50 PM","130.6","133.4","18.78",1
"05/25/23 10:54:55 PM","130.7","133.4","18.76",1
"05/25/23 10:55:00 PM","130.6","133.4","18.76",1
"05/25/23 10:55:05 PM","130.7","133.4","18.78",1
"05/25/23 10:55:10 PM","130.7","133.4","18.78",1
"05/25/23 10:55:15 PM","130.7","133.4","18.78",1
"05/25/23 10:55:20 PM","130.7","133.4","18.78",1
"05/25/23 10:55:25 PM","130.6","133.4","18.78",1
"05/25/23 10:55:30 PM","130.6","133.4","18.76",1
"05/25/23 10:55:35 PM","130.7","133.4","18.78",1
"05/25/23 10:55:40 PM","130.6","133.4","18.76",1
"05/25/23 10:55:45 PM","130.7","133.4","18.78",1
"05/25/23 10:55:50 PM","130.7","133.4","18.78",1
"05/25/23 10:55:55 PM","130.6","133.4","18.76",1
"05/25/23 10:56:00 PM","130.7","133.4","18.76",1
"05/25/23 10:56:05 PM","130.6","133.4","18.78",1
"05/25/23 10:56:10 PM","130.7","133.4","18.78",1
"05/25/23 10:56:15 PM","130.6","133.4","18.78",1
"05/25/23 10:56:20 PM","130.7","133.4","18.78",1
"05/25/23 10:56:25 PM","130.6","133.4","18.78",1
"05/25/23 10:56:30 PM","130.6","133.4","18.76",1
"05/25/23 10:56:35 PM","130.7","133.4","18.78",1
"05/25/23 10:56:40 PM","130.6","133.4","18.78",1
"05/25/23 10:56:45 PM","130.6","133.4","18.76",1
"05/25/23 10:56:50 PM","130.6","133.4","18.76",1
"05/25/23 10:56:55 PM","130.7","133.4","18.76",1
"05/25/23 10:57:00 PM","130.7","133.4","18.76",1
"05/25/23 10:57:05 PM","130.6","133.4","18.76",1
"05/25/23 10:57:10 PM","130.6","133.4","18.76",1
"05/25/23 10:57:15 PM","130.7","133.4","18.78",1
"05/25/23 10:57:20 PM","130.6","133.4","18.76",1
"05/25/23 10:57:25 PM","130.6","133.4","18.76",1
"05/25/23 10:57:30 PM","130.7","133.4","18.76",1
"05/25/23 10:57:35 PM","130.7","133.4","18.76",1
"05/25/23 10:57:40 PM","130.7","133.4","18.76",1
"05/25/23 10:57:45 PM","130.6","133.4","18.78",1
"05/25/23 10:57:50 PM","130.7","133.4","18.76",1
"05/25/23 10:57:55 PM","130.6","133.4","18.78",1
"05/25/23 10:58:00 PM","130.7","133.4","18.78",1
"05/25/23 10:58:05 PM","130.6","133.4","18.76",1
"05/25/23 10:58:10 PM","130.6","133.4","18.76",1
"05/25/23 10:58:15 PM","130.6","133.4","18.76",1
"05/25/23 10:58:20 PM","130.7","133.4","18.76",1
"05/25/23 10:58:25 PM","130.7","133.4","18.76",1
"05/25/23 10:58:30 PM","130.6","133.4","18.76",1
"05/25/23 10:58:35 PM","130.7","133.4","18.76",1
"05/25/23 10:58:40 PM","130.7","133.4","18.76",1
"05/25/23 10:58:45 PM","130.6","133.4","18.76",1
"05/25/23 10:58:50 PM","130.6","133.4","18.76",1
"05/25/23 10:58:55 PM","130.6","133.4","18.76",1
"05/25/23 10:59:00 PM","130.6","133.4","18.76",1
"05/25/23 10:59:05 PM","130.6","133.4","18.78",1
"05/25/23 10:59:10 PM","130.6","133.4","18.76",1
"05/25/23 10:59:15 PM","130.6","133.4","18.76",1
"05/25/23 10:59:20 PM","130.6","133.8","18.76",1
"05/25/23 10:59:25 PM","130.6","133.4","18.76",1
"05/25/23 10:59:30 PM","130.7","133.4","18.76",1
"05/25/23 10:59:35 PM","130.7","133.4","18.76",1
"05/25/23 10:59:40 PM","130.7","133.4","18.76",1
"05/25/23 10:59:45 PM","130.6","133.4","18.76",1
"05/25/23 10:59:50 PM","130.7","133.4","18.76",1
"05/25/23 10:59:55 PM","130.6","133.4","18.76",1
"05/25/23 11:00:00 PM","130.6","133.4","18.76",1
"05/25/23 11:00:05 PM","130.7","133.4","18.76",1
"05/25/23 11:00:10 PM","130.7","133.4","18.76",1
"05/25/23 11:00:15 PM","130.6","133.4","18.76",1
"05/25/23 11:00:20 PM","130.7","133.4","18.76",1
"05/25/23 11:00:25 PM","130.7","133.4","18.76",1
"05/25/23 11:00:30 PM","130.7","133.4","18.76",1
"05/25/23 11:00:35 PM","130.6","133.4","18.76",1
"05/25/23 11:00:40 PM","130.7","133.4","18.75",1
"05/25/23 11:00:45 PM","130.6","133.4","18.75",1
"05/25/23 11:00:50 PM","130.7","133.4","18.75",1
"05/25/23 11:00:55 PM","130.7","133.4","18.75",1
"05/25/23 11:01:00 PM","130.7","133.4","18.75",1
"05/25/23 11:01:05 PM","130.7","133.4","18.76",1
"05/25/23 11:01:10 PM","130.6","133.4","18.76",1
"05/25/23 11:01:15 PM","130.6","133.4","18.75",1
"05/25/23 11:01:20 PM","130.6","133.4","18.76",1
"05/25/23 11:01:25 PM","130.6","133.4","18.76",1
"05/25/23 11:01:30 PM","130.7","133.4","18.76",1
"05/25/23 11:01:35 PM","130.6","133.4","18.76",1
"05/25/23 11:01:40 PM","130.7","133.4","18.76",1
"05/25/23 11:01:45 PM","130.7","133.4","18.76",1
"05/25/23 11:01:50 PM","130.7","133.4","18.76",1
"05/25/23 11:01:55 PM","130.6","133.4","18.75",1
"05/25/23 11:02:00 PM","130.6","133.4","18.76",1
"05/25/23 11:02:05 PM","130.6","133.4","18.75",1
"05/25/23 11:02:10 PM","130.6","133.4","18.75",1
"05/25/23 11:02:15 PM","130.6","133.4","18.75",1
"05/25/23 11:02:20 PM","130.7","133.4","18.76",1
"05/25/23 11:02:25 PM","130.6","133.4","18.75",1
"05/25/23 11:02:30 PM","130.6","133.4","18.75",1
"05/25/23 11:02:35 PM","130.7","133.4","18.76",1
"05/25/23 11:02:40 PM","130.6","133.4","18.75",1
"05/25/23 11:02:45 PM","130.6","133.4","18.76",1
"05/25/23 11:02:50 PM","130.7","133.4","18.76",1
"05/25/23 11:02:55 PM","130.6","133.4","18.75",1
"05/25/23 11:03:00 PM","130.6","133.4","18.76",1
"05/25/23 11:03:05 PM","130.6","133.4","18.76",1
"05/25/23 11:03:10 PM","130.6","133.4","18.76",1
"05/25/23 11:03:15 PM","130.7","133.4","18.75",1
"05/25/23 11:03:20 PM","130.6","133.4","18.76",1
"05/25/23 11:03:25 PM","130.7","133.4","18.76",1
"05/25/23 11:03:30 PM","130.6","133.4","18.76",1
"05/25/23 11:03:35 PM","130.6","133.4","18.75",1
"05/25/23 11:03:40 PM","130.7","133.4","18.75",1
"05/25/23 11:03:45 PM","130.6","133.4","18.75",1
"05/25/23 11:03:50 PM","130.6","133.4","18.75",1
"05/25/23 11:03:55 PM","130.6","133.4","18.75",1
"05/25/23 11:04:00 PM","130.6","133.4","18.75",1
"05/25/23 11:04:05 PM","130.6","133.4","18.75",1
"05/25/23 11:04:10 PM","130.7","133.4","18.75",1
"05/25/23 11:04:15 PM","130.6","133.4","18.75",1
"05/25/23 11:04:20 PM","130.6","133.4","18.75",1
"05/25/23 11:04:25 PM","130.6","133.4","18.75",1
"05/25/23 11:04:30 PM","130.6","133.4","18.75",1
"05/25/23 11:04:35 PM","130.6","133.4","18.75",1
"05/25/23 11:04:40 PM","130.6","133.4","18.75",1
"05/25/23 11:04:45 PM","130.6","133.4","18.76",1
"05/25/23 11:04:50 PM","130.6","133.4","18.75",1
"05/25/23 11:04:55 PM","130.6","133.4","18.75",1
"05/25/23 11:05:00 PM","130.6","133.4","18.75",1
"05/25/23 11:05:05 PM","130.6","133.4","18.75",1
"05/25/23 11:05:10 PM","130.6","133.4","18.75",1
"05/25/23 11:05:15 PM","130.6","133.4","18.75",1
"05/25/23 11:05:20 PM","130.6","133.4","18.75",1
"05/25/23 11:05:25 PM","130.6","133.4","18.74",1
"05/25/23 11:05:30 PM","130.6","133.4","18.75",1
"05/25/23 11:05:35 PM","130.6","133.4","18.75",1
"05/25/23 11:05:40 PM","130.6","133.4","18.75",1
"05/25/23 11:05:45 PM","130.6","133.4","18.75",1
"05/25/23 11:05:50 PM","130.7","133.4","18.75",1
"05/25/23 11:05:55 PM","130.6","133.4","18.75",1
"05/25/23 11:06:00 PM","130.6","133.4","18.75",1
"05/25/23 11:06:05 PM","130.6","133.4","18.75",1
"05/25/23 11:06:10 PM","130.6","133.4","18.75",1
"05/25/23 11:06:15 PM","130.6","133.4","18.75",1
"05/25/23 11:06:20 PM","130.6","133.4","18.75",1
"05/25/23 11:06:25 PM","130.6","133.4","18.75",1
"05/25/23 11:06:30 PM","130.6","133.4","18.75",1
"05/25/23 11:06:35 PM","130.7","133.4","18.75",1
"05/25/23 11:06:40 PM","130.6","133.4","18.75",1
"05/25/23 11:06:45 PM","130.5","133.4","18.75",1
"05/25/23 11:06:50 PM","130.6","133.4","18.75",1
"05/25/23 11:06:55 PM","130.7","133.4","18.75",1
"05/25/23 11:07:00 PM","130.6","133.4","18.75",1
"05/25/23 11:07:05 PM","130.6","133.4","18.75",1
"05/25/23 11:07:10 PM","130.6","133.4","18.74",1
"05/25/23 11:07:15 PM","130.5","133.4","18.75",1
"05/25/23 11:07:20 PM","130.6","133.4","18.75",1
"05/25/23 11:07:25 PM","130.6","133.4","18.74",1
"05/25/23 11:07:30 PM","130.6","133.4","18.75",1
"05/25/23 11:07:35 PM","130.6","133.4","18.74",1
"05/25/23 11:07:40 PM","130.6","133.4","18.75",1
"05/25/23 11:07:45 PM","130.6","133.4","18.75",1
"05/25/23 11:07:50 PM","130.6","133.4","18.75",1
"05/25/23 11:07:55 PM","130.6","133.4","18.75",1
"05/25/23 11:08:00 PM","130.6","133.4","18.75",1
"05/25/23 11:08:05 PM","130.6","133.4","18.75",1
"05/25/23 11:08:10 PM","130.6","133.4","18.75",1
"05/25/23 11:08:15 PM","130.6","133.4","18.75",1
"05/25/23 11:08:20 PM","130.6","133.4","18.75",1
"05/25/23 11:08:25 PM","130.6","133.4","18.74",1
"05/25/23 11:08:30 PM","130.6","133.4","18.74",1
"05/25/23 11:08:35 PM","130.6","133.4","18.74",1
"05/25/23 11:08:40 PM","130.5","133.4","18.75",1
"05/25/23 11:08:45 PM","130.6","133.4","18.74",1
"05/25/23 11:08:50 PM","130.6","133.4","18.74",1
"05/25/23 11:08:55 PM","130.6","133.4","18.74",1
"05/25/23 11:09:00 PM","130.7","133.4","18.75",1
"05/25/23 11:09:05 PM","130.6","133.4","18.75",1
"05/25/23 11:09:10 PM","130.6","133.4","18.74",1
"05/25/23 11:09:15 PM","130.6","133.4","18.74",1
"05/25/23 11:09:20 PM","130.5","133.4","18.74",1
"05/25/23 11:09:25 PM","130.6","133.4","18.74",1
"05/25/23 11:09:30 PM","130.6","133.4","18.75",1
"05/25/23 11:09:35 PM","130.6","133.4","18.74",1
"05/25/23 11:09:40 PM","130.6","133.4","18.74",1
"05/25/23 11:09:45 PM","130.6","133.4","18.74",1
"05/25/23 11:09:50 PM","130.6","133.4","18.74",1
"05/25/23 11:09:55 PM","130.6","133.4","18.75",1
"05/25/23 11:10:00 PM","130.6","133.4","18.74",1
"05/25/23 11:10:05 PM","130.6","133.4","18.75",1
"05/25/23 11:10:10 PM","130.6","133.4","18.74",1
"05/25/23 11:10:15 PM","130.6","133.4","18.74",1
"05/25/23 11:10:20 PM","130.6","133.4","18.74",1
"05/25/23 11:10:25 PM","130.6","133.4","18.74",1
"05/25/23 11:10:30 PM","130.6","133.4","18.74",1
"05/25/23 11:10:35 PM","130.6","133.4","18.74",1
"05/25/23 11:10:40 PM","130.5","133.4","18.75",1
"05/25/23 11:10:45 PM","130.6","133.4","18.74",1
"05/25/23 11:10:50 PM","130.5","133.4","18.74",1
"05/25/23 11:10:55 PM","130.6","133.4","18.75",1
"05/25/23 11:11:00 PM","130.5","133.4","18.74",1
"05/25/23 11:11:05 PM","130.6","133.4","18.74",1
"05/25/23 11:11:10 PM","130.6","133.4","18.74",1
"05/25/23 11:11:15 PM","130.6","133.4","18.74",1
"05/25/23 11:11:20 PM","130.6","133.4","18.74",1
"05/25/23 11:11:25 PM","130.6","133.4","18.74",1
"05/25/23 11:11:30 PM","130.6","133.4","18.74",1
"05/25/23 11:11:35 PM","130.6","133.4","18.74",1
"05/25/23 11:11:40 PM","130.6","133.4","18.74",1
"05/25/23 11:11:45 PM","130.6","133.4","18.74",1
"05/25/23 11:11:50 PM","130.6","133.4","18.74",1
"05/25/23 11:11:55 PM","130.6","133.4","18.74",1
"05/25/23 11:12:00 PM","130.5","133.4","18.74",1
"05/25/23 11:12:05 PM","130.6","133.4","18.74",1
"05/25/23 11:12:10 PM","130.6","133.4","18.74",1
"05/25/23 11:12:15 PM","130.6","133.4","18.74",1
"05/25/23 11:12:20 PM","130.5","133.4","18.74",1
"05/25/23 11:12:25 PM","130.6","133.4","18.74",1
"05/25/23 11:12:30 PM","130.6","133.0","18.74",1
"05/25/23 11:12:35 PM","130.6","133.4","18.74",1
"05/25/23 11:12:40 PM","130.6","133.4","18.74",1
"05/25/23 11:12:45 PM","130.6","133.4","18.74",1
"05/25/23 11:12:50 PM","130.6","133.4","18.72",1
"05/25/23 11:12:55 PM","130.6","133.4","18.74",1
"05/25/23 11:13:00 PM","130.6","133.4","18.72",1
"05/25/23 11:13:05 PM","130.6","133.4","18.74",1
"05/25/23 11:13:10 PM","130.5","133.4","18.74",1
"05/25/23 11:13:15 PM","130.6","133.4","18.74",1
"05/25/23 11:13:20 PM","130.5","133.4","18.74",1
"05/25/23 11:13:25 PM","130.6","133.4","18.74",1
"05/25/23 11:13:30 PM","130.6","133.4","18.72",1
"05/25/23 11:13:35 PM","130.5","133.4","18.74",1
"05/25/23 11:13:40 PM","130.6","133.4","18.74",1
"05/25/23 11:13:45 PM","130.6","133.4","18.72",1
"05/25/23 11:13:50 PM","130.6","133.4","18.72",1
"05/25/23 11:13:55 PM","130.6","133.4","18.74",1
"05/25/23 11:14:00 PM","130.5","133.4","18.74",1
"05/25/23 11:14:05 PM","130.6","133.4","18.72",1
"05/25/23 11:14:10 PM","130.6","133.4","18.72",1
"05/25/23 11:14:15 PM","130.6","133.4","18.72",1
"05/25/23 11:14:20 PM","130.6","133.4","18.74",1
"05/25/23 11:14:25 PM","130.5","133.4","18.72",1
"05/25/23 11:14:30 PM","130.5","133.4","18.72",1
"05/25/23 11:14:35 PM","130.6","133.4","18.74",1
"05/25/23 11:14:40 PM","130.6","133.4","18.72",1
"05/25/23 11:14:45 PM","130.6","133.4","18.74",1
"05/25/23 11:14:50 PM","130.5","133.4","18.72",1
"05/25/23 11:14:55 PM","130.6","133.4","18.72",1
"05/25/23 11:15:00 PM","130.5","133.4","18.74",1
"05/25/23 11:15:05 PM","130.6","133.4","18.72",1
"05/25/23 11:15:10 PM","130.6","133.4","18.72",1
"05/25/23 11:15:15 PM","130.6","133.4","18.72",1
"05/25/23 11:15:20 PM","130.5","133.4","18.72",1
"05/25/23 11:15:25 PM","130.6","133.4","18.72",1
"05/25/23 11:15:30 PM","130.5","133.4","18.72",1
"05/25/23 11:15:35 PM","130.6","133.4","18.74",1
"05/25/23 11:15:40 PM","130.6","133.0","18.72",1
"05/25/23 11:15:45 PM","130.6","133.4","18.72",1
"05/25/23 11:15:50 PM","130.5","133.4","18.72",1
"05/25/23 11:15:55 PM","130.5","133.4","18.72",1
"05/25/23 11:16:00 PM","130.6","133.4","18.72",1
"05/25/23 11:16:05 PM","130.5","133.4","18.72",1
"05/25/23 11:16:10 PM","130.6","133.4","18.72",1
"05/25/23 11:16:15 PM","130.6","133.4","18.72",1
"05/25/23 11:16:20 PM","130.5","133.4","18.72",1
"05/25/23 11:16:25 PM","130.5","133.4","18.72",1
"05/25/23 11:16:30 PM","130.6","133.4","18.72",1
"05/25/23 11:16:35 PM","130.6","133.4","18.72",1
"05/25/23 11:16:40 PM","130.5","133.4","18.72",1
"05/25/23 11:16:45 PM","130.5","133.4","18.72",1
"05/25/23 11:16:50 PM","130.6","133.4","18.72",1
"05/25/23 11:16:55 PM","130.5","133.4","18.72",1
"05/25/23 11:17:00 PM","130.5","133.4","18.72",1
"05/25/23 11:17:05 PM","130.5","133.4","18.72",1
"05/25/23 11:17:10 PM","130.6","133.4","18.72",1
"05/25/23 11:17:15 PM","130.5","133.4","18.72",1
"05/25/23 11:17:20 PM","130.6","133.4","18.72",1
"05/25/23 11:17:25 PM","130.5","133.4","18.72",1
"05/25/23 11:17:30 PM","130.5","133.4","18.72",1
"05/25/23 11:17:35 PM","130.5","133.4","18.72",1
"05/25/23 11:17:40 PM","130.5","133.4","18.72",1
"05/25/23 11:17:45 PM","130.6","133.4","18.72",1
"05/25/23 11:17:50 PM","130.6","133.4","18.72",1
