"Plot Title: mgas_station_3"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 10710797, SEN S/N: 10710797)","Full Range, μS/cm (LGR S/N: 10710797, SEN S/N: 10710797)","Temp, °C (LGR S/N: 10710797, SEN S/N: 10710797)","End Of File (LGR S/N: 10710797)"
2361,05/25/23 03:16:40 PM,110.3,110.7,19.27,
2362,05/25/23 03:16:45 PM,110.3,110.7,19.27,
2363,05/25/23 03:16:50 PM,110.2,111.1,19.28,
2364,05/25/23 03:16:55 PM,110.3,111.1,19.27,
2365,05/25/23 03:17:00 PM,110.3,110.7,19.27,
2366,05/25/23 03:17:05 PM,110.3,111.1,19.28,
2367,05/25/23 03:17:10 PM,110.3,110.7,19.28,
2368,05/25/23 03:17:15 PM,110.2,111.1,19.28,
2369,05/25/23 03:17:20 PM,110.2,110.7,19.28,
2370,05/25/23 03:17:25 PM,110.2,110.7,19.28,
2371,05/25/23 03:17:30 PM,110.3,110.7,19.28,
2372,05/25/23 03:17:35 PM,110.3,110.7,19.28,
2373,05/25/23 03:17:40 PM,110.2,111.1,19.28,
2374,05/25/23 03:17:45 PM,110.3,110.7,19.28,
2375,05/25/23 03:17:50 PM,110.3,111.1,19.28,
2376,05/25/23 03:17:55 PM,110.3,111.1,19.28,
2377,05/25/23 03:18:00 PM,110.2,111.1,19.28,
2378,05/25/23 03:18:05 PM,110.3,111.1,19.28,
2379,05/25/23 03:18:10 PM,110.3,111.1,19.28,
2380,05/25/23 03:18:15 PM,110.3,111.1,19.30,
2381,05/25/23 03:18:20 PM,110.3,110.7,19.28,
2382,05/25/23 03:18:25 PM,110.3,111.1,19.28,
2383,05/25/23 03:18:30 PM,110.3,110.7,19.28,
2384,05/25/23 03:18:35 PM,110.3,110.7,19.28,
2385,05/25/23 03:18:40 PM,110.3,111.1,19.30,
2386,05/25/23 03:18:45 PM,110.3,111.1,19.28,
2387,05/25/23 03:18:50 PM,110.3,111.1,19.30,
2388,05/25/23 03:18:55 PM,110.3,111.1,19.30,
2389,05/25/23 03:19:00 PM,110.3,111.1,19.30,
2390,05/25/23 03:19:05 PM,110.3,111.1,19.28,
2391,05/25/23 03:19:10 PM,110.3,111.1,19.30,
2392,05/25/23 03:19:15 PM,110.3,110.7,19.30,
2393,05/25/23 03:19:20 PM,110.3,111.1,19.30,
2394,05/25/23 03:19:25 PM,110.3,111.1,19.30,
2395,05/25/23 03:19:30 PM,110.3,111.1,19.30,
2396,05/25/23 03:19:35 PM,110.3,111.1,19.30,
2397,05/25/23 03:19:40 PM,110.3,110.7,19.30,
2398,05/25/23 03:19:45 PM,110.3,111.1,19.30,
2399,05/25/23 03:19:50 PM,110.3,111.1,19.30,
2400,05/25/23 03:19:55 PM,110.3,111.1,19.30,
2401,05/25/23 03:20:00 PM,110.3,111.1,19.31,
2402,05/25/23 03:20:05 PM,110.3,111.1,19.30,
2403,05/25/23 03:20:10 PM,110.3,111.1,19.30,
2404,05/25/23 03:20:15 PM,110.3,111.1,19.30,
2405,05/25/23 03:20:20 PM,110.3,111.1,19.30,
2406,05/25/23 03:20:25 PM,110.4,111.1,19.31,
2407,05/25/23 03:20:30 PM,110.3,110.7,19.31,
2408,05/25/23 03:20:35 PM,110.3,111.1,19.31,
2409,05/25/23 03:20:40 PM,110.3,111.1,19.31,
2410,05/25/23 03:20:45 PM,110.3,111.1,19.31,
2411,05/25/23 03:20:50 PM,110.3,111.1,19.31,
2412,05/25/23 03:20:55 PM,110.3,111.1,19.31,
2413,05/25/23 03:21:00 PM,110.3,110.7,19.31,
2414,05/25/23 03:21:05 PM,110.3,111.1,19.30,
2415,05/25/23 03:21:10 PM,110.3,111.1,19.31,
2416,05/25/23 03:21:15 PM,110.3,111.1,19.31,
2417,05/25/23 03:21:20 PM,110.3,111.1,19.31,
2418,05/25/23 03:21:25 PM,110.3,111.1,19.30,
2419,05/25/23 03:21:30 PM,110.3,111.1,19.31,
2420,05/25/23 03:21:35 PM,110.3,111.1,19.31,
2421,05/25/23 03:21:40 PM,110.3,111.1,19.31,
2422,05/25/23 03:21:45 PM,110.3,111.1,19.31,
2423,05/25/23 03:21:50 PM,110.3,111.1,19.31,
2424,05/25/23 03:21:55 PM,110.3,111.1,19.31,
2425,05/25/23 03:22:00 PM,110.3,111.1,19.31,
2426,05/25/23 03:22:05 PM,110.3,111.1,19.31,
2427,05/25/23 03:22:10 PM,110.3,111.1,19.32,
2428,05/25/23 03:22:15 PM,110.3,111.1,19.31,
2429,05/25/23 03:22:20 PM,110.3,111.1,19.31,
2430,05/25/23 03:22:25 PM,110.3,111.1,19.31,
2431,05/25/23 03:22:30 PM,110.4,111.1,19.32,
2432,05/25/23 03:22:35 PM,110.3,111.1,19.31,
2433,05/25/23 03:22:40 PM,110.3,111.1,19.31,
2434,05/25/23 03:22:45 PM,110.3,111.1,19.31,
2435,05/25/23 03:22:50 PM,110.3,111.1,19.31,
2436,05/25/23 03:22:55 PM,110.4,111.1,19.31,
2437,05/25/23 03:23:00 PM,110.3,111.1,19.31,
2438,05/25/23 03:23:05 PM,110.3,111.1,19.31,
2439,05/25/23 03:23:10 PM,110.3,111.1,19.31,
2440,05/25/23 03:23:15 PM,110.3,111.1,19.31,
2441,05/25/23 03:23:20 PM,110.3,111.1,19.31,
2442,05/25/23 03:23:25 PM,110.3,111.1,19.32,
2443,05/25/23 03:23:30 PM,110.4,111.1,19.31,
2444,05/25/23 03:23:35 PM,110.4,111.1,19.31,
2445,05/25/23 03:23:40 PM,110.3,111.1,19.32,
2446,05/25/23 03:23:45 PM,110.3,111.1,19.31,
2447,05/25/23 03:23:50 PM,110.3,111.1,19.31,
2448,05/25/23 03:23:55 PM,110.3,111.1,19.32,
2449,05/25/23 03:24:00 PM,110.3,111.1,19.31,
2450,05/25/23 03:24:05 PM,110.3,110.7,19.32,
2451,05/25/23 03:24:10 PM,110.3,111.1,19.32,
2452,05/25/23 03:24:15 PM,110.4,111.1,19.31,
2453,05/25/23 03:24:20 PM,110.3,111.1,19.31,
2454,05/25/23 03:24:25 PM,110.4,111.1,19.32,
2455,05/25/23 03:24:30 PM,110.3,111.1,19.31,
2456,05/25/23 03:24:35 PM,110.3,111.1,19.31,
2457,05/25/23 03:24:40 PM,110.3,110.7,19.31,
2458,05/25/23 03:24:45 PM,110.3,111.1,19.32,
2459,05/25/23 03:24:50 PM,110.3,111.1,19.32,
2460,05/25/23 03:24:55 PM,110.3,111.1,19.31,
2461,05/25/23 03:25:00 PM,110.3,111.1,19.32,
2462,05/25/23 03:25:05 PM,110.4,111.1,19.32,
2463,05/25/23 03:25:10 PM,110.3,111.1,19.31,
2464,05/25/23 03:25:15 PM,110.3,111.1,19.32,
2465,05/25/23 03:25:20 PM,110.4,111.1,19.32,
2466,05/25/23 03:25:25 PM,110.3,111.1,19.32,
2467,05/25/23 03:25:30 PM,110.3,111.1,19.32,
2468,05/25/23 03:25:35 PM,110.3,111.1,19.32,
2469,05/25/23 03:25:40 PM,110.3,111.1,19.32,
2470,05/25/23 03:25:45 PM,110.4,111.1,19.33,
2471,05/25/23 03:25:50 PM,110.4,111.1,19.32,
2472,05/25/23 03:25:55 PM,110.4,111.1,19.33,
2473,05/25/23 03:26:00 PM,110.3,111.1,19.32,
2474,05/25/23 03:26:05 PM,110.3,111.1,19.33,
2475,05/25/23 03:26:10 PM,110.4,111.1,19.32,
2476,05/25/23 03:26:15 PM,110.4,111.1,19.32,
2477,05/25/23 03:26:20 PM,110.3,111.1,19.33,
2478,05/25/23 03:26:25 PM,110.4,111.1,19.32,
2479,05/25/23 03:26:30 PM,110.3,111.1,19.32,
2480,05/25/23 03:26:35 PM,110.4,110.7,19.33,
2481,05/25/23 03:26:40 PM,110.3,111.1,19.33,
2482,05/25/23 03:26:45 PM,110.4,111.1,19.32,
2483,05/25/23 03:26:50 PM,110.4,111.1,19.33,
2484,05/25/23 03:26:55 PM,110.3,111.1,19.32,
2485,05/25/23 03:27:00 PM,110.4,111.1,19.32,
2486,05/25/23 03:27:05 PM,110.3,111.1,19.33,
2487,05/25/23 03:27:10 PM,110.4,111.1,19.33,
2488,05/25/23 03:27:15 PM,110.3,111.1,19.33,
2489,05/25/23 03:27:20 PM,110.3,111.1,19.33,
2490,05/25/23 03:27:25 PM,110.5,111.1,19.35,
2491,05/25/23 03:27:30 PM,110.4,111.1,19.33,
2492,05/25/23 03:27:35 PM,110.5,111.1,19.33,
2493,05/25/23 03:27:40 PM,110.3,111.1,19.35,
2494,05/25/23 03:27:45 PM,110.4,111.1,19.33,
2495,05/25/23 03:27:50 PM,110.5,111.1,19.33,
2496,05/25/23 03:27:55 PM,110.5,111.1,19.33,
2497,05/25/23 03:28:00 PM,110.5,111.1,19.35,
2498,05/25/23 03:28:05 PM,110.3,111.1,19.33,
2499,05/25/23 03:28:10 PM,110.4,111.1,19.35,
2500,05/25/23 03:28:15 PM,110.5,111.1,19.35,
2501,05/25/23 03:28:20 PM,110.4,111.1,19.35,
2502,05/25/23 03:28:25 PM,110.5,111.1,19.35,
2503,05/25/23 03:28:30 PM,110.5,111.1,19.35,
2504,05/25/23 03:28:35 PM,110.5,111.1,19.35,
2505,05/25/23 03:28:40 PM,110.3,111.1,19.35,
2506,05/25/23 03:28:45 PM,110.5,111.1,19.35,
2507,05/25/23 03:28:50 PM,110.5,111.1,19.35,
2508,05/25/23 03:28:55 PM,110.5,111.1,19.35,
2509,05/25/23 03:29:00 PM,110.5,111.1,19.35,
2510,05/25/23 03:29:05 PM,110.5,111.1,19.35,
2511,05/25/23 03:29:10 PM,110.5,111.1,19.35,
2512,05/25/23 03:29:15 PM,110.4,111.1,19.35,
2513,05/25/23 03:29:20 PM,110.6,111.1,19.35,
2514,05/25/23 03:29:25 PM,110.5,111.1,19.35,
2515,05/25/23 03:29:30 PM,110.6,110.7,19.35,
2516,05/25/23 03:29:35 PM,110.5,111.1,19.35,
2517,05/25/23 03:29:40 PM,110.5,111.1,19.33,
2518,05/25/23 03:29:45 PM,110.3,111.1,19.33,
2519,05/25/23 03:29:50 PM,110.4,111.1,19.35,
2520,05/25/23 03:29:55 PM,110.5,111.1,19.35,
2521,05/25/23 03:30:00 PM,110.5,111.5,19.33,
2522,05/25/23 03:30:05 PM,110.5,111.1,19.35,
2523,05/25/23 03:30:10 PM,110.6,111.1,19.33,
2524,05/25/23 03:30:15 PM,110.5,111.1,19.35,
2525,05/25/23 03:30:20 PM,110.5,111.1,19.35,
2526,05/25/23 03:30:25 PM,110.5,111.1,19.35,
2527,05/25/23 03:30:30 PM,110.5,111.1,19.35,
2528,05/25/23 03:30:35 PM,110.5,111.1,19.35,
2529,05/25/23 03:30:40 PM,110.4,111.1,19.35,
2530,05/25/23 03:30:45 PM,110.5,111.1,19.33,
2531,05/25/23 03:30:50 PM,110.6,111.1,19.35,
2532,05/25/23 03:30:55 PM,110.6,111.1,19.35,
2533,05/25/23 03:31:00 PM,110.5,111.1,19.35,
2534,05/25/23 03:31:05 PM,110.4,111.1,19.35,
2535,05/25/23 03:31:10 PM,110.5,111.1,19.35,
2536,05/25/23 03:31:15 PM,110.6,111.1,19.35,
2537,05/25/23 03:31:20 PM,110.5,111.5,19.35,
2538,05/25/23 03:31:25 PM,110.5,111.1,19.35,
2539,05/25/23 03:31:30 PM,110.5,111.1,19.35,
2540,05/25/23 03:31:35 PM,110.5,111.1,19.35,
2541,05/25/23 03:31:40 PM,110.6,111.1,19.35,
2542,05/25/23 03:31:45 PM,110.6,111.5,19.35,
2543,05/25/23 03:31:50 PM,110.6,111.1,19.35,
2544,05/25/23 03:31:55 PM,110.5,111.1,19.35,
2545,05/25/23 03:32:00 PM,110.5,111.1,19.35,
2546,05/25/23 03:32:05 PM,110.4,111.1,19.35,
2547,05/25/23 03:32:10 PM,110.5,111.1,19.35,
2548,05/25/23 03:32:15 PM,110.5,111.1,19.35,
2549,05/25/23 03:32:20 PM,110.6,111.1,19.35,
2550,05/25/23 03:32:25 PM,110.6,111.1,19.35,
2551,05/25/23 03:32:30 PM,110.6,111.1,19.35,
2552,05/25/23 03:32:35 PM,110.6,111.1,19.35,
2553,05/25/23 03:32:40 PM,110.5,111.1,19.35,
2554,05/25/23 03:32:45 PM,110.5,111.1,19.35,
2555,05/25/23 03:32:50 PM,110.6,111.1,19.33,
2556,05/25/23 03:32:55 PM,110.5,111.1,19.33,
2557,05/25/23 03:33:00 PM,110.5,111.1,19.33,
2558,05/25/23 03:33:05 PM,110.5,111.1,19.33,
2559,05/25/23 03:33:10 PM,110.5,111.5,19.35,
2560,05/25/23 03:33:15 PM,110.6,111.1,19.35,
2561,05/25/23 03:33:20 PM,110.5,111.1,19.35,
2562,05/25/23 03:33:25 PM,110.5,111.1,19.35,
2563,05/25/23 03:33:30 PM,110.5,111.1,19.35,
2564,05/25/23 03:33:35 PM,110.5,111.1,19.35,
2565,05/25/23 03:33:40 PM,110.6,111.1,19.35,
2566,05/25/23 03:33:45 PM,110.6,111.1,19.35,
2567,05/25/23 03:33:50 PM,110.6,111.1,19.35,
2568,05/25/23 03:33:55 PM,110.6,111.1,19.35,
2569,05/25/23 03:34:00 PM,110.5,111.1,19.35,
2570,05/25/23 03:34:05 PM,110.5,111.1,19.35,
2571,05/25/23 03:34:10 PM,110.6,111.1,19.36,
2572,05/25/23 03:34:15 PM,110.6,111.5,19.36,
2573,05/25/23 03:34:20 PM,110.6,111.1,19.35,
2574,05/25/23 03:34:25 PM,110.5,111.1,19.35,
2575,05/25/23 03:34:30 PM,110.5,111.1,19.36,
2576,05/25/23 03:34:35 PM,110.5,111.1,19.35,
2577,05/25/23 03:34:40 PM,110.6,111.1,19.35,
2578,05/25/23 03:34:45 PM,110.6,111.1,19.35,
2579,05/25/23 03:34:50 PM,110.5,111.1,19.36,
2580,05/25/23 03:34:55 PM,110.6,111.1,19.35,
2581,05/25/23 03:35:00 PM,110.6,111.5,19.35,
2582,05/25/23 03:35:05 PM,110.5,111.1,19.36,
2583,05/25/23 03:35:10 PM,110.5,111.1,19.35,
2584,05/25/23 03:35:15 PM,110.5,111.1,19.35,
2585,05/25/23 03:35:20 PM,110.5,111.1,19.36,
2586,05/25/23 03:35:25 PM,110.6,111.1,19.35,
2587,05/25/23 03:35:30 PM,110.6,111.1,19.35,
2588,05/25/23 03:35:35 PM,110.5,111.1,19.35,
2589,05/25/23 03:35:40 PM,110.6,111.1,19.35,
2590,05/25/23 03:35:45 PM,110.6,111.1,19.36,
2591,05/25/23 03:35:50 PM,110.6,111.1,19.35,
2592,05/25/23 03:35:55 PM,110.5,111.1,19.35,
2593,05/25/23 03:36:00 PM,110.5,111.1,19.35,
2594,05/25/23 03:36:05 PM,110.6,111.1,19.36,
2595,05/25/23 03:36:10 PM,110.6,111.1,19.35,
2596,05/25/23 03:36:15 PM,110.6,111.1,19.35,
2597,05/25/23 03:36:20 PM,110.6,111.1,19.36,
2598,05/25/23 03:36:25 PM,110.6,111.1,19.36,
2599,05/25/23 03:36:30 PM,110.6,111.1,19.35,
2600,05/25/23 03:36:35 PM,110.6,111.1,19.35,
2601,05/25/23 03:36:40 PM,110.6,111.1,19.36,
2602,05/25/23 03:36:45 PM,110.6,111.5,19.36,
2603,05/25/23 03:36:50 PM,110.6,111.1,19.36,
2604,05/25/23 03:36:55 PM,110.6,111.1,19.36,
2605,05/25/23 03:37:00 PM,110.6,111.1,19.36,
2606,05/25/23 03:37:05 PM,110.6,111.5,19.36,
2607,05/25/23 03:37:10 PM,110.5,111.1,19.35,
2608,05/25/23 03:37:15 PM,110.6,111.1,19.36,
2609,05/25/23 03:37:20 PM,110.6,111.1,19.36,
2610,05/25/23 03:37:25 PM,110.6,111.1,19.35,
2611,05/25/23 03:37:30 PM,110.6,111.1,19.35,
2612,05/25/23 03:37:35 PM,110.6,111.1,19.36,
2613,05/25/23 03:37:40 PM,110.6,111.1,19.35,
2614,05/25/23 03:37:45 PM,110.6,111.5,19.36,
2615,05/25/23 03:37:50 PM,110.6,111.1,19.36,
2616,05/25/23 03:37:55 PM,110.6,111.1,19.36,
2617,05/25/23 03:38:00 PM,110.6,111.1,19.36,
2618,05/25/23 03:38:05 PM,110.6,111.1,19.36,
2619,05/25/23 03:38:10 PM,110.6,111.5,19.35,
2620,05/25/23 03:38:15 PM,110.6,111.1,19.35,
2621,05/25/23 03:38:20 PM,110.6,111.5,19.35,
2622,05/25/23 03:38:25 PM,110.6,111.1,19.36,
2623,05/25/23 03:38:30 PM,110.5,111.1,19.35,
2624,05/25/23 03:38:35 PM,110.6,111.1,19.36,
2625,05/25/23 03:38:40 PM,110.6,111.1,19.35,
2626,05/25/23 03:38:45 PM,110.6,111.5,19.35,
2627,05/25/23 03:38:50 PM,110.6,111.1,19.35,
2628,05/25/23 03:38:55 PM,110.6,111.1,19.35,
2629,05/25/23 03:39:00 PM,110.6,111.1,19.35,
2630,05/25/23 03:39:05 PM,110.6,111.1,19.36,
2631,05/25/23 03:39:10 PM,110.6,111.1,19.35,
2632,05/25/23 03:39:15 PM,110.6,111.1,19.36,
2633,05/25/23 03:39:20 PM,110.6,111.1,19.36,
2634,05/25/23 03:39:25 PM,110.6,111.1,19.36,
2635,05/25/23 03:39:30 PM,110.6,111.1,19.35,
2636,05/25/23 03:39:35 PM,110.6,111.1,19.36,
2637,05/25/23 03:39:40 PM,110.6,111.1,19.36,
2638,05/25/23 03:39:45 PM,110.6,111.5,19.35,
2639,05/25/23 03:39:50 PM,110.6,111.1,19.36,
2640,05/25/23 03:39:55 PM,110.6,111.1,19.35,
2641,05/25/23 03:40:00 PM,110.6,111.1,19.35,
2642,05/25/23 03:40:05 PM,110.6,111.1,19.35,
2643,05/25/23 03:40:10 PM,110.6,111.1,19.33,
2644,05/25/23 03:40:15 PM,110.6,111.1,19.36,
2645,05/25/23 03:40:20 PM,110.6,111.1,19.36,
2646,05/25/23 03:40:25 PM,110.6,111.1,19.35,
2647,05/25/23 03:40:30 PM,110.6,111.1,19.35,
2648,05/25/23 03:40:35 PM,110.6,111.5,19.36,
2649,05/25/23 03:40:40 PM,110.6,111.1,19.36,
2650,05/25/23 03:40:45 PM,110.6,111.1,19.35,
2651,05/25/23 03:40:50 PM,110.6,111.1,19.35,
2652,05/25/23 03:40:55 PM,110.6,111.1,19.36,
2653,05/25/23 03:41:00 PM,110.6,111.5,19.35,
2654,05/25/23 03:41:05 PM,110.6,111.1,19.36,
2655,05/25/23 03:41:10 PM,110.6,111.1,19.36,
2656,05/25/23 03:41:15 PM,110.6,111.5,19.36,
2657,05/25/23 03:41:20 PM,110.6,111.1,19.36,
2658,05/25/23 03:41:25 PM,110.6,111.1,19.35,
2659,05/25/23 03:41:30 PM,110.6,111.1,19.35,
2660,05/25/23 03:41:35 PM,110.6,111.1,19.36,
2661,05/25/23 03:41:40 PM,110.6,111.1,19.36,
2662,05/25/23 03:41:45 PM,110.6,111.1,19.35,
2663,05/25/23 03:41:50 PM,110.6,111.1,19.36,
2664,05/25/23 03:41:55 PM,110.6,111.1,19.36,
2665,05/25/23 03:42:00 PM,110.6,111.1,19.35,
2666,05/25/23 03:42:05 PM,110.6,111.1,19.36,
2667,05/25/23 03:42:10 PM,110.6,111.1,19.35,
2668,05/25/23 03:42:15 PM,110.6,111.1,19.35,
2669,05/25/23 03:42:20 PM,110.6,111.1,19.36,
2670,05/25/23 03:42:25 PM,110.6,111.1,19.35,
2671,05/25/23 03:42:30 PM,110.6,111.5,19.35,
2672,05/25/23 03:42:35 PM,110.6,111.1,19.36,
2673,05/25/23 03:42:40 PM,110.6,111.1,19.35,
2674,05/25/23 03:42:45 PM,110.6,111.1,19.35,
2675,05/25/23 03:42:50 PM,110.6,111.1,19.35,
2676,05/25/23 03:42:55 PM,110.6,111.1,19.35,
2677,05/25/23 03:43:00 PM,110.6,111.1,19.35,
2678,05/25/23 03:43:05 PM,110.6,111.1,19.35,
2679,05/25/23 03:43:10 PM,110.6,111.1,19.36,
2680,05/25/23 03:43:15 PM,110.6,111.5,19.35,
2681,05/25/23 03:43:20 PM,110.6,111.1,19.35,
2682,05/25/23 03:43:25 PM,110.6,111.1,19.36,
2683,05/25/23 03:43:30 PM,110.6,111.1,19.36,
2684,05/25/23 03:43:35 PM,110.6,111.1,19.36,
2685,05/25/23 03:43:40 PM,110.6,111.5,19.35,
2686,05/25/23 03:43:45 PM,110.6,111.5,19.36,
2687,05/25/23 03:43:50 PM,110.6,111.1,19.35,
2688,05/25/23 03:43:55 PM,110.6,111.1,19.36,
2689,05/25/23 03:44:00 PM,110.6,111.1,19.36,
2690,05/25/23 03:44:05 PM,110.6,111.1,19.36,
2691,05/25/23 03:44:10 PM,110.6,111.1,19.36,
2692,05/25/23 03:44:15 PM,110.6,111.1,19.35,
2693,05/25/23 03:44:20 PM,110.6,111.5,19.35,
2694,05/25/23 03:44:25 PM,110.6,111.1,19.35,
2695,05/25/23 03:44:30 PM,110.7,111.1,19.35,
2696,05/25/23 03:44:35 PM,110.6,111.1,19.36,
2697,05/25/23 03:44:40 PM,110.6,111.1,19.35,
2698,05/25/23 03:44:45 PM,110.6,111.1,19.36,
2699,05/25/23 03:44:50 PM,110.6,111.1,19.36,
2700,05/25/23 03:44:55 PM,110.6,111.1,19.35,
2701,05/25/23 03:45:00 PM,110.6,111.1,19.36,
2702,05/25/23 03:45:05 PM,110.6,111.1,19.36,
2703,05/25/23 03:45:10 PM,110.6,111.1,19.36,
2704,05/25/23 03:45:15 PM,110.6,111.1,19.35,
2705,05/25/23 03:45:20 PM,110.6,111.1,19.36,
2706,05/25/23 03:45:25 PM,110.6,111.1,19.36,
2707,05/25/23 03:45:30 PM,110.6,111.1,19.35,
2708,05/25/23 03:45:35 PM,110.6,111.5,19.36,
2709,05/25/23 03:45:40 PM,110.6,111.1,19.35,
2710,05/25/23 03:45:45 PM,110.6,111.5,19.36,
2711,05/25/23 03:45:50 PM,110.6,111.1,19.36,
2712,05/25/23 03:45:55 PM,110.6,111.5,19.36,
2713,05/25/23 03:46:00 PM,110.6,111.1,19.36,
2714,05/25/23 03:46:05 PM,110.7,111.1,19.35,
2715,05/25/23 03:46:10 PM,110.6,111.5,19.36,
2716,05/25/23 03:46:15 PM,110.7,111.5,19.36,
2717,05/25/23 03:46:20 PM,110.6,111.1,19.35,
2718,05/25/23 03:46:25 PM,110.6,111.5,19.36,
2719,05/25/23 03:46:30 PM,110.6,111.5,19.33,
2720,05/25/23 03:46:35 PM,110.6,111.1,19.36,
2721,05/25/23 03:46:40 PM,110.6,111.1,19.36,
2722,05/25/23 03:46:45 PM,110.7,111.1,19.36,
2723,05/25/23 03:46:50 PM,110.6,111.1,19.36,
2724,05/25/23 03:46:55 PM,110.6,111.1,19.36,
2725,05/25/23 03:47:00 PM,110.6,111.1,19.36,
2726,05/25/23 03:47:05 PM,110.7,111.1,19.36,
2727,05/25/23 03:47:10 PM,110.6,111.1,19.35,
2728,05/25/23 03:47:15 PM,110.6,111.1,19.36,
2729,05/25/23 03:47:20 PM,110.6,111.5,19.36,
2730,05/25/23 03:47:25 PM,110.7,111.1,19.35,
2731,05/25/23 03:47:30 PM,110.6,111.5,19.36,
2732,05/25/23 03:47:35 PM,110.6,111.5,19.36,
2733,05/25/23 03:47:40 PM,110.6,111.5,19.35,
2734,05/25/23 03:47:45 PM,110.7,111.5,19.36,
2735,05/25/23 03:47:50 PM,110.7,111.5,19.36,
2736,05/25/23 03:47:55 PM,110.6,111.5,19.36,
2737,05/25/23 03:48:00 PM,110.6,111.5,19.36,
2738,05/25/23 03:48:05 PM,110.7,111.1,19.35,
2739,05/25/23 03:48:10 PM,110.6,111.1,19.36,
2740,05/25/23 03:48:15 PM,110.6,111.5,19.36,
2741,05/25/23 03:48:20 PM,110.7,111.5,19.36,
2742,05/25/23 03:48:25 PM,110.7,111.1,19.36,
2743,05/25/23 03:48:30 PM,110.6,111.1,19.36,
2744,05/25/23 03:48:35 PM,110.6,111.1,19.37,
2745,05/25/23 03:48:40 PM,110.6,111.1,19.36,
2746,05/25/23 03:48:45 PM,110.6,111.5,19.36,
2747,05/25/23 03:48:50 PM,110.6,111.1,19.35,
2748,05/25/23 03:48:55 PM,110.6,111.1,19.35,
2749,05/25/23 03:49:00 PM,110.6,111.5,19.37,
2750,05/25/23 03:49:05 PM,110.6,111.1,19.36,
2751,05/25/23 03:49:10 PM,110.7,111.1,19.36,
2752,05/25/23 03:49:15 PM,110.6,111.1,19.37,
2753,05/25/23 03:49:20 PM,110.6,111.5,19.36,
2754,05/25/23 03:49:25 PM,110.6,111.5,19.36,
2755,05/25/23 03:49:30 PM,110.6,111.1,19.36,
2756,05/25/23 03:49:35 PM,110.6,111.1,19.36,
2757,05/25/23 03:49:40 PM,110.6,111.1,19.36,
2758,05/25/23 03:49:45 PM,110.6,111.1,19.36,
2759,05/25/23 03:49:50 PM,110.7,111.1,19.37,
2760,05/25/23 03:49:55 PM,110.6,111.5,19.36,
2761,05/25/23 03:50:00 PM,110.7,111.1,19.36,
2762,05/25/23 03:50:05 PM,110.6,111.1,19.36,
2763,05/25/23 03:50:10 PM,110.7,111.5,19.36,
2764,05/25/23 03:50:15 PM,110.6,111.1,19.36,
2765,05/25/23 03:50:20 PM,110.7,111.5,19.36,
2766,05/25/23 03:50:25 PM,110.6,111.5,19.36,
2767,05/25/23 03:50:30 PM,110.7,111.5,19.36,
2768,05/25/23 03:50:35 PM,110.6,111.1,19.36,
2769,05/25/23 03:50:40 PM,110.6,111.5,19.35,
2770,05/25/23 03:50:45 PM,110.6,111.1,19.36,
2771,05/25/23 03:50:50 PM,110.7,111.5,19.36,
2772,05/25/23 03:50:55 PM,110.6,111.5,19.36,
2773,05/25/23 03:51:00 PM,110.6,111.5,19.36,
2774,05/25/23 03:51:05 PM,110.7,111.1,19.37,
2775,05/25/23 03:51:10 PM,110.6,111.5,19.37,
2776,05/25/23 03:51:15 PM,110.6,111.5,19.36,
2777,05/25/23 03:51:20 PM,110.6,111.1,19.37,
2778,05/25/23 03:51:25 PM,110.6,111.5,19.36,
2779,05/25/23 03:51:30 PM,110.7,111.1,19.36,
2780,05/25/23 03:51:35 PM,110.6,111.5,19.36,
2781,05/25/23 03:51:40 PM,110.6,111.5,19.36,
2782,05/25/23 03:51:45 PM,110.7,111.5,19.37,
2783,05/25/23 03:51:50 PM,110.7,111.5,19.37,
2784,05/25/23 03:51:55 PM,110.6,111.1,19.37,
2785,05/25/23 03:52:00 PM,110.6,111.1,19.37,
2786,05/25/23 03:52:05 PM,110.7,111.5,19.36,
2787,05/25/23 03:52:10 PM,110.7,111.5,19.36,
2788,05/25/23 03:52:15 PM,110.7,111.1,19.37,
2789,05/25/23 03:52:20 PM,110.7,111.5,19.36,
2790,05/25/23 03:52:25 PM,110.7,111.1,19.37,
2791,05/25/23 03:52:30 PM,110.6,111.5,19.36,
2792,05/25/23 03:52:35 PM,110.6,111.1,19.37,
2793,05/25/23 03:52:40 PM,110.7,111.1,19.37,
2794,05/25/23 03:52:45 PM,110.6,111.5,19.36,
2795,05/25/23 03:52:50 PM,110.7,111.1,19.37,
2796,05/25/23 03:52:55 PM,110.7,111.5,19.37,
2797,05/25/23 03:53:00 PM,110.6,111.5,19.37,
2798,05/25/23 03:53:05 PM,110.7,111.5,19.37,
2799,05/25/23 03:53:10 PM,110.6,111.5,19.37,
2800,05/25/23 03:53:15 PM,110.7,111.5,19.36,
2801,05/25/23 03:53:20 PM,110.7,111.1,19.36,
2802,05/25/23 03:53:25 PM,110.7,111.5,19.37,
2803,05/25/23 03:53:30 PM,110.7,111.5,19.37,
2804,05/25/23 03:53:35 PM,110.7,111.5,19.37,
2805,05/25/23 03:53:40 PM,110.7,111.5,19.37,
2806,05/25/23 03:53:45 PM,110.7,111.1,19.37,
