"Plot Title: mgas_station_2"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 10559459, SEN S/N: 10559459)","Full Range, μS/cm (LGR S/N: 10559459, SEN S/N: 10559459)","Temp, °C (LGR S/N: 10559459, SEN S/N: 10559459)","End Of File (LGR S/N: 10559459)"
3511,05/25/23 04:52:30 PM,76.8,78.8,8.38,
3512,05/25/23 04:52:35 PM,76.8,78.8,8.39,
3513,05/25/23 04:52:40 PM,76.8,78.4,8.38,
3514,05/25/23 04:52:45 PM,77.2,78.8,8.38,
3515,05/25/23 04:52:50 PM,76.8,78.4,8.38,
3516,05/25/23 04:52:55 PM,77.0,78.4,8.38,
3517,05/25/23 04:53:00 PM,77.0,78.4,8.38,
3518,05/25/23 04:53:05 PM,76.7,78.4,8.39,
3519,05/25/23 04:53:10 PM,76.6,78.4,8.39,
3520,05/25/23 04:53:15 PM,76.8,78.4,8.39,
3521,05/25/23 04:53:20 PM,76.9,78.4,8.38,
3522,05/25/23 04:53:25 PM,76.9,78.8,8.39,
3523,05/25/23 04:53:30 PM,76.9,78.4,8.39,
3524,05/25/23 04:53:35 PM,76.8,78.8,8.39,
3525,05/25/23 04:53:40 PM,76.8,78.4,8.38,
3526,05/25/23 04:53:45 PM,76.8,78.4,8.39,
3527,05/25/23 04:53:50 PM,76.7,77.6,8.39,
3528,05/25/23 04:53:55 PM,76.5,78.0,8.39,
3529,05/25/23 04:54:00 PM,76.5,78.4,8.39,
3530,05/25/23 04:54:05 PM,76.5,78.0,8.39,
3531,05/25/23 04:54:10 PM,76.7,78.4,8.39,
3532,05/25/23 04:54:15 PM,76.8,78.4,8.39,
3533,05/25/23 04:54:20 PM,76.8,78.4,8.39,
3534,05/25/23 04:54:25 PM,76.7,78.0,8.38,
3535,05/25/23 04:54:30 PM,76.8,78.8,8.39,
3536,05/25/23 04:54:35 PM,76.9,78.4,8.39,
3537,05/25/23 04:54:40 PM,76.8,78.4,8.39,
3538,05/25/23 04:54:45 PM,76.6,78.4,8.39,
3539,05/25/23 04:54:50 PM,76.5,78.0,8.39,
3540,05/25/23 04:54:55 PM,76.7,78.4,8.39,
3541,05/25/23 04:55:00 PM,76.7,78.0,8.39,
3542,05/25/23 04:55:05 PM,76.7,78.0,8.39,
3543,05/25/23 04:55:10 PM,76.6,78.0,8.39,
3544,05/25/23 04:55:15 PM,76.5,77.6,8.39,
3545,05/25/23 04:55:20 PM,76.5,78.0,8.39,
3546,05/25/23 04:55:25 PM,76.7,78.0,8.39,
3547,05/25/23 04:55:30 PM,76.7,78.4,8.39,
3548,05/25/23 04:55:35 PM,76.7,78.4,8.39,
3549,05/25/23 04:55:40 PM,76.8,78.4,8.39,
3550,05/25/23 04:55:45 PM,76.6,78.0,8.39,
3551,05/25/23 04:55:50 PM,76.6,78.4,8.39,
3552,05/25/23 04:55:55 PM,76.6,78.4,8.39,
3553,05/25/23 04:56:00 PM,76.8,78.4,8.39,
3554,05/25/23 04:56:05 PM,76.7,78.4,8.39,
3555,05/25/23 04:56:10 PM,76.8,78.4,8.39,
3556,05/25/23 04:56:15 PM,76.5,77.6,8.39,
3557,05/25/23 04:56:20 PM,76.4,77.6,8.39,
3558,05/25/23 04:56:25 PM,76.6,78.0,8.39,
3559,05/25/23 04:56:30 PM,76.7,78.4,8.39,
3560,05/25/23 04:56:35 PM,77.0,78.4,8.39,
3561,05/25/23 04:56:40 PM,76.8,78.4,8.39,
3562,05/25/23 04:56:45 PM,76.8,78.4,8.39,
3563,05/25/23 04:56:50 PM,76.7,78.0,8.39,
3564,05/25/23 04:56:55 PM,76.8,78.4,8.39,
3565,05/25/23 04:57:00 PM,77.1,78.8,8.39,
3566,05/25/23 04:57:05 PM,77.1,78.8,8.39,
3567,05/25/23 04:57:10 PM,76.8,78.4,8.39,
3568,05/25/23 04:57:15 PM,76.6,78.4,8.39,
3569,05/25/23 04:57:20 PM,76.6,78.4,8.39,
3570,05/25/23 04:57:25 PM,76.6,78.4,8.40,
3571,05/25/23 04:57:30 PM,76.8,78.4,8.40,
3572,05/25/23 04:57:35 PM,76.8,78.4,8.39,
3573,05/25/23 04:57:40 PM,76.8,78.4,8.39,
3574,05/25/23 04:57:45 PM,76.8,78.4,8.39,
3575,05/25/23 04:57:50 PM,76.6,78.4,8.39,
3576,05/25/23 04:57:55 PM,76.8,78.4,8.39,
3577,05/25/23 04:58:00 PM,76.5,78.0,8.39,
3578,05/25/23 04:58:05 PM,76.6,77.6,8.39,
3579,05/25/23 04:58:10 PM,76.8,78.4,8.39,
3580,05/25/23 04:58:15 PM,76.7,78.4,8.39,
3581,05/25/23 04:58:20 PM,76.8,78.4,8.39,
3582,05/25/23 04:58:25 PM,77.1,78.8,8.39,
3583,05/25/23 04:58:30 PM,76.9,78.4,8.39,
3584,05/25/23 04:58:35 PM,77.1,78.8,8.40,
3585,05/25/23 04:58:40 PM,76.8,78.4,8.39,
3586,05/25/23 04:58:45 PM,76.8,78.4,8.40,
3587,05/25/23 04:58:50 PM,76.8,78.8,8.39,
3588,05/25/23 04:58:55 PM,76.8,78.4,8.40,
3589,05/25/23 04:59:00 PM,76.8,78.4,8.40,
3590,05/25/23 04:59:05 PM,76.8,78.4,8.40,
3591,05/25/23 04:59:10 PM,76.8,78.4,8.39,
3592,05/25/23 04:59:15 PM,76.8,78.4,8.40,
3593,05/25/23 04:59:20 PM,77.2,78.8,8.40,
3594,05/25/23 04:59:25 PM,76.8,78.0,8.40,
3595,05/25/23 04:59:30 PM,76.9,78.4,8.40,
3596,05/25/23 04:59:35 PM,76.9,78.8,8.39,
3597,05/25/23 04:59:40 PM,76.5,78.0,8.40,
3598,05/25/23 04:59:45 PM,76.7,78.4,8.40,
3599,05/25/23 04:59:50 PM,76.8,78.4,8.39,
3600,05/25/23 04:59:55 PM,76.8,78.4,8.40,
3601,05/25/23 05:00:00 PM,76.8,78.8,8.40,
3602,05/25/23 05:00:05 PM,76.8,78.4,8.39,
3603,05/25/23 05:00:10 PM,76.7,78.4,8.39,
3604,05/25/23 05:00:15 PM,76.8,78.4,8.40,
3605,05/25/23 05:00:20 PM,76.7,78.4,8.40,
3606,05/25/23 05:00:25 PM,76.6,78.0,8.40,
3607,05/25/23 05:00:30 PM,76.6,77.6,8.40,
3608,05/25/23 05:00:35 PM,76.5,77.6,8.40,
3609,05/25/23 05:00:40 PM,76.8,78.4,8.40,
3610,05/25/23 05:00:45 PM,76.9,78.4,8.40,
3611,05/25/23 05:00:50 PM,76.8,78.4,8.40,
3612,05/25/23 05:00:55 PM,76.9,78.4,8.40,
3613,05/25/23 05:01:00 PM,76.9,78.4,8.40,
3614,05/25/23 05:01:05 PM,76.7,78.4,8.40,
3615,05/25/23 05:01:10 PM,76.8,78.4,8.40,
3616,05/25/23 05:01:15 PM,76.8,78.0,8.39,
3617,05/25/23 05:01:20 PM,76.6,78.4,8.40,
3618,05/25/23 05:01:25 PM,76.6,78.4,8.40,
3619,05/25/23 05:01:30 PM,76.5,78.0,8.39,
3620,05/25/23 05:01:35 PM,76.5,77.6,8.39,
3621,05/25/23 05:01:40 PM,76.5,78.0,8.40,
3622,05/25/23 05:01:45 PM,76.5,78.0,8.40,
3623,05/25/23 05:01:50 PM,76.6,78.0,8.40,
3624,05/25/23 05:01:55 PM,76.7,78.4,8.40,
3625,05/25/23 05:02:00 PM,76.8,78.4,8.40,
3626,05/25/23 05:02:05 PM,76.6,78.4,8.40,
3627,05/25/23 05:02:10 PM,76.8,78.4,8.40,
3628,05/25/23 05:02:15 PM,76.7,78.4,8.40,
3629,05/25/23 05:02:20 PM,76.6,78.4,8.40,
3630,05/25/23 05:02:25 PM,76.8,78.4,8.40,
3631,05/25/23 05:02:30 PM,76.6,78.4,8.40,
3632,05/25/23 05:02:35 PM,76.5,78.0,8.40,
3633,05/25/23 05:02:40 PM,76.5,78.0,8.40,
3634,05/25/23 05:02:45 PM,76.6,78.4,8.40,
3635,05/25/23 05:02:50 PM,76.8,78.4,8.40,
3636,05/25/23 05:02:55 PM,76.8,78.4,8.40,
3637,05/25/23 05:03:00 PM,76.8,78.4,8.40,
3638,05/25/23 05:03:05 PM,76.8,78.4,8.40,
3639,05/25/23 05:03:10 PM,76.7,78.0,8.40,
3640,05/25/23 05:03:15 PM,76.5,78.0,8.40,
3641,05/25/23 05:03:20 PM,76.8,78.4,8.40,
3642,05/25/23 05:03:25 PM,76.8,78.4,8.40,
3643,05/25/23 05:03:30 PM,76.8,78.4,8.40,
3644,05/25/23 05:03:35 PM,76.8,78.4,8.40,
3645,05/25/23 05:03:40 PM,76.6,78.4,8.40,
3646,05/25/23 05:03:45 PM,76.6,78.4,8.40,
3647,05/25/23 05:03:50 PM,76.8,78.4,8.40,
3648,05/25/23 05:03:55 PM,77.0,78.4,8.40,
3649,05/25/23 05:04:00 PM,76.8,78.4,8.40,
3650,05/25/23 05:04:05 PM,76.8,78.4,8.40,
3651,05/25/23 05:04:10 PM,76.7,78.4,8.40,
3652,05/25/23 05:04:15 PM,76.8,78.4,8.40,
3653,05/25/23 05:04:20 PM,76.7,78.4,8.40,
3654,05/25/23 05:04:25 PM,76.8,78.4,8.42,
3655,05/25/23 05:04:30 PM,76.7,78.4,8.42,
3656,05/25/23 05:04:35 PM,76.8,78.4,8.40,
3657,05/25/23 05:04:40 PM,76.8,78.4,8.40,
3658,05/25/23 05:04:45 PM,76.8,78.4,8.42,
3659,05/25/23 05:04:50 PM,77.0,78.8,8.40,
3660,05/25/23 05:04:55 PM,77.1,78.8,8.42,
3661,05/25/23 05:05:00 PM,76.8,78.4,8.40,
3662,05/25/23 05:05:05 PM,76.8,78.4,8.40,
3663,05/25/23 05:05:10 PM,76.6,77.6,8.40,
3664,05/25/23 05:05:15 PM,76.7,78.4,8.40,
3665,05/25/23 05:05:20 PM,76.7,78.4,8.40,
3666,05/25/23 05:05:25 PM,76.6,77.6,8.40,
3667,05/25/23 05:05:30 PM,76.6,78.0,8.40,
3668,05/25/23 05:05:35 PM,76.6,78.0,8.42,
3669,05/25/23 05:05:40 PM,76.7,78.4,8.40,
3670,05/25/23 05:05:45 PM,76.6,78.4,8.42,
3671,05/25/23 05:05:50 PM,76.6,78.4,8.40,
3672,05/25/23 05:05:55 PM,76.7,78.4,8.40,
3673,05/25/23 05:06:00 PM,76.8,78.4,8.42,
3674,05/25/23 05:06:05 PM,76.8,78.4,8.40,
3675,05/25/23 05:06:10 PM,76.7,78.4,8.40,
3676,05/25/23 05:06:15 PM,76.8,78.8,8.42,
3677,05/25/23 05:06:20 PM,77.0,78.8,8.40,
3678,05/25/23 05:06:25 PM,76.6,78.0,8.40,
3679,05/25/23 05:06:30 PM,76.6,78.4,8.42,
3680,05/25/23 05:06:35 PM,76.8,78.4,8.42,
3681,05/25/23 05:06:40 PM,76.8,78.4,8.40,
3682,05/25/23 05:06:45 PM,76.8,78.4,8.42,
3683,05/25/23 05:06:50 PM,76.8,78.4,8.40,
3684,05/25/23 05:06:55 PM,76.6,78.4,8.42,
3685,05/25/23 05:07:00 PM,76.8,78.8,8.42,
3686,05/25/23 05:07:05 PM,76.9,78.4,8.42,
3687,05/25/23 05:07:10 PM,76.8,78.0,8.40,
3688,05/25/23 05:07:15 PM,76.7,78.4,8.40,
3689,05/25/23 05:07:20 PM,76.8,78.4,8.40,
3690,05/25/23 05:07:25 PM,76.6,78.4,8.42,
3691,05/25/23 05:07:30 PM,76.6,78.0,8.40,
3692,05/25/23 05:07:35 PM,76.8,78.0,8.42,
3693,05/25/23 05:07:40 PM,76.7,78.4,8.42,
3694,05/25/23 05:07:45 PM,76.9,78.8,8.42,
3695,05/25/23 05:07:50 PM,76.8,78.4,8.42,
3696,05/25/23 05:07:55 PM,76.9,78.4,8.40,
3697,05/25/23 05:08:00 PM,77.1,78.8,8.42,
3698,05/25/23 05:08:05 PM,77.2,78.8,8.40,
3699,05/25/23 05:08:10 PM,77.2,78.8,8.42,
3700,05/25/23 05:08:15 PM,77.1,78.4,8.42,
3701,05/25/23 05:08:20 PM,77.1,78.8,8.42,
3702,05/25/23 05:08:25 PM,77.2,78.8,8.40,
3703,05/25/23 05:08:30 PM,77.1,78.8,8.42,
3704,05/25/23 05:08:35 PM,77.2,78.8,8.42,
3705,05/25/23 05:08:40 PM,77.1,78.8,8.42,
3706,05/25/23 05:08:45 PM,77.1,78.4,8.42,
3707,05/25/23 05:08:50 PM,76.8,78.4,8.42,
3708,05/25/23 05:08:55 PM,76.7,78.4,8.42,
3709,05/25/23 05:09:00 PM,76.8,78.4,8.42,
3710,05/25/23 05:09:05 PM,76.8,78.4,8.42,
3711,05/25/23 05:09:10 PM,76.7,78.4,8.42,
3712,05/25/23 05:09:15 PM,76.7,78.0,8.42,
3713,05/25/23 05:09:20 PM,76.9,78.4,8.42,
3714,05/25/23 05:09:25 PM,76.8,78.4,8.40,
3715,05/25/23 05:09:30 PM,77.1,78.4,8.42,
3716,05/25/23 05:09:35 PM,77.1,78.8,8.42,
3717,05/25/23 05:09:40 PM,77.1,78.8,8.42,
3718,05/25/23 05:09:45 PM,77.1,78.8,8.42,
3719,05/25/23 05:09:50 PM,77.0,78.4,8.42,
3720,05/25/23 05:09:55 PM,76.8,78.4,8.42,
3721,05/25/23 05:10:00 PM,76.9,78.4,8.42,
3722,05/25/23 05:10:05 PM,76.8,78.4,8.40,
3723,05/25/23 05:10:10 PM,76.7,78.4,8.42,
3724,05/25/23 05:10:15 PM,76.5,78.4,8.42,
3725,05/25/23 05:10:20 PM,76.6,78.0,8.42,
3726,05/25/23 05:10:25 PM,76.6,78.4,8.40,
3727,05/25/23 05:10:30 PM,76.8,78.4,8.42,
3728,05/25/23 05:10:35 PM,76.7,78.4,8.42,
3729,05/25/23 05:10:40 PM,76.8,78.4,8.42,
3730,05/25/23 05:10:45 PM,76.8,78.4,8.42,
3731,05/25/23 05:10:50 PM,76.7,78.4,8.42,
3732,05/25/23 05:10:55 PM,76.6,78.0,8.42,
3733,05/25/23 05:11:00 PM,76.9,78.4,8.42,
3734,05/25/23 05:11:05 PM,77.0,78.4,8.42,
3735,05/25/23 05:11:10 PM,76.8,78.4,8.42,
3736,05/25/23 05:11:15 PM,76.6,78.4,8.42,
3737,05/25/23 05:11:20 PM,76.7,78.0,8.42,
3738,05/25/23 05:11:25 PM,76.7,78.4,8.42,
3739,05/25/23 05:11:30 PM,76.7,78.0,8.42,
3740,05/25/23 05:11:35 PM,76.7,78.4,8.42,
3741,05/25/23 05:11:40 PM,76.7,78.4,8.42,
3742,05/25/23 05:11:45 PM,76.7,78.4,8.42,
3743,05/25/23 05:11:50 PM,76.8,78.8,8.42,
3744,05/25/23 05:11:55 PM,76.8,78.4,8.42,
3745,05/25/23 05:12:00 PM,76.8,78.4,8.42,
3746,05/25/23 05:12:05 PM,76.8,78.4,8.43,
3747,05/25/23 05:12:10 PM,76.9,78.4,8.43,
3748,05/25/23 05:12:15 PM,77.1,78.8,8.42,
3749,05/25/23 05:12:20 PM,76.8,78.4,8.40,
3750,05/25/23 05:12:25 PM,76.8,78.4,8.43,
3751,05/25/23 05:12:30 PM,77.1,78.4,8.43,
3752,05/25/23 05:12:35 PM,76.9,78.4,8.42,
3753,05/25/23 05:12:40 PM,76.9,78.8,8.42,
3754,05/25/23 05:12:45 PM,77.0,78.0,8.43,
3755,05/25/23 05:12:50 PM,76.8,78.4,8.42,
3756,05/25/23 05:12:55 PM,77.1,78.4,8.42,
3757,05/25/23 05:13:00 PM,77.1,78.8,8.42,
3758,05/25/23 05:13:05 PM,76.9,78.8,8.42,
3759,05/25/23 05:13:10 PM,76.8,78.4,8.43,
3760,05/25/23 05:13:15 PM,76.8,78.4,8.42,
3761,05/25/23 05:13:20 PM,77.0,78.4,8.43,
3762,05/25/23 05:13:25 PM,76.8,78.4,8.43,
3763,05/25/23 05:13:30 PM,77.0,78.4,8.43,
3764,05/25/23 05:13:35 PM,77.0,78.8,8.43,
3765,05/25/23 05:13:40 PM,77.1,78.8,8.43,
3766,05/25/23 05:13:45 PM,77.1,78.8,8.43,
3767,05/25/23 05:13:50 PM,77.1,78.8,8.43,
3768,05/25/23 05:13:55 PM,77.2,78.8,8.43,
3769,05/25/23 05:14:00 PM,77.0,78.4,8.43,
3770,05/25/23 05:14:05 PM,77.0,78.8,8.43,
3771,05/25/23 05:14:10 PM,77.0,78.4,8.42,
3772,05/25/23 05:14:15 PM,77.1,78.8,8.43,
3773,05/25/23 05:14:20 PM,76.8,78.4,8.43,
3774,05/25/23 05:14:25 PM,76.8,78.4,8.43,
3775,05/25/23 05:14:30 PM,76.8,78.4,8.43,
3776,05/25/23 05:14:35 PM,76.7,78.4,8.43,
3777,05/25/23 05:14:40 PM,76.8,78.4,8.43,
3778,05/25/23 05:14:45 PM,76.5,78.0,8.43,
3779,05/25/23 05:14:50 PM,76.8,78.4,8.42,
3780,05/25/23 05:14:55 PM,76.7,78.4,8.43,
3781,05/25/23 05:15:00 PM,76.7,78.4,8.43,
3782,05/25/23 05:15:05 PM,76.9,78.4,8.43,
3783,05/25/23 05:15:10 PM,76.8,78.4,8.43,
3784,05/25/23 05:15:15 PM,76.8,78.8,8.42,
3785,05/25/23 05:15:20 PM,76.7,78.0,8.43,
3786,05/25/23 05:15:25 PM,76.8,78.4,8.43,
3787,05/25/23 05:15:30 PM,77.1,78.8,8.43,
3788,05/25/23 05:15:35 PM,77.1,78.8,8.43,
3789,05/25/23 05:15:40 PM,77.4,78.8,8.43,
3790,05/25/23 05:15:45 PM,77.1,78.8,8.43,
3791,05/25/23 05:15:50 PM,77.1,78.4,8.43,
3792,05/25/23 05:15:55 PM,77.0,78.8,8.43,
3793,05/25/23 05:16:00 PM,77.1,78.8,8.43,
3794,05/25/23 05:16:05 PM,76.9,78.4,8.43,
3795,05/25/23 05:16:10 PM,76.8,78.4,8.43,
3796,05/25/23 05:16:15 PM,76.8,78.4,8.43,
3797,05/25/23 05:16:20 PM,76.9,78.4,8.43,
3798,05/25/23 05:16:25 PM,76.7,78.4,8.43,
3799,05/25/23 05:16:30 PM,76.6,78.0,8.43,
3800,05/25/23 05:16:35 PM,76.8,78.4,8.43,
3801,05/25/23 05:16:40 PM,76.8,78.4,8.43,
3802,05/25/23 05:16:45 PM,76.8,78.4,8.43,
3803,05/25/23 05:16:50 PM,76.9,78.4,8.42,
3804,05/25/23 05:16:55 PM,76.9,78.4,8.43,
3805,05/25/23 05:17:00 PM,76.8,78.4,8.43,
3806,05/25/23 05:17:05 PM,76.8,78.4,8.43,
3807,05/25/23 05:17:10 PM,76.6,78.4,8.43,
3808,05/25/23 05:17:15 PM,76.9,78.4,8.43,
3809,05/25/23 05:17:20 PM,76.9,78.8,8.43,
3810,05/25/23 05:17:25 PM,77.1,78.8,8.44,
3811,05/25/23 05:17:30 PM,76.9,78.4,8.43,
3812,05/25/23 05:17:35 PM,76.7,78.4,8.43,
3813,05/25/23 05:17:40 PM,76.8,78.4,8.43,
3814,05/25/23 05:17:45 PM,77.0,78.4,8.43,
3815,05/25/23 05:17:50 PM,76.9,78.8,8.44,
3816,05/25/23 05:17:55 PM,77.0,78.8,8.44,
3817,05/25/23 05:18:00 PM,77.2,78.8,8.43,
3818,05/25/23 05:18:05 PM,77.1,78.8,8.43,
3819,05/25/23 05:18:10 PM,77.1,78.8,8.43,
3820,05/25/23 05:18:15 PM,76.9,78.4,8.43,
3821,05/25/23 05:18:20 PM,76.9,78.4,8.43,
3822,05/25/23 05:18:25 PM,76.8,78.4,8.44,
3823,05/25/23 05:18:30 PM,76.9,78.8,8.43,
3824,05/25/23 05:18:35 PM,77.0,78.8,8.43,
3825,05/25/23 05:18:40 PM,76.9,78.4,8.42,
3826,05/25/23 05:18:45 PM,77.0,78.8,8.43,
3827,05/25/23 05:18:50 PM,77.1,78.8,8.43,
3828,05/25/23 05:18:55 PM,77.2,78.8,8.44,
3829,05/25/23 05:19:00 PM,77.1,78.8,8.44,
3830,05/25/23 05:19:05 PM,76.9,78.4,8.44,
3831,05/25/23 05:19:10 PM,76.8,78.4,8.43,
3832,05/25/23 05:19:15 PM,77.1,78.4,8.44,
3833,05/25/23 05:19:20 PM,77.0,78.8,8.43,
3834,05/25/23 05:19:25 PM,77.0,78.8,8.43,
3835,05/25/23 05:19:30 PM,77.0,78.8,8.43,
3836,05/25/23 05:19:35 PM,76.9,78.4,8.44,
3837,05/25/23 05:19:40 PM,76.8,78.4,8.44,
3838,05/25/23 05:19:45 PM,76.9,78.8,8.44,
3839,05/25/23 05:19:50 PM,76.9,78.8,8.43,
3840,05/25/23 05:19:55 PM,76.8,78.4,8.44,
3841,05/25/23 05:20:00 PM,77.1,78.4,8.44,
3842,05/25/23 05:20:05 PM,76.8,78.4,8.43,
3843,05/25/23 05:20:10 PM,76.8,78.8,8.44,
3844,05/25/23 05:20:15 PM,76.7,78.4,8.43,
3845,05/25/23 05:20:20 PM,76.9,78.8,8.44,
3846,05/25/23 05:20:25 PM,77.0,78.4,8.43,
3847,05/25/23 05:20:30 PM,77.1,78.8,8.44,
3848,05/25/23 05:20:35 PM,76.9,78.8,8.44,
3849,05/25/23 05:20:40 PM,76.6,78.4,8.44,
3850,05/25/23 05:20:45 PM,76.7,78.4,8.44,
3851,05/25/23 05:20:50 PM,76.7,78.4,8.44,
3852,05/25/23 05:20:55 PM,76.8,78.4,8.44,
3853,05/25/23 05:21:00 PM,76.7,78.4,8.44,
3854,05/25/23 05:21:05 PM,76.9,78.4,8.44,
3855,05/25/23 05:21:10 PM,76.9,78.4,8.44,
3856,05/25/23 05:21:15 PM,77.0,78.4,8.46,
3857,05/25/23 05:21:20 PM,77.1,78.8,8.44,
3858,05/25/23 05:21:25 PM,76.8,78.0,8.44,
3859,05/25/23 05:21:30 PM,76.7,78.4,8.44,
3860,05/25/23 05:21:35 PM,76.8,78.4,8.44,
3861,05/25/23 05:21:40 PM,76.8,78.4,8.44,
3862,05/25/23 05:21:45 PM,77.1,78.4,8.44,
3863,05/25/23 05:21:50 PM,77.1,78.8,8.44,
3864,05/25/23 05:21:55 PM,76.9,78.4,8.44,
3865,05/25/23 05:22:00 PM,77.1,78.4,8.44,
3866,05/25/23 05:22:05 PM,77.4,78.8,8.46,
3867,05/25/23 05:22:10 PM,77.3,78.8,8.44,
3868,05/25/23 05:22:15 PM,77.1,78.4,8.44,
3869,05/25/23 05:22:20 PM,77.1,78.8,8.44,
3870,05/25/23 05:22:25 PM,76.8,78.4,8.46,
3871,05/25/23 05:22:30 PM,77.1,78.4,8.44,
3872,05/25/23 05:22:35 PM,77.1,78.8,8.44,
3873,05/25/23 05:22:40 PM,77.0,78.4,8.44,
3874,05/25/23 05:22:45 PM,77.0,78.8,8.44,
3875,05/25/23 05:22:50 PM,77.0,78.4,8.44,
3876,05/25/23 05:22:55 PM,77.1,78.4,8.46,
3877,05/25/23 05:23:00 PM,76.8,78.4,8.46,
3878,05/25/23 05:23:05 PM,76.8,78.4,8.44,
3879,05/25/23 05:23:10 PM,77.0,78.8,8.44,
3880,05/25/23 05:23:15 PM,77.0,78.4,8.46,
3881,05/25/23 05:23:20 PM,77.1,78.4,8.46,
3882,05/25/23 05:23:25 PM,76.8,78.8,8.44,
3883,05/25/23 05:23:30 PM,77.1,78.8,8.44,
3884,05/25/23 05:23:35 PM,76.9,78.4,8.46,
3885,05/25/23 05:23:40 PM,77.1,78.4,8.46,
3886,05/25/23 05:23:45 PM,77.1,78.8,8.44,
3887,05/25/23 05:23:50 PM,77.1,78.8,8.44,
3888,05/25/23 05:23:55 PM,77.1,78.8,8.46,
3889,05/25/23 05:24:00 PM,77.1,78.8,8.46,
3890,05/25/23 05:24:05 PM,77.2,78.8,8.46,
3891,05/25/23 05:24:10 PM,77.1,78.8,8.46,
3892,05/25/23 05:24:15 PM,77.3,78.8,8.46,
3893,05/25/23 05:24:20 PM,76.9,78.4,8.44,
3894,05/25/23 05:24:25 PM,77.1,78.8,8.46,
3895,05/25/23 05:24:30 PM,76.8,78.4,8.44,
3896,05/25/23 05:24:35 PM,76.9,78.4,8.46,
3897,05/25/23 05:24:40 PM,76.8,78.4,8.44,
3898,05/25/23 05:24:45 PM,76.9,78.4,8.46,
3899,05/25/23 05:24:50 PM,76.9,78.8,8.46,
3900,05/25/23 05:24:55 PM,77.3,78.8,8.44,
3901,05/25/23 05:25:00 PM,77.3,78.8,8.46,
3902,05/25/23 05:25:05 PM,77.3,78.8,8.46,
3903,05/25/23 05:25:10 PM,77.0,78.8,8.44,
3904,05/25/23 05:25:15 PM,77.1,78.8,8.44,
3905,05/25/23 05:25:20 PM,77.1,78.8,8.46,
3906,05/25/23 05:25:25 PM,76.8,78.4,8.46,
3907,05/25/23 05:25:30 PM,76.7,78.4,8.46,
3908,05/25/23 05:25:35 PM,76.9,78.8,8.46,
3909,05/25/23 05:25:40 PM,76.9,78.4,8.46,
3910,05/25/23 05:25:45 PM,76.9,78.4,8.46,
3911,05/25/23 05:25:50 PM,77.1,78.8,8.46,
3912,05/25/23 05:25:55 PM,76.9,78.4,8.46,
3913,05/25/23 05:26:00 PM,76.8,78.4,8.46,
3914,05/25/23 05:26:05 PM,77.1,78.4,8.46,
3915,05/25/23 05:26:10 PM,76.8,78.4,8.46,
3916,05/25/23 05:26:15 PM,77.0,78.8,8.46,
3917,05/25/23 05:26:20 PM,76.8,78.4,8.47,
3918,05/25/23 05:26:25 PM,76.7,78.0,8.46,
3919,05/25/23 05:26:30 PM,76.8,78.4,8.47,
3920,05/25/23 05:26:35 PM,77.1,78.4,8.46,
3921,05/25/23 05:26:40 PM,77.3,79.1,8.46,
3922,05/25/23 05:26:45 PM,77.2,78.8,8.46,
3923,05/25/23 05:26:50 PM,77.1,78.8,8.46,
3924,05/25/23 05:26:55 PM,76.9,78.4,8.46,
3925,05/25/23 05:27:00 PM,77.1,78.8,8.47,
3926,05/25/23 05:27:05 PM,77.1,78.8,8.46,
3927,05/25/23 05:27:10 PM,76.9,78.8,8.46,
3928,05/25/23 05:27:15 PM,77.1,78.8,8.46,
3929,05/25/23 05:27:20 PM,77.1,78.8,8.46,
3930,05/25/23 05:27:25 PM,77.1,78.8,8.46,
3931,05/25/23 05:27:30 PM,77.3,78.8,8.47,
3932,05/25/23 05:27:35 PM,77.4,79.1,8.46,
3933,05/25/23 05:27:40 PM,77.2,78.8,8.47,
3934,05/25/23 05:27:45 PM,77.2,78.8,8.46,
3935,05/25/23 05:27:50 PM,77.2,78.8,8.46,
3936,05/25/23 05:27:55 PM,77.1,78.8,8.47,
3937,05/25/23 05:28:00 PM,77.0,78.8,8.46,
3938,05/25/23 05:28:05 PM,76.9,78.4,8.46,
3939,05/25/23 05:28:10 PM,77.1,78.8,8.46,
3940,05/25/23 05:28:15 PM,77.1,78.8,8.46,
3941,05/25/23 05:28:20 PM,77.2,78.8,8.47,
3942,05/25/23 05:28:25 PM,77.3,78.8,8.47,
3943,05/25/23 05:28:30 PM,77.2,78.8,8.46,
3944,05/25/23 05:28:35 PM,77.2,78.8,8.47,
3945,05/25/23 05:28:40 PM,77.3,78.8,8.47,
3946,05/25/23 05:28:45 PM,77.3,78.8,8.47,
3947,05/25/23 05:28:50 PM,77.1,78.8,8.46,
3948,05/25/23 05:28:55 PM,77.0,78.8,8.47,
3949,05/25/23 05:29:00 PM,76.9,78.4,8.46,
3950,05/25/23 05:29:05 PM,77.0,78.4,8.46,
3951,05/25/23 05:29:10 PM,77.1,78.4,8.46,
3952,05/25/23 05:29:15 PM,77.1,78.8,8.47,
3953,05/25/23 05:29:20 PM,77.0,78.8,8.46,
3954,05/25/23 05:29:25 PM,77.1,78.8,8.47,
3955,05/25/23 05:29:30 PM,77.1,78.8,8.46,
3956,05/25/23 05:29:35 PM,77.1,78.8,8.47,
