"Plot Title: mgas_nhc_cb_poolUp_DO"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 10904742, SEN S/N: 10904742)","Temp, °C (LGR S/N: 10904742, SEN S/N: 10904742)","Coupler Attached (LGR S/N: 10904742)","Host Connected (LGR S/N: 10904742)","Stopped (LGR S/N: 10904742)","End Of File (LGR S/N: 10904742)"
470,06/19/23 11:15:00 AM,8.52,22.18,,,,
471,06/19/23 11:30:00 AM,8.62,22.38,,,,
472,06/19/23 11:45:00 AM,8.88,22.70,,,,
473,06/19/23 12:00:00 PM,8.83,22.84,,,,
474,06/19/23 12:15:00 PM,8.79,23.04,,,,
475,06/19/23 12:30:00 PM,8.98,23.20,,,,
476,06/19/23 12:45:00 PM,9.02,23.44,,,,
477,06/19/23 01:00:00 PM,9.19,23.56,,,,
478,06/19/23 01:15:00 PM,9.19,23.72,,,,
479,06/19/23 01:30:00 PM,9.33,23.82,,,,
480,06/19/23 01:45:00 PM,9.33,23.94,,,,
481,06/19/23 02:00:00 PM,9.31,24.04,,,,
482,06/19/23 02:15:00 PM,9.26,24.10,,,,
483,06/19/23 02:30:00 PM,9.31,24.22,,,,
484,06/19/23 02:45:00 PM,9.26,24.30,,,,
485,06/19/23 03:00:00 PM,9.25,24.28,,,,
486,06/19/23 03:15:00 PM,9.15,24.36,,,,
487,06/19/23 03:30:00 PM,8.89,24.30,,,,
488,06/19/23 03:45:00 PM,8.66,24.26,,,,
489,06/19/23 04:00:00 PM,8.41,24.26,,,,
490,06/19/23 04:15:00 PM,8.19,24.20,,,,
491,06/19/23 04:30:00 PM,7.86,24.10,,,,
492,06/19/23 04:45:00 PM,7.44,24.02,,,,
493,06/19/23 05:00:00 PM,7.55,23.92,,,,
494,06/19/23 05:15:00 PM,7.46,23.80,,,,
495,06/19/23 05:30:00 PM,7.35,23.70,,,,
496,06/19/23 05:45:00 PM,7.44,23.54,,,,
497,06/19/23 06:00:00 PM,7.26,23.42,,,,
498,06/19/23 06:15:00 PM,7.40,23.28,,,,
499,06/19/23 06:30:00 PM,7.33,23.20,,,,
500,06/19/23 06:45:00 PM,7.26,23.10,,,,
501,06/19/23 07:00:00 PM,7.47,23.02,,,,
502,06/19/23 07:15:00 PM,7.46,22.94,,,,
503,06/19/23 07:30:00 PM,7.51,22.84,,,,
504,06/19/23 07:45:00 PM,7.48,22.78,,,,
505,06/19/23 08:00:00 PM,7.50,22.72,,,,
506,06/19/23 08:15:00 PM,7.55,22.64,,,,
507,06/19/23 08:30:00 PM,7.44,22.58,,,,
508,06/19/23 08:45:00 PM,7.47,22.52,,,,
509,06/19/23 09:00:00 PM,7.50,22.46,,,,
510,06/19/23 09:15:00 PM,7.49,22.40,,,,
511,06/19/23 09:30:00 PM,7.47,22.36,,,,
512,06/19/23 09:45:00 PM,7.42,22.30,,,,
513,06/19/23 10:00:00 PM,7.43,22.26,,,,
514,06/19/23 10:15:00 PM,7.44,22.22,,,,
515,06/19/23 10:30:00 PM,7.42,22.18,,,,
516,06/19/23 10:45:00 PM,7.43,22.14,,,,
517,06/19/23 11:00:00 PM,7.37,22.10,,,,
518,06/19/23 11:15:00 PM,7.40,22.06,,,,
519,06/19/23 11:30:00 PM,7.41,22.04,,,,
520,06/19/23 11:45:00 PM,7.40,22.00,,,,
521,06/20/23 12:00:00 AM,7.42,21.96,,,,
522,06/20/23 12:15:00 AM,7.40,21.94,,,,
523,06/20/23 12:30:00 AM,7.41,21.92,,,,
524,06/20/23 12:45:00 AM,7.38,21.90,,,,
525,06/20/23 01:00:00 AM,7.41,21.86,,,,
526,06/20/23 01:15:00 AM,7.38,21.84,,,,
527,06/20/23 01:30:00 AM,7.39,21.82,,,,
528,06/20/23 01:45:00 AM,7.39,21.80,,,,
529,06/20/23 02:00:00 AM,7.39,21.78,,,,
530,06/20/23 02:15:00 AM,7.37,21.76,,,,
531,06/20/23 02:30:00 AM,7.30,21.74,,,,
532,06/20/23 02:45:00 AM,7.31,21.72,,,,
533,06/20/23 03:00:00 AM,7.37,21.72,,,,
534,06/20/23 03:15:00 AM,7.38,21.70,,,,
535,06/20/23 03:30:00 AM,7.44,21.70,,,,
536,06/20/23 03:45:00 AM,7.48,21.70,,,,
537,06/20/23 04:00:00 AM,7.49,21.70,,,,
538,06/20/23 04:15:00 AM,7.43,21.72,,,,
539,06/20/23 04:30:00 AM,7.30,21.72,,,,
540,06/20/23 04:45:00 AM,7.41,21.70,,,,
541,06/20/23 05:00:00 AM,7.44,21.68,,,,
542,06/20/23 05:15:00 AM,7.42,21.64,,,,
543,06/20/23 05:30:00 AM,7.44,21.62,,,,
544,06/20/23 05:45:00 AM,7.46,21.60,,,,
545,06/20/23 06:00:00 AM,7.46,21.56,,,,
546,06/20/23 06:15:00 AM,7.46,21.54,,,,
547,06/20/23 06:30:00 AM,7.53,21.52,,,,
548,06/20/23 06:45:00 AM,7.50,21.50,,,,
549,06/20/23 07:00:00 AM,7.58,21.48,,,,
550,06/20/23 07:15:00 AM,7.60,21.44,,,,
551,06/20/23 07:30:00 AM,7.71,21.42,,,,
552,06/20/23 07:45:00 AM,7.80,21.40,,,,
553,06/20/23 08:00:00 AM,7.80,21.38,,,,
554,06/20/23 08:15:00 AM,7.77,21.38,,,,
555,06/20/23 08:30:00 AM,7.82,21.38,,,,
556,06/20/23 08:45:00 AM,7.81,21.40,,,,
557,06/20/23 09:00:00 AM,7.92,21.44,,,,
558,06/20/23 09:15:00 AM,7.95,21.48,,,,
559,06/20/23 09:30:00 AM,8.08,21.54,,,,
560,06/20/23 09:45:00 AM,8.11,21.58,,,,
561,06/20/23 10:00:00 AM,8.07,21.58,,,,
562,06/20/23 10:15:00 AM,8.00,21.56,,,,
563,06/20/23 10:30:00 AM,7.97,21.54,,,,
564,06/20/23 10:45:00 AM,8.03,21.54,,,,
565,06/20/23 11:00:00 AM,8.04,21.54,,,,
566,06/20/23 11:15:00 AM,8.06,21.54,,,,
567,06/20/23 11:30:00 AM,8.07,21.52,,,,
568,06/20/23 11:45:00 AM,8.00,21.52,,,,
569,06/20/23 12:00:00 PM,8.05,21.50,,,,
570,06/20/23 12:15:00 PM,8.04,21.46,,,,
571,06/20/23 12:30:00 PM,8.06,21.44,,,,
572,06/20/23 12:45:00 PM,8.00,21.40,,,,
573,06/20/23 01:00:00 PM,8.15,21.38,,,,
574,06/20/23 01:15:00 PM,8.17,21.38,,,,
575,06/20/23 01:30:00 PM,8.15,21.40,,,,
576,06/20/23 01:45:00 PM,8.32,21.42,,,,
577,06/20/23 02:00:00 PM,8.28,21.44,,,,
578,06/20/23 02:15:00 PM,8.43,21.46,,,,
579,06/20/23 02:30:00 PM,8.22,21.48,,,,
580,06/20/23 02:45:00 PM,8.39,21.36,,,,
581,06/20/23 03:00:00 PM,8.47,21.16,,,,
582,06/20/23 03:15:00 PM,8.44,21.12,,,,
583,06/20/23 03:30:00 PM,8.46,21.16,,,,
584,06/20/23 03:45:00 PM,8.41,21.20,,,,
585,06/20/23 04:00:00 PM,8.44,21.24,,,,
586,06/20/23 04:15:00 PM,8.37,21.54,,,,
587,06/20/23 04:30:00 PM,8.31,21.70,,,,
588,06/20/23 04:45:00 PM,8.20,21.72,,,,
589,06/20/23 05:00:00 PM,8.13,21.74,,,,
590,06/20/23 05:15:00 PM,8.09,21.74,,,,
591,06/20/23 05:30:00 PM,8.05,21.74,,,,
592,06/20/23 05:45:00 PM,8.01,21.72,,,,
593,06/20/23 06:00:00 PM,8.04,21.66,,,,
594,06/20/23 06:15:00 PM,8.04,21.60,,,,
595,06/20/23 06:30:00 PM,8.05,21.56,,,,
596,06/20/23 06:45:00 PM,8.07,21.54,,,,
597,06/20/23 07:00:00 PM,8.09,21.52,,,,
598,06/20/23 07:15:00 PM,8.11,21.50,,,,
599,06/20/23 07:30:00 PM,8.12,21.48,,,,
600,06/20/23 07:45:00 PM,8.13,21.44,,,,
601,06/20/23 08:00:00 PM,8.18,21.38,,,,
602,06/20/23 08:15:00 PM,8.18,21.36,,,,
603,06/20/23 08:30:00 PM,8.17,21.32,,,,
604,06/20/23 08:45:00 PM,8.19,21.30,,,,
605,06/20/23 09:00:00 PM,8.19,21.26,,,,
606,06/20/23 09:15:00 PM,8.20,21.20,,,,
607,06/20/23 09:30:00 PM,8.23,21.14,,,,
608,06/20/23 09:45:00 PM,8.26,21.10,,,,
609,06/20/23 10:00:00 PM,8.26,21.06,,,,
610,06/20/23 10:15:00 PM,8.26,21.02,,,,
611,06/20/23 10:30:00 PM,8.27,21.02,,,,
612,06/20/23 10:45:00 PM,8.24,21.00,,,,
613,06/20/23 11:00:00 PM,8.23,21.00,,,,
614,06/20/23 11:15:00 PM,8.23,21.00,,,,
615,06/20/23 11:30:00 PM,8.23,21.00,,,,
616,06/20/23 11:45:00 PM,8.23,20.98,,,,
617,06/21/23 12:00:00 AM,8.23,20.98,,,,
618,06/21/23 12:15:00 AM,8.23,20.96,,,,
619,06/21/23 12:30:00 AM,8.22,20.96,,,,
620,06/21/23 12:45:00 AM,8.20,20.96,,,,
621,06/21/23 01:00:00 AM,8.20,20.98,,,,
622,06/21/23 01:15:00 AM,8.20,21.00,,,,
623,06/21/23 01:30:00 AM,8.19,21.02,,,,
624,06/21/23 01:45:00 AM,8.18,21.04,,,,
625,06/21/23 02:00:00 AM,8.19,21.06,,,,
626,06/21/23 02:15:00 AM,8.19,21.08,,,,
627,06/21/23 02:30:00 AM,8.20,21.08,,,,
628,06/21/23 02:45:00 AM,8.21,21.08,,,,
629,06/21/23 03:00:00 AM,8.21,21.08,,,,
630,06/21/23 03:15:00 AM,8.21,21.06,,,,
631,06/21/23 03:30:00 AM,8.23,21.04,,,,
632,06/21/23 03:45:00 AM,8.23,21.02,,,,
633,06/21/23 04:00:00 AM,8.24,21.00,,,,
634,06/21/23 04:15:00 AM,8.26,20.98,,,,
635,06/21/23 04:30:00 AM,8.27,20.96,,,,
636,06/21/23 04:45:00 AM,8.27,20.96,,,,
637,06/21/23 05:00:00 AM,8.27,20.92,,,,
638,06/21/23 05:15:00 AM,8.27,20.90,,,,
639,06/21/23 05:30:00 AM,8.27,20.88,,,,
640,06/21/23 05:45:00 AM,8.27,20.88,,,,
641,06/21/23 06:00:00 AM,8.28,20.86,,,,
642,06/21/23 06:15:00 AM,8.27,20.84,,,,
643,06/21/23 06:30:00 AM,8.27,20.82,,,,
644,06/21/23 06:45:00 AM,8.27,20.80,,,,
645,06/21/23 07:00:00 AM,8.27,20.80,,,,
646,06/21/23 07:15:00 AM,8.26,20.78,,,,
647,06/21/23 07:30:00 AM,8.27,20.76,,,,
648,06/21/23 07:45:00 AM,8.26,20.76,,,,
649,06/21/23 08:00:00 AM,8.27,20.74,,,,
650,06/21/23 08:15:00 AM,8.28,20.74,,,,
651,06/21/23 08:30:00 AM,8.27,20.72,,,,
652,06/21/23 08:45:00 AM,8.28,20.72,,,,
653,06/21/23 09:00:00 AM,8.30,20.72,,,,
654,06/21/23 09:15:00 AM,8.30,20.72,,,,
655,06/21/23 09:30:00 AM,8.30,20.72,,,,
656,06/21/23 09:45:00 AM,8.31,20.72,,,,
657,06/21/23 10:00:00 AM,8.32,20.74,,,,
658,06/21/23 10:15:00 AM,8.32,20.74,,,,
659,06/21/23 10:30:00 AM,8.32,20.76,,,,
660,06/21/23 10:45:00 AM,8.35,20.76,,,,
661,06/21/23 11:00:00 AM,8.35,20.78,,,,
662,06/21/23 11:15:00 AM,8.35,20.80,,,,
663,06/21/23 11:29:41 AM,,,Logged,,,
664,06/21/23 11:29:50 AM,,,,Logged,,
665,06/21/23 11:29:52 AM,,,,,Logged,Logged
