"Plot Title: NHC-DO"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 10402891, SEN S/N: 10402891)","Temp, °C (LGR S/N: 10402891, SEN S/N: 10402891)","Coupler Attached (LGR S/N: 10402891)","Host Connected (LGR S/N: 10402891)","Stopped (LGR S/N: 10402891)","End Of File (LGR S/N: 10402891)"
471,06/05/23 08:15:00 AM,7.55,19.30,,,,
472,06/05/23 08:30:00 AM,7.54,19.28,,,,
473,06/05/23 08:45:00 AM,7.53,19.26,,,,
474,06/05/23 09:00:00 AM,7.54,19.22,,,,
475,06/05/23 09:15:00 AM,7.54,19.20,,,,
476,06/05/23 09:30:00 AM,7.57,19.18,,,,
477,06/05/23 09:45:00 AM,7.56,19.16,,,,
478,06/05/23 10:00:00 AM,7.54,19.14,,,,
479,06/05/23 10:15:00 AM,7.54,19.12,,,,
480,06/05/23 10:30:00 AM,7.59,19.10,,,,
481,06/05/23 10:45:00 AM,7.61,19.08,,,,
482,06/05/23 11:00:00 AM,7.60,19.08,,,,
483,06/05/23 11:15:00 AM,7.62,19.08,,,,
484,06/05/23 11:30:00 AM,7.65,19.08,,,,
485,06/05/23 11:45:00 AM,7.74,19.10,,,,
486,06/05/23 12:00:00 PM,7.76,19.12,,,,
487,06/05/23 12:15:00 PM,7.82,19.14,,,,
488,06/05/23 12:30:00 PM,7.85,19.18,,,,
489,06/05/23 12:45:00 PM,7.87,19.18,,,,
490,06/05/23 01:00:00 PM,7.83,19.20,,,,
491,06/05/23 01:15:00 PM,7.70,19.22,,,,
492,06/05/23 01:30:00 PM,7.81,19.22,,,,
493,06/05/23 01:45:00 PM,7.78,19.22,,,,
494,06/05/23 02:00:00 PM,7.74,19.24,,,,
495,06/05/23 02:15:00 PM,7.75,19.26,,,,
496,06/05/23 02:30:00 PM,7.75,19.26,,,,
497,06/05/23 02:45:00 PM,7.73,19.26,,,,
498,06/05/23 03:00:00 PM,7.74,19.26,,,,
499,06/05/23 03:15:00 PM,7.69,19.26,,,,
500,06/05/23 03:30:00 PM,7.69,19.26,,,,
501,06/05/23 03:45:00 PM,7.69,19.26,,,,
502,06/05/23 04:00:00 PM,7.66,19.26,,,,
503,06/05/23 04:15:00 PM,7.66,19.26,,,,
504,06/05/23 04:30:00 PM,7.62,19.28,,,,
505,06/05/23 04:45:00 PM,7.61,19.28,,,,
506,06/05/23 05:00:00 PM,7.61,19.28,,,,
507,06/05/23 05:15:00 PM,7.62,19.28,,,,
508,06/05/23 05:30:00 PM,7.64,19.28,,,,
509,06/05/23 05:45:00 PM,7.57,19.28,,,,
510,06/05/23 06:00:00 PM,7.60,19.28,,,,
511,06/05/23 06:15:00 PM,7.57,19.28,,,,
512,06/05/23 06:30:00 PM,7.54,19.28,,,,
513,06/05/23 06:45:00 PM,7.45,19.28,,,,
514,06/05/23 07:00:00 PM,7.48,19.30,,,,
515,06/05/23 07:15:00 PM,7.45,19.30,,,,
516,06/05/23 07:30:00 PM,7.39,19.30,,,,
517,06/05/23 07:45:00 PM,7.34,19.30,,,,
518,06/05/23 08:00:00 PM,7.34,19.30,,,,
519,06/05/23 08:15:00 PM,7.40,19.30,,,,
520,06/05/23 08:30:00 PM,7.29,19.30,,,,
521,06/05/23 08:45:00 PM,7.27,19.30,,,,
522,06/05/23 09:00:00 PM,7.14,19.30,,,,
523,06/05/23 09:15:00 PM,7.23,19.30,,,,
524,06/05/23 09:30:00 PM,7.19,19.30,,,,
525,06/05/23 09:45:00 PM,7.15,19.30,,,,
526,06/05/23 10:00:00 PM,7.13,19.30,,,,
527,06/05/23 10:15:00 PM,7.10,19.30,,,,
528,06/05/23 10:30:00 PM,7.05,19.32,,,,
529,06/05/23 10:45:00 PM,7.00,19.30,,,,
530,06/05/23 11:00:00 PM,6.96,19.30,,,,
531,06/05/23 11:15:00 PM,6.91,19.30,,,,
532,06/05/23 11:30:00 PM,6.83,19.30,,,,
533,06/05/23 11:45:00 PM,6.84,19.30,,,,
534,06/06/23 12:00:00 AM,6.78,19.30,,,,
535,06/06/23 12:15:00 AM,6.71,19.30,,,,
536,06/06/23 12:30:00 AM,6.76,19.30,,,,
537,06/06/23 12:45:00 AM,6.72,19.30,,,,
538,06/06/23 01:00:00 AM,6.59,19.30,,,,
539,06/06/23 01:15:00 AM,6.59,19.32,,,,
540,06/06/23 01:30:00 AM,6.61,19.32,,,,
541,06/06/23 01:45:00 AM,6.56,19.30,,,,
542,06/06/23 02:00:00 AM,6.56,19.32,,,,
543,06/06/23 02:15:00 AM,6.56,19.32,,,,
544,06/06/23 02:30:00 AM,6.56,19.32,,,,
545,06/06/23 02:45:00 AM,6.57,19.32,,,,
546,06/06/23 03:00:00 AM,6.52,19.30,,,,
547,06/06/23 03:15:00 AM,6.52,19.30,,,,
548,06/06/23 03:30:00 AM,6.44,19.30,,,,
549,06/06/23 03:45:00 AM,6.41,19.32,,,,
550,06/06/23 04:00:00 AM,6.30,19.32,,,,
551,06/06/23 04:15:00 AM,6.28,19.32,,,,
552,06/06/23 04:30:00 AM,6.29,19.30,,,,
553,06/06/23 04:45:00 AM,6.20,19.32,,,,
554,06/06/23 05:00:00 AM,6.17,19.30,,,,
555,06/06/23 05:15:00 AM,6.18,19.30,,,,
556,06/06/23 05:30:00 AM,6.25,19.34,,,,
557,06/06/23 05:45:00 AM,6.13,19.32,,,,
558,06/06/23 06:00:00 AM,6.12,19.34,,,,
559,06/06/23 06:15:00 AM,6.20,19.36,,,,
560,06/06/23 06:30:00 AM,6.10,19.34,,,,
561,06/06/23 06:45:00 AM,6.08,19.32,,,,
562,06/06/23 07:00:00 AM,6.03,19.32,,,,
563,06/06/23 07:15:00 AM,6.04,19.32,,,,
564,06/06/23 07:30:00 AM,5.94,19.32,,,,
565,06/06/23 07:45:00 AM,5.92,19.34,,,,
566,06/06/23 08:00:00 AM,5.91,19.34,,,,
567,06/06/23 08:15:00 AM,6.00,19.36,,,,
568,06/06/23 08:30:00 AM,5.90,19.34,,,,
569,06/06/23 08:45:00 AM,5.82,19.36,,,,
570,06/06/23 09:00:00 AM,5.83,19.36,,,,
571,06/06/23 09:15:00 AM,5.82,19.36,,,,
572,06/06/23 09:30:00 AM,5.73,19.36,,,,
573,06/06/23 09:45:00 AM,5.84,19.36,,,,
574,06/06/23 10:00:00 AM,5.79,19.36,,,,
575,06/06/23 10:15:00 AM,5.74,19.38,,,,
576,06/06/23 10:30:00 AM,5.74,19.38,,,,
577,06/06/23 10:45:00 AM,5.83,19.42,,,,
578,06/06/23 11:00:00 AM,5.70,19.42,,,,
579,06/06/23 11:15:00 AM,5.61,19.42,,,,
580,06/06/23 11:30:00 AM,5.71,19.42,,,,
581,06/06/23 11:45:00 AM,5.64,19.46,,,,
582,06/06/23 12:00:00 PM,5.69,19.46,,,,
583,06/06/23 12:15:00 PM,5.70,19.46,,,,
584,06/06/23 12:30:00 PM,5.72,19.48,,,,
585,06/06/23 12:45:00 PM,5.75,19.52,,,,
586,06/06/23 01:00:00 PM,5.78,19.56,,,,
587,06/06/23 01:15:00 PM,6.01,19.54,,,,
588,06/06/23 01:30:00 PM,6.10,19.56,,,,
589,06/06/23 01:45:00 PM,6.14,19.60,,,,
590,06/06/23 02:00:00 PM,6.06,19.58,,,,
591,06/06/23 02:15:00 PM,6.10,19.60,,,,
592,06/06/23 02:30:00 PM,6.16,19.60,,,,
593,06/06/23 02:45:00 PM,6.20,19.60,,,,
594,06/06/23 03:00:00 PM,6.29,19.60,,,,
595,06/06/23 03:15:00 PM,6.32,19.62,,,,
596,06/06/23 03:30:00 PM,6.30,19.62,,,,
597,06/06/23 03:45:00 PM,6.25,19.64,,,,
598,06/06/23 04:00:00 PM,6.28,19.64,,,,
599,06/06/23 04:15:00 PM,6.28,19.64,,,,
600,06/06/23 04:30:00 PM,6.24,19.66,,,,
601,06/06/23 04:45:00 PM,6.31,19.66,,,,
602,06/06/23 05:00:00 PM,6.36,19.68,,,,
603,06/06/23 05:15:00 PM,6.43,19.68,,,,
604,06/06/23 05:30:00 PM,6.42,19.68,,,,
605,06/06/23 05:45:00 PM,6.34,19.68,,,,
606,06/06/23 06:00:00 PM,6.34,19.68,,,,
607,06/06/23 06:15:00 PM,6.28,19.66,,,,
608,06/06/23 06:30:00 PM,6.24,19.68,,,,
609,06/06/23 06:45:00 PM,6.26,19.66,,,,
610,06/06/23 07:00:00 PM,6.27,19.70,,,,
611,06/06/23 07:15:00 PM,6.25,19.70,,,,
612,06/06/23 07:30:00 PM,6.24,19.70,,,,
613,06/06/23 07:45:00 PM,6.18,19.70,,,,
614,06/06/23 08:00:00 PM,6.14,19.72,,,,
615,06/06/23 08:15:00 PM,6.06,19.72,,,,
616,06/06/23 08:30:00 PM,6.13,19.72,,,,
617,06/06/23 08:45:00 PM,6.17,19.74,,,,
618,06/06/23 09:00:00 PM,6.17,19.72,,,,
619,06/06/23 09:15:00 PM,6.01,19.74,,,,
620,06/06/23 09:30:00 PM,5.89,19.74,,,,
621,06/06/23 09:45:00 PM,5.90,19.74,,,,
622,06/06/23 10:00:00 PM,5.85,19.72,,,,
623,06/06/23 10:15:00 PM,5.80,19.74,,,,
624,06/06/23 10:30:00 PM,5.77,19.74,,,,
625,06/06/23 10:45:00 PM,5.64,19.72,,,,
626,06/06/23 11:00:00 PM,5.65,19.72,,,,
627,06/06/23 11:15:00 PM,5.68,19.74,,,,
628,06/06/23 11:30:00 PM,5.65,19.72,,,,
629,06/06/23 11:45:00 PM,5.58,19.74,,,,
630,06/07/23 12:00:00 AM,5.57,19.72,,,,
631,06/07/23 12:15:00 AM,5.55,19.72,,,,
632,06/07/23 12:30:00 AM,5.44,19.72,,,,
633,06/07/23 12:45:00 AM,5.73,19.72,,,,
634,06/07/23 01:00:00 AM,5.88,19.74,,,,
635,06/07/23 01:15:00 AM,5.68,19.74,,,,
636,06/07/23 01:30:00 AM,5.54,19.74,,,,
637,06/07/23 01:45:00 AM,5.37,19.74,,,,
638,06/07/23 02:00:00 AM,5.40,19.74,,,,
639,06/07/23 02:15:00 AM,5.34,19.74,,,,
640,06/07/23 02:30:00 AM,5.36,19.74,,,,
641,06/07/23 02:45:00 AM,5.38,19.74,,,,
642,06/07/23 03:00:00 AM,5.34,19.74,,,,
643,06/07/23 03:15:00 AM,5.28,19.72,,,,
644,06/07/23 03:30:00 AM,5.32,19.74,,,,
645,06/07/23 03:45:00 AM,5.30,19.74,,,,
646,06/07/23 04:00:00 AM,5.34,19.76,,,,
647,06/07/23 04:15:00 AM,5.28,19.74,,,,
648,06/07/23 04:30:00 AM,5.28,19.74,,,,
649,06/07/23 04:45:00 AM,5.23,19.74,,,,
650,06/07/23 05:00:00 AM,5.14,19.74,,,,
651,06/07/23 05:15:00 AM,5.17,19.74,,,,
652,06/07/23 05:30:00 AM,5.21,19.76,,,,
653,06/07/23 05:45:00 AM,5.37,19.76,,,,
654,06/07/23 06:00:00 AM,5.18,19.78,,,,
655,06/07/23 06:15:00 AM,5.27,19.76,,,,
656,06/07/23 06:30:00 AM,5.13,19.76,,,,
657,06/07/23 06:45:00 AM,5.22,19.76,,,,
658,06/07/23 07:00:00 AM,5.16,19.78,,,,
659,06/07/23 07:15:00 AM,5.05,19.78,,,,
660,06/07/23 07:30:00 AM,5.15,19.80,,,,
661,06/07/23 07:45:00 AM,5.04,19.80,,,,
662,06/07/23 08:00:00 AM,5.05,19.80,,,,
663,06/07/23 08:15:00 AM,5.06,19.82,,,,
664,06/07/23 08:30:00 AM,5.13,19.82,,,,
665,06/07/23 08:45:00 AM,5.19,19.82,,,,
666,06/07/23 09:00:00 AM,5.41,19.84,,,,
667,06/07/23 09:15:00 AM,5.70,19.86,,,,
668,06/07/23 09:30:00 AM,6.06,19.88,,,,
669,06/07/23 09:45:00 AM,6.78,19.90,,,,
670,06/07/23 10:00:00 AM,6.86,19.90,,,,
671,06/07/23 10:15:00 AM,6.99,19.88,,,,
672,06/07/23 10:30:00 AM,7.01,19.88,,,,
673,06/07/23 10:45:00 AM,6.81,19.84,,,,
674,06/07/23 11:00:00 AM,6.94,19.82,,,,
675,06/07/23 11:15:00 AM,7.09,19.80,,,,
676,06/07/23 11:30:00 AM,7.14,19.78,,,,
677,06/07/23 11:45:00 AM,7.20,19.76,,,,
678,06/07/23 12:00:00 PM,7.17,19.76,,,,
679,06/07/23 12:15:00 PM,7.27,19.74,,,,
680,06/07/23 12:30:00 PM,7.26,19.74,,,,
681,06/07/23 12:45:00 PM,7.25,19.72,,,,
682,06/07/23 01:00:00 PM,7.26,19.72,,,,
683,06/07/23 01:15:00 PM,7.38,19.72,,,,
684,06/07/23 01:30:00 PM,7.41,19.72,,,,
685,06/07/23 01:45:00 PM,7.33,19.72,,,,
686,06/07/23 02:00:00 PM,7.53,19.72,,,,
687,06/07/23 02:15:00 PM,7.52,19.72,,,,
688,06/07/23 02:30:00 PM,7.51,19.72,,,,
689,06/07/23 02:45:00 PM,7.57,19.72,,,,
690,06/07/23 03:00:00 PM,7.64,19.72,,,,
691,06/07/23 03:15:00 PM,7.65,19.72,,,,
692,06/07/23 03:30:00 PM,7.75,19.72,,,,
693,06/07/23 03:45:00 PM,7.75,19.72,,,,
694,06/07/23 04:00:00 PM,7.85,19.72,,,,
695,06/07/23 04:15:00 PM,7.87,19.72,,,,
696,06/07/23 04:30:00 PM,7.88,19.72,,,,
697,06/07/23 04:45:00 PM,7.92,19.72,,,,
698,06/07/23 05:00:00 PM,7.82,19.72,,,,
699,06/07/23 05:15:00 PM,7.88,19.70,,,,
700,06/07/23 05:30:00 PM,7.86,19.70,,,,
701,06/07/23 05:45:00 PM,7.90,19.70,,,,
702,06/07/23 06:00:00 PM,7.87,19.68,,,,
703,06/07/23 06:15:00 PM,7.97,19.68,,,,
704,06/07/23 06:30:00 PM,7.96,19.68,,,,
705,06/07/23 06:45:00 PM,7.98,19.66,,,,
706,06/07/23 07:00:00 PM,7.99,19.66,,,,
707,06/07/23 07:15:00 PM,7.98,19.64,,,,
708,06/07/23 07:30:00 PM,8.02,19.64,,,,
709,06/07/23 07:45:00 PM,8.04,19.64,,,,
710,06/07/23 08:00:00 PM,8.03,19.62,,,,
711,06/07/23 08:15:00 PM,8.06,19.62,,,,
712,06/07/23 08:30:00 PM,8.01,19.60,,,,
713,06/07/23 08:45:00 PM,8.04,19.60,,,,
714,06/07/23 09:00:00 PM,8.06,19.60,,,,
715,06/07/23 09:15:00 PM,8.03,19.58,,,,
716,06/07/23 09:30:00 PM,8.00,19.58,,,,
717,06/07/23 09:45:00 PM,7.97,19.56,,,,
718,06/07/23 10:00:00 PM,7.97,19.56,,,,
719,06/07/23 10:15:00 PM,7.94,19.54,,,,
720,06/07/23 10:30:00 PM,7.96,19.54,,,,
721,06/07/23 10:45:00 PM,7.94,19.52,,,,
722,06/07/23 11:00:00 PM,7.93,19.52,,,,
723,06/07/23 11:15:00 PM,7.90,19.50,,,,
724,06/07/23 11:30:00 PM,7.89,19.50,,,,
725,06/07/23 11:45:00 PM,7.85,19.50,,,,
726,06/08/23 12:00:00 AM,7.85,19.48,,,,
727,06/08/23 12:15:00 AM,7.84,19.48,,,,
728,06/08/23 12:30:00 AM,7.81,19.46,,,,
729,06/08/23 12:45:00 AM,7.79,19.46,,,,
730,06/08/23 01:00:00 AM,7.78,19.44,,,,
731,06/08/23 01:15:00 AM,7.76,19.42,,,,
732,06/08/23 01:30:00 AM,7.74,19.42,,,,
733,06/08/23 01:45:00 AM,7.72,19.40,,,,
734,06/08/23 02:00:00 AM,7.72,19.38,,,,
735,06/08/23 02:15:00 AM,7.70,19.38,,,,
736,06/08/23 02:30:00 AM,7.69,19.36,,,,
737,06/08/23 02:45:00 AM,7.68,19.34,,,,
738,06/08/23 03:00:00 AM,7.66,19.32,,,,
739,06/08/23 03:15:00 AM,7.65,19.30,,,,
740,06/08/23 03:30:00 AM,7.66,19.28,,,,
741,06/08/23 03:45:00 AM,7.64,19.28,,,,
742,06/08/23 04:00:00 AM,7.61,19.26,,,,
743,06/08/23 04:15:00 AM,7.59,19.24,,,,
744,06/08/23 04:30:00 AM,7.59,19.22,,,,
745,06/08/23 04:45:00 AM,7.60,19.20,,,,
746,06/08/23 05:00:00 AM,7.58,19.18,,,,
747,06/08/23 05:15:00 AM,7.57,19.16,,,,
748,06/08/23 05:30:00 AM,7.56,19.14,,,,
749,06/08/23 05:45:00 AM,7.56,19.10,,,,
750,06/08/23 06:00:00 AM,7.55,19.08,,,,
751,06/08/23 06:15:00 AM,7.55,19.06,,,,
752,06/08/23 06:30:00 AM,7.55,19.04,,,,
753,06/08/23 06:45:00 AM,7.53,19.00,,,,
754,06/08/23 07:00:00 AM,7.53,18.98,,,,
755,06/08/23 07:15:00 AM,7.53,18.96,,,,
756,06/08/23 07:30:00 AM,7.53,18.92,,,,
757,06/08/23 07:45:00 AM,7.53,18.90,,,,
758,06/08/23 08:00:00 AM,7.53,18.86,,,,
759,06/08/23 08:15:00 AM,7.53,18.84,,,,
760,06/08/23 08:30:00 AM,7.55,18.80,,,,
761,06/08/23 08:45:00 AM,7.55,18.78,,,,
762,06/08/23 09:00:00 AM,7.54,18.76,,,,
763,06/08/23 09:15:00 AM,7.55,18.74,,,,
764,06/08/23 09:30:00 AM,7.57,18.72,,,,
765,06/08/23 09:45:00 AM,7.59,18.70,,,,
766,06/08/23 10:00:00 AM,7.57,18.68,,,,
767,06/08/23 10:15:00 AM,7.58,18.66,,,,
768,06/08/23 10:30:00 AM,7.59,18.66,,,,
769,06/08/23 10:45:00 AM,7.62,18.64,,,,
770,06/08/23 11:00:00 AM,7.67,18.62,,,,
771,06/08/23 11:15:00 AM,7.71,18.62,,,,
772,06/08/23 11:30:00 AM,7.74,18.62,,,,
773,06/08/23 11:45:00 AM,7.80,18.62,,,,
774,06/08/23 12:00:00 PM,7.88,18.62,,,,
775,06/08/23 12:15:00 PM,7.92,18.64,,,,
776,06/08/23 12:30:00 PM,7.95,18.66,,,,
777,06/08/23 12:45:00 PM,7.96,18.66,,,,
778,06/08/23 01:00:00 PM,7.97,18.70,,,,
779,06/08/23 01:15:00 PM,7.94,18.72,,,,
780,06/08/23 01:30:00 PM,7.89,18.72,,,,
781,06/08/23 01:45:00 PM,7.93,18.72,,,,
782,06/08/23 02:00:00 PM,7.89,18.72,,,,
783,06/08/23 02:15:00 PM,7.82,18.74,,,,
784,06/08/23 02:30:00 PM,7.87,18.76,,,,
785,06/08/23 02:45:00 PM,7.89,18.76,,,,
786,06/08/23 03:00:00 PM,7.92,18.76,,,,
787,06/08/23 03:15:00 PM,7.88,18.78,,,,
788,06/08/23 03:30:00 PM,7.88,18.78,,,,
789,06/08/23 03:45:00 PM,7.89,18.76,,,,
790,06/08/23 04:00:00 PM,7.88,18.78,,,,
791,06/08/23 04:15:00 PM,7.92,18.78,,,,
792,06/08/23 04:30:00 PM,7.86,18.78,,,,
793,06/08/23 04:45:00 PM,7.80,18.80,,,,
794,06/08/23 05:00:00 PM,7.75,18.80,,,,
795,06/08/23 05:15:00 PM,7.82,18.80,,,,
796,06/08/23 05:30:00 PM,7.82,18.80,,,,
797,06/08/23 05:45:00 PM,7.84,18.80,,,,
798,06/08/23 06:00:00 PM,7.80,18.80,,,,
799,06/08/23 06:15:00 PM,7.76,18.80,,,,
800,06/08/23 06:30:00 PM,7.69,18.82,,,,
801,06/08/23 06:45:00 PM,7.70,18.82,,,,
802,06/08/23 07:00:00 PM,7.72,18.82,,,,
803,06/08/23 07:15:00 PM,7.69,18.82,,,,
804,06/08/23 07:30:00 PM,7.64,18.82,,,,
805,06/08/23 07:45:00 PM,7.62,18.82,,,,
806,06/08/23 08:00:00 PM,7.70,18.82,,,,
807,06/08/23 08:15:00 PM,7.66,18.82,,,,
808,06/08/23 08:30:00 PM,7.65,18.82,,,,
809,06/08/23 08:45:00 PM,7.54,18.84,,,,
810,06/08/23 09:00:00 PM,7.52,18.84,,,,
811,06/08/23 09:15:00 PM,7.45,18.84,,,,
812,06/08/23 09:30:00 PM,7.45,18.84,,,,
813,06/08/23 09:45:00 PM,7.46,18.84,,,,
814,06/08/23 10:00:00 PM,7.44,18.84,,,,
815,06/08/23 10:15:00 PM,7.40,18.84,,,,
816,06/08/23 10:30:00 PM,7.32,18.84,,,,
817,06/08/23 10:45:00 PM,7.28,18.84,,,,
818,06/08/23 11:00:00 PM,7.25,18.84,,,,
819,06/08/23 11:15:00 PM,7.32,18.84,,,,
820,06/08/23 11:30:00 PM,7.19,18.84,,,,
821,06/08/23 11:45:00 PM,7.10,18.86,,,,
822,06/09/23 12:00:00 AM,7.08,18.86,,,,
823,06/09/23 12:15:00 AM,7.11,18.86,,,,
824,06/09/23 12:30:00 AM,7.09,18.84,,,,
825,06/09/23 12:45:00 AM,7.01,18.86,,,,
826,06/09/23 01:00:00 AM,6.96,18.84,,,,
827,06/09/23 01:15:00 AM,7.05,18.86,,,,
828,06/09/23 01:30:00 AM,7.05,18.86,,,,
829,06/09/23 01:45:00 AM,6.85,18.84,,,,
830,06/09/23 02:00:00 AM,6.89,18.86,,,,
831,06/09/23 02:15:00 AM,6.94,18.86,,,,
832,06/09/23 02:30:00 AM,6.85,18.86,,,,
833,06/09/23 02:45:00 AM,6.83,18.86,,,,
834,06/09/23 03:00:00 AM,6.81,18.86,,,,
835,06/09/23 03:15:00 AM,6.84,18.86,,,,
836,06/09/23 03:30:00 AM,6.82,18.86,,,,
837,06/09/23 03:45:00 AM,6.77,18.86,,,,
838,06/09/23 04:00:00 AM,6.73,18.86,,,,
839,06/09/23 04:15:00 AM,6.77,18.88,,,,
840,06/09/23 04:30:00 AM,6.68,18.88,,,,
841,06/09/23 04:45:00 AM,6.68,18.88,,,,
842,06/09/23 05:00:00 AM,6.61,18.90,,,,
843,06/09/23 05:15:00 AM,6.59,18.88,,,,
844,06/09/23 05:30:00 AM,7.05,18.94,,,,
845,06/09/23 05:45:00 AM,7.22,18.96,,,,
846,06/09/23 06:00:00 AM,7.48,18.94,,,,
847,06/09/23 06:15:00 AM,7.39,18.92,,,,
848,06/09/23 06:30:00 AM,7.41,18.88,,,,
849,06/09/23 06:45:00 AM,7.43,18.86,,,,
850,06/09/23 07:00:00 AM,7.41,18.82,,,,
851,06/09/23 07:15:00 AM,7.44,18.78,,,,
852,06/09/23 07:30:00 AM,7.42,18.74,,,,
853,06/09/23 07:45:00 AM,7.44,18.70,,,,
854,06/09/23 08:00:00 AM,7.45,18.64,,,,
855,06/09/23 08:15:00 AM,7.46,18.58,,,,
856,06/09/23 08:30:00 AM,7.47,18.54,,,,
857,06/09/23 08:45:00 AM,7.47,18.50,,,,
858,06/09/23 09:00:00 AM,7.48,18.46,,,,
859,06/09/23 09:15:00 AM,7.50,18.42,,,,
860,06/09/23 09:30:00 AM,7.52,18.38,,,,
861,06/09/23 09:45:00 AM,7.54,18.34,,,,
862,06/09/23 10:00:00 AM,7.52,18.30,,,,
863,06/09/23 10:15:00 AM,7.54,18.26,,,,
864,06/09/23 10:30:00 AM,7.54,18.24,,,,
865,06/09/23 10:45:00 AM,7.58,18.20,,,,
866,06/09/23 11:00:00 AM,7.60,18.18,,,,
867,06/09/23 11:15:00 AM,7.64,18.16,,,,
868,06/09/23 11:30:00 AM,7.69,18.16,,,,
869,06/09/23 11:45:00 AM,7.79,18.16,,,,
870,06/09/23 12:00:00 PM,7.88,18.18,,,,
871,06/09/23 12:15:00 PM,7.87,18.18,,,,
872,06/09/23 12:30:00 PM,7.92,18.20,,,,
873,06/09/23 12:45:00 PM,7.93,18.22,,,,
874,06/09/23 01:00:00 PM,7.88,18.22,,,,
875,06/09/23 01:15:00 PM,7.85,18.22,,,,
876,06/09/23 01:30:00 PM,7.78,18.24,,,,
877,06/09/23 01:45:00 PM,7.80,18.24,,,,
878,06/09/23 02:00:00 PM,7.75,18.26,,,,
879,06/09/23 02:15:00 PM,7.80,18.28,,,,
880,06/09/23 02:30:00 PM,7.84,18.28,,,,
881,06/09/23 02:45:00 PM,7.83,18.30,,,,
882,06/09/23 03:00:00 PM,7.80,18.30,,,,
883,06/09/23 03:15:00 PM,7.83,18.30,,,,
884,06/09/23 03:30:00 PM,7.78,18.30,,,,
885,06/09/23 03:45:00 PM,7.84,18.30,,,,
886,06/09/23 04:00:00 PM,7.79,18.32,,,,
887,06/09/23 04:15:00 PM,7.85,18.32,,,,
888,06/09/23 04:30:00 PM,7.86,18.32,,,,
889,06/09/23 04:45:00 PM,7.79,18.34,,,,
890,06/09/23 05:00:00 PM,7.80,18.34,,,,
891,06/09/23 05:15:00 PM,7.79,18.34,,,,
892,06/09/23 05:30:00 PM,7.73,18.36,,,,
893,06/09/23 05:45:00 PM,7.78,18.36,,,,
894,06/09/23 06:00:00 PM,7.78,18.36,,,,
895,06/09/23 06:15:00 PM,7.81,18.36,,,,
896,06/09/23 06:30:00 PM,7.73,18.36,,,,
897,06/09/23 06:45:00 PM,7.68,18.36,,,,
898,06/09/23 07:00:00 PM,7.62,18.38,,,,
899,06/09/23 07:15:00 PM,7.59,18.38,,,,
900,06/09/23 07:30:00 PM,7.59,18.38,,,,
901,06/09/23 07:45:00 PM,7.57,18.38,,,,
902,06/09/23 08:00:00 PM,7.58,18.38,,,,
903,06/09/23 08:15:00 PM,7.60,18.38,,,,
904,06/09/23 08:30:00 PM,7.59,18.38,,,,
905,06/09/23 08:45:00 PM,7.52,18.38,,,,
906,06/09/23 09:00:00 PM,7.46,18.40,,,,
907,06/09/23 09:15:00 PM,7.41,18.40,,,,
908,06/09/23 09:30:00 PM,7.34,18.40,,,,
909,06/09/23 09:45:00 PM,7.30,18.40,,,,
910,06/09/23 10:00:00 PM,7.26,18.40,,,,
911,06/09/23 10:15:00 PM,7.22,18.40,,,,
912,06/09/23 10:30:00 PM,7.19,18.40,,,,
913,06/09/23 10:45:00 PM,7.17,18.40,,,,
914,06/09/23 11:00:00 PM,7.39,18.42,,,,
915,06/09/23 11:15:00 PM,7.31,18.42,,,,
916,06/09/23 11:30:00 PM,7.28,18.42,,,,
917,06/09/23 11:45:00 PM,7.20,18.42,,,,
918,06/10/23 12:00:00 AM,7.18,18.42,,,,
919,06/10/23 12:15:00 AM,7.16,18.42,,,,
920,06/10/23 12:30:00 AM,7.13,18.42,,,,
921,06/10/23 12:45:00 AM,7.08,18.42,,,,
922,06/10/23 01:00:00 AM,7.01,18.42,,,,
923,06/10/23 01:15:00 AM,7.10,18.42,,,,
924,06/10/23 01:30:00 AM,7.14,18.42,,,,
925,06/10/23 01:45:00 AM,7.09,18.42,,,,
926,06/10/23 02:00:00 AM,7.02,18.42,,,,
927,06/10/23 02:15:00 AM,7.03,18.42,,,,
928,06/10/23 02:30:00 AM,6.97,18.42,,,,
929,06/10/23 02:45:00 AM,6.84,18.42,,,,
930,06/10/23 03:00:00 AM,6.74,18.44,,,,
931,06/10/23 03:15:00 AM,6.85,18.44,,,,
932,06/10/23 03:30:00 AM,6.81,18.44,,,,
933,06/10/23 03:45:00 AM,6.75,18.44,,,,
934,06/10/23 04:00:00 AM,6.72,18.44,,,,
935,06/10/23 04:15:00 AM,6.69,18.44,,,,
936,06/10/23 04:30:00 AM,6.67,18.44,,,,
937,06/10/23 04:45:00 AM,6.60,18.44,,,,
938,06/10/23 05:00:00 AM,6.57,18.44,,,,
939,06/10/23 05:15:00 AM,6.56,18.46,,,,
940,06/10/23 05:30:00 AM,6.53,18.44,,,,
941,06/10/23 05:45:00 AM,6.56,18.46,,,,
942,06/10/23 06:00:00 AM,6.64,18.46,,,,
943,06/10/23 06:15:00 AM,6.62,18.48,,,,
944,06/10/23 06:30:00 AM,6.57,18.46,,,,
945,06/10/23 06:45:00 AM,6.50,18.48,,,,
946,06/10/23 07:00:00 AM,6.49,18.48,,,,
