"Date_Time","Variable","Value","Site","Station","Flag","id"
"06/15/23 11:30:00 AM","DO_conc",3.82,"erwin","downstream","NA",1444
"06/15/23 11:45:00 AM","DO_conc",3.98,"erwin","downstream","NA",1445
"06/15/23 12:00:00 PM","DO_conc",3.92,"erwin","downstream","NA",1446
"06/15/23 12:15:00 PM","DO_conc",3.95,"erwin","downstream","NA",1447
"06/15/23 12:30:00 PM","DO_conc",3.93,"erwin","downstream","NA",1448
"06/15/23 12:45:00 PM","DO_conc",3.9,"erwin","downstream","NA",1449
"06/15/23 01:00:00 PM","DO_conc",4,"erwin","downstream","NA",1450
"06/15/23 01:15:00 PM","DO_conc",4,"erwin","downstream","NA",1451
"06/15/23 01:30:00 PM","DO_conc",4.06,"erwin","downstream","NA",1452
"06/15/23 01:45:00 PM","DO_conc",4.17,"erwin","downstream","NA",1453
"06/15/23 02:00:00 PM","DO_conc",4.29,"erwin","downstream","NA",1454
"06/15/23 02:15:00 PM","DO_conc",4.34,"erwin","downstream","NA",1455
"06/15/23 02:30:00 PM","DO_conc",4.37,"erwin","downstream","NA",1456
"06/15/23 02:45:00 PM","DO_conc",4.45,"erwin","downstream","NA",1457
"06/15/23 03:00:00 PM","DO_conc",4.54,"erwin","downstream","NA",1458
"06/15/23 03:15:00 PM","DO_conc",4.43,"erwin","downstream","NA",1459
"06/15/23 03:30:00 PM","DO_conc",4.49,"erwin","downstream","NA",1460
"06/15/23 03:45:00 PM","DO_conc",4.5,"erwin","downstream","NA",1461
"06/15/23 04:00:00 PM","DO_conc",4.5,"erwin","downstream","NA",1462
"06/15/23 04:15:00 PM","DO_conc",4.46,"erwin","downstream","NA",1463
"06/15/23 04:30:00 PM","DO_conc",4.51,"erwin","downstream","NA",1464
"06/15/23 04:45:00 PM","DO_conc",4.56,"erwin","downstream","NA",1465
"06/15/23 05:00:00 PM","DO_conc",4.39,"erwin","downstream","NA",1466
"06/15/23 05:15:00 PM","DO_conc",4.35,"erwin","downstream","NA",1467
"06/15/23 05:30:00 PM","DO_conc",4.38,"erwin","downstream","NA",1468
"06/15/23 05:45:00 PM","DO_conc",4.37,"erwin","downstream","NA",1469
"06/15/23 06:00:00 PM","DO_conc",4.44,"erwin","downstream","NA",1470
"06/15/23 06:15:00 PM","DO_conc",4.3,"erwin","downstream","NA",1471
"06/15/23 06:30:00 PM","DO_conc",4.61,"erwin","downstream","NA",1472
"06/15/23 06:45:00 PM","DO_conc",4.5,"erwin","downstream","NA",1473
"06/15/23 07:00:00 PM","DO_conc",4.62,"erwin","downstream","NA",1474
"06/15/23 07:15:00 PM","DO_conc",4.72,"erwin","downstream","NA",1475
"06/15/23 07:30:00 PM","DO_conc",4.6,"erwin","downstream","NA",1476
"06/15/23 07:45:00 PM","DO_conc",4.63,"erwin","downstream","NA",1477
"06/15/23 08:00:00 PM","DO_conc",4.54,"erwin","downstream","NA",1478
"06/15/23 08:15:00 PM","DO_conc",4.51,"erwin","downstream","NA",1479
"06/15/23 08:30:00 PM","DO_conc",4.46,"erwin","downstream","NA",1480
"06/15/23 08:45:00 PM","DO_conc",4.53,"erwin","downstream","NA",1481
"06/15/23 09:00:00 PM","DO_conc",4.74,"erwin","downstream","NA",1482
"06/15/23 09:15:00 PM","DO_conc",4.59,"erwin","downstream","NA",1483
"06/15/23 09:30:00 PM","DO_conc",4.54,"erwin","downstream","NA",1484
"06/15/23 09:45:00 PM","DO_conc",4.59,"erwin","downstream","NA",1485
"06/15/23 10:00:00 PM","DO_conc",4.61,"erwin","downstream","NA",1486
"06/15/23 10:15:00 PM","DO_conc",4.56,"erwin","downstream","NA",1487
"06/15/23 10:30:00 PM","DO_conc",4.49,"erwin","downstream","NA",1488
"06/15/23 10:45:00 PM","DO_conc",4.39,"erwin","downstream","NA",1489
"06/15/23 11:00:00 PM","DO_conc",4.52,"erwin","downstream","NA",1490
"06/15/23 11:15:00 PM","DO_conc",4.48,"erwin","downstream","NA",1491
"06/15/23 11:30:00 PM","DO_conc",4.35,"erwin","downstream","NA",1492
"06/15/23 11:45:00 PM","DO_conc",4.26,"erwin","downstream","NA",1493
"06/16/23 12:00:00 AM","DO_conc",4.22,"erwin","downstream","NA",1494
"06/16/23 12:15:00 AM","DO_conc",4.11,"erwin","downstream","NA",1495
"06/16/23 12:30:00 AM","DO_conc",4.04,"erwin","downstream","NA",1496
"06/16/23 12:45:00 AM","DO_conc",4.2,"erwin","downstream","NA",1497
"06/16/23 01:00:00 AM","DO_conc",4.22,"erwin","downstream","NA",1498
"06/16/23 01:15:00 AM","DO_conc",4.17,"erwin","downstream","NA",1499
"06/16/23 01:30:00 AM","DO_conc",4.18,"erwin","downstream","NA",1500
"06/16/23 01:45:00 AM","DO_conc",4.07,"erwin","downstream","NA",1501
"06/16/23 02:00:00 AM","DO_conc",4.01,"erwin","downstream","NA",1502
"06/16/23 02:15:00 AM","DO_conc",3.96,"erwin","downstream","NA",1503
"06/16/23 02:30:00 AM","DO_conc",3.9,"erwin","downstream","NA",1504
"06/16/23 02:45:00 AM","DO_conc",3.87,"erwin","downstream","NA",1505
"06/16/23 03:00:00 AM","DO_conc",4.28,"erwin","downstream","NA",1506
"06/16/23 03:15:00 AM","DO_conc",4.07,"erwin","downstream","NA",1507
"06/16/23 03:30:00 AM","DO_conc",3.93,"erwin","downstream","NA",1508
"06/16/23 03:45:00 AM","DO_conc",3.82,"erwin","downstream","NA",1509
"06/16/23 04:00:00 AM","DO_conc",3.91,"erwin","downstream","NA",1510
"06/16/23 04:15:00 AM","DO_conc",3.88,"erwin","downstream","NA",1511
"06/16/23 04:30:00 AM","DO_conc",3.78,"erwin","downstream","NA",1512
"06/16/23 04:45:00 AM","DO_conc",3.76,"erwin","downstream","NA",1513
"06/16/23 05:00:00 AM","DO_conc",3.79,"erwin","downstream","NA",1514
"06/16/23 05:15:00 AM","DO_conc",3.68,"erwin","downstream","NA",1515
"06/16/23 05:30:00 AM","DO_conc",3.76,"erwin","downstream","NA",1516
"06/16/23 05:45:00 AM","DO_conc",3.65,"erwin","downstream","NA",1517
"06/16/23 06:00:00 AM","DO_conc",3.77,"erwin","downstream","NA",1518
"06/16/23 06:15:00 AM","DO_conc",3.66,"erwin","downstream","NA",1519
"06/16/23 06:30:00 AM","DO_conc",3.62,"erwin","downstream","NA",1520
"06/16/23 06:45:00 AM","DO_conc",3.54,"erwin","downstream","NA",1521
"06/16/23 07:00:00 AM","DO_conc",3.47,"erwin","downstream","NA",1522
"06/16/23 07:15:00 AM","DO_conc",3.53,"erwin","downstream","NA",1523
"06/16/23 07:30:00 AM","DO_conc",3.5,"erwin","downstream","NA",1524
"06/16/23 07:45:00 AM","DO_conc",3.58,"erwin","downstream","NA",1525
"06/16/23 08:00:00 AM","DO_conc",3.65,"erwin","downstream","NA",1526
"06/16/23 08:15:00 AM","DO_conc",3.41,"erwin","downstream","NA",1527
"06/16/23 08:30:00 AM","DO_conc",3.27,"erwin","downstream","NA",1528
"06/16/23 08:45:00 AM","DO_conc",3.21,"erwin","downstream","NA",1529
"06/16/23 09:00:00 AM","DO_conc",3.12,"erwin","downstream","NA",1530
"06/16/23 09:15:00 AM","DO_conc",3.12,"erwin","downstream","NA",1531
"06/16/23 09:30:00 AM","DO_conc",3.3,"erwin","downstream","NA",1532
"06/16/23 09:45:00 AM","DO_conc",3.44,"erwin","downstream","NA",1533
"06/16/23 10:00:00 AM","DO_conc",3.26,"erwin","downstream","NA",1534
"06/16/23 10:15:00 AM","DO_conc",3.25,"erwin","downstream","NA",1535
"06/16/23 10:30:00 AM","DO_conc",3.1,"erwin","downstream","NA",1536
"06/16/23 10:45:00 AM","DO_conc",3.35,"erwin","downstream","NA",1537
"06/16/23 11:00:00 AM","DO_conc",3.17,"erwin","downstream","NA",1538
"06/16/23 11:15:00 AM","DO_conc",3.11,"erwin","downstream","NA",1539
"06/16/23 11:30:00 AM","DO_conc",3.2,"erwin","downstream","NA",1540
"06/16/23 11:45:00 AM","DO_conc",3.22,"erwin","downstream","NA",1541
"06/16/23 12:00:00 PM","DO_conc",3.3,"erwin","downstream","NA",1542
"06/16/23 12:15:00 PM","DO_conc",3.2,"erwin","downstream","NA",1543
"06/16/23 12:30:00 PM","DO_conc",3.36,"erwin","downstream","NA",1544
"06/16/23 12:45:00 PM","DO_conc",3.7,"erwin","downstream","NA",1545
"06/16/23 01:00:00 PM","DO_conc",3.74,"erwin","downstream","NA",1546
"06/16/23 01:15:00 PM","DO_conc",3.67,"erwin","downstream","NA",1547
"06/16/23 01:30:00 PM","DO_conc",3.6,"erwin","downstream","NA",1548
"06/16/23 01:45:00 PM","DO_conc",3.64,"erwin","downstream","NA",1549
"06/16/23 02:00:00 PM","DO_conc",3.76,"erwin","downstream","NA",1550
"06/16/23 02:15:00 PM","DO_conc",3.87,"erwin","downstream","NA",1551
"06/16/23 02:30:00 PM","DO_conc",3.78,"erwin","downstream","NA",1552
"06/16/23 02:45:00 PM","DO_conc",3.84,"erwin","downstream","NA",1553
"06/16/23 03:00:00 PM","DO_conc",3.88,"erwin","downstream","NA",1554
"06/16/23 03:15:00 PM","DO_conc",3.92,"erwin","downstream","NA",1555
"06/16/23 03:30:00 PM","DO_conc",3.95,"erwin","downstream","NA",1556
"06/16/23 03:45:00 PM","DO_conc",3.89,"erwin","downstream","NA",1557
"06/16/23 04:00:00 PM","DO_conc",3.97,"erwin","downstream","NA",1558
"06/16/23 04:15:00 PM","DO_conc",3.93,"erwin","downstream","NA",1559
"06/16/23 04:30:00 PM","DO_conc",3.97,"erwin","downstream","NA",1560
"06/16/23 04:45:00 PM","DO_conc",4.04,"erwin","downstream","NA",1561
"06/16/23 05:00:00 PM","DO_conc",4,"erwin","downstream","NA",1562
"06/16/23 05:15:00 PM","DO_conc",4.19,"erwin","downstream","NA",1563
"06/16/23 05:30:00 PM","DO_conc",4.08,"erwin","downstream","NA",1564
"06/16/23 05:45:00 PM","DO_conc",4.05,"erwin","downstream","NA",1565
"06/16/23 06:00:00 PM","DO_conc",3.96,"erwin","downstream","NA",1566
"06/16/23 06:15:00 PM","DO_conc",4.17,"erwin","downstream","NA",1567
"06/16/23 06:30:00 PM","DO_conc",4.31,"erwin","downstream","NA",1568
"06/16/23 06:45:00 PM","DO_conc",4.16,"erwin","downstream","NA",1569
"06/16/23 07:00:00 PM","DO_conc",4.11,"erwin","downstream","NA",1570
"06/16/23 07:15:00 PM","DO_conc",4.08,"erwin","downstream","NA",1571
"06/16/23 07:30:00 PM","DO_conc",3.96,"erwin","downstream","NA",1572
"06/16/23 07:45:00 PM","DO_conc",3.86,"erwin","downstream","NA",1573
"06/16/23 08:00:00 PM","DO_conc",3.83,"erwin","downstream","NA",1574
"06/16/23 08:15:00 PM","DO_conc",3.78,"erwin","downstream","NA",1575
"06/16/23 08:30:00 PM","DO_conc",3.84,"erwin","downstream","NA",1576
"06/16/23 08:45:00 PM","DO_conc",3.93,"erwin","downstream","NA",1577
"06/16/23 09:00:00 PM","DO_conc",4.1,"erwin","downstream","NA",1578
"06/16/23 09:15:00 PM","DO_conc",3.95,"erwin","downstream","NA",1579
"06/16/23 09:30:00 PM","DO_conc",3.88,"erwin","downstream","NA",1580
"06/16/23 09:45:00 PM","DO_conc",3.91,"erwin","downstream","NA",1581
"06/16/23 10:00:00 PM","DO_conc",3.94,"erwin","downstream","NA",1582
"06/16/23 10:15:00 PM","DO_conc",4.04,"erwin","downstream","NA",1583
"06/16/23 10:30:00 PM","DO_conc",4.09,"erwin","downstream","NA",1584
"06/16/23 10:45:00 PM","DO_conc",3.97,"erwin","downstream","NA",1585
"06/16/23 11:00:00 PM","DO_conc",3.91,"erwin","downstream","NA",1586
"06/16/23 11:15:00 PM","DO_conc",3.91,"erwin","downstream","NA",1587
"06/16/23 11:30:00 PM","DO_conc",3.78,"erwin","downstream","NA",1588
"06/16/23 11:45:00 PM","DO_conc",3.87,"erwin","downstream","NA",1589
"06/17/23 12:00:00 AM","DO_conc",3.77,"erwin","downstream","NA",1590
"06/17/23 12:15:00 AM","DO_conc",3.75,"erwin","downstream","NA",1591
"06/17/23 12:30:00 AM","DO_conc",3.67,"erwin","downstream","NA",1592
"06/17/23 12:45:00 AM","DO_conc",3.82,"erwin","downstream","NA",1593
"06/17/23 01:00:00 AM","DO_conc",3.68,"erwin","downstream","NA",1594
"06/17/23 01:15:00 AM","DO_conc",3.56,"erwin","downstream","NA",1595
"06/17/23 01:30:00 AM","DO_conc",3.52,"erwin","downstream","NA",1596
"06/17/23 01:45:00 AM","DO_conc",3.5,"erwin","downstream","NA",1597
"06/17/23 02:00:00 AM","DO_conc",3.37,"erwin","downstream","NA",1598
"06/17/23 02:15:00 AM","DO_conc",3.55,"erwin","downstream","NA",1599
"06/17/23 02:30:00 AM","DO_conc",3.56,"erwin","downstream","NA",1600
"06/17/23 02:45:00 AM","DO_conc",3.47,"erwin","downstream","NA",1601
"06/17/23 03:00:00 AM","DO_conc",3.46,"erwin","downstream","NA",1602
"06/17/23 03:15:00 AM","DO_conc",3.4,"erwin","downstream","NA",1603
"06/17/23 03:30:00 AM","DO_conc",3.28,"erwin","downstream","NA",1604
"06/17/23 03:45:00 AM","DO_conc",3.19,"erwin","downstream","NA",1605
"06/17/23 04:00:00 AM","DO_conc",3.27,"erwin","downstream","NA",1606
"06/17/23 04:15:00 AM","DO_conc",3.2,"erwin","downstream","NA",1607
"06/17/23 04:30:00 AM","DO_conc",3.18,"erwin","downstream","NA",1608
"06/17/23 04:45:00 AM","DO_conc",3.11,"erwin","downstream","NA",1609
"06/17/23 05:00:00 AM","DO_conc",3.12,"erwin","downstream","NA",1610
"06/17/23 05:15:00 AM","DO_conc",3.23,"erwin","downstream","NA",1611
"06/17/23 05:30:00 AM","DO_conc",3.19,"erwin","downstream","NA",1612
"06/17/23 05:45:00 AM","DO_conc",3.18,"erwin","downstream","NA",1613
"06/17/23 06:00:00 AM","DO_conc",3.22,"erwin","downstream","NA",1614
"06/17/23 06:15:00 AM","DO_conc",3.25,"erwin","downstream","NA",1615
"06/17/23 06:30:00 AM","DO_conc",3.13,"erwin","downstream","NA",1616
"06/17/23 06:45:00 AM","DO_conc",3.05,"erwin","downstream","NA",1617
"06/17/23 07:00:00 AM","DO_conc",3.03,"erwin","downstream","NA",1618
"06/17/23 07:15:00 AM","DO_conc",2.96,"erwin","downstream","NA",1619
"06/17/23 07:30:00 AM","DO_conc",2.9,"erwin","downstream","NA",1620
"06/17/23 07:45:00 AM","DO_conc",3.84,"erwin","downstream","NA",1621
"06/17/23 08:00:00 AM","DO_conc",3.09,"erwin","downstream","NA",1622
"06/17/23 08:15:00 AM","DO_conc",2.96,"erwin","downstream","NA",1623
"06/17/23 08:30:00 AM","DO_conc",2.99,"erwin","downstream","NA",1624
"06/17/23 08:45:00 AM","DO_conc",3.19,"erwin","downstream","NA",1625
"06/17/23 09:00:00 AM","DO_conc",3.31,"erwin","downstream","NA",1626
"06/17/23 09:15:00 AM","DO_conc",3.11,"erwin","downstream","NA",1627
"06/17/23 09:30:00 AM","DO_conc",3.03,"erwin","downstream","NA",1628
"06/17/23 09:45:00 AM","DO_conc",2.99,"erwin","downstream","NA",1629
"06/17/23 10:00:00 AM","DO_conc",3.09,"erwin","downstream","NA",1630
"06/17/23 10:15:00 AM","DO_conc",3.09,"erwin","downstream","NA",1631
"06/17/23 10:30:00 AM","DO_conc",3.32,"erwin","downstream","NA",1632
"06/17/23 10:45:00 AM","DO_conc",3.5,"erwin","downstream","NA",1633
"06/17/23 11:00:00 AM","DO_conc",3.48,"erwin","downstream","NA",1634
"06/17/23 11:15:00 AM","DO_conc",3.38,"erwin","downstream","NA",1635
"06/17/23 11:30:00 AM","DO_conc",3.44,"erwin","downstream","NA",1636
"06/17/23 11:45:00 AM","DO_conc",3.41,"erwin","downstream","NA",1637
"06/17/23 12:00:00 PM","DO_conc",3.63,"erwin","downstream","NA",1638
"06/17/23 12:15:00 PM","DO_conc",4.04,"erwin","downstream","NA",1639
"06/17/23 12:30:00 PM","DO_conc",4.46,"erwin","downstream","NA",1640
"06/17/23 12:45:00 PM","DO_conc",4.57,"erwin","downstream","NA",1641
"06/17/23 01:00:00 PM","DO_conc",4.48,"erwin","downstream","NA",1642
"06/17/23 01:15:00 PM","DO_conc",5.63,"erwin","downstream","NA",1643
"06/17/23 01:30:00 PM","DO_conc",4.75,"erwin","downstream","NA",1644
"06/17/23 01:45:00 PM","DO_conc",4.93,"erwin","downstream","NA",1645
"06/17/23 02:00:00 PM","DO_conc",4.89,"erwin","downstream","NA",1646
"06/17/23 02:15:00 PM","DO_conc",4.87,"erwin","downstream","NA",1647
"06/17/23 02:30:00 PM","DO_conc",4.7,"erwin","downstream","NA",1648
"06/17/23 02:45:00 PM","DO_conc",4.72,"erwin","downstream","NA",1649
"06/17/23 03:00:00 PM","DO_conc",4.88,"erwin","downstream","NA",1650
"06/17/23 03:15:00 PM","DO_conc",4.96,"erwin","downstream","NA",1651
"06/17/23 03:30:00 PM","DO_conc",4.64,"erwin","downstream","NA",1652
"06/17/23 03:45:00 PM","DO_conc",4.85,"erwin","downstream","NA",1653
"06/17/23 04:00:00 PM","DO_conc",4.72,"erwin","downstream","NA",1654
"06/17/23 04:15:00 PM","DO_conc",4.85,"erwin","downstream","NA",1655
"06/17/23 04:30:00 PM","DO_conc",4.81,"erwin","downstream","NA",1656
"06/17/23 04:45:00 PM","DO_conc",5.06,"erwin","downstream","NA",1657
"06/17/23 05:00:00 PM","DO_conc",5.12,"erwin","downstream","NA",1658
"06/17/23 05:15:00 PM","DO_conc",4.73,"erwin","downstream","NA",1659
"06/17/23 05:30:00 PM","DO_conc",4.68,"erwin","downstream","NA",1660
"06/17/23 05:45:00 PM","DO_conc",4.72,"erwin","downstream","NA",1661
"06/17/23 06:00:00 PM","DO_conc",4.68,"erwin","downstream","NA",1662
"06/17/23 06:15:00 PM","DO_conc",4.6,"erwin","downstream","NA",1663
"06/17/23 06:30:00 PM","DO_conc",4.74,"erwin","downstream","NA",1664
"06/17/23 06:45:00 PM","DO_conc",4.56,"erwin","downstream","NA",1665
"06/17/23 07:00:00 PM","DO_conc",4.84,"erwin","downstream","NA",1666
"06/17/23 07:15:00 PM","DO_conc",4.53,"erwin","downstream","NA",1667
"06/17/23 07:30:00 PM","DO_conc",4.58,"erwin","downstream","NA",1668
"06/17/23 07:45:00 PM","DO_conc",4.65,"erwin","downstream","NA",1669
"06/17/23 08:00:00 PM","DO_conc",4.47,"erwin","downstream","NA",1670
"06/17/23 08:15:00 PM","DO_conc",4.4,"erwin","downstream","NA",1671
"06/17/23 08:30:00 PM","DO_conc",4.52,"erwin","downstream","NA",1672
"06/17/23 08:45:00 PM","DO_conc",4.57,"erwin","downstream","NA",1673
"06/17/23 09:00:00 PM","DO_conc",4.46,"erwin","downstream","NA",1674
"06/17/23 09:15:00 PM","DO_conc",4.4,"erwin","downstream","NA",1675
"06/17/23 09:30:00 PM","DO_conc",4.42,"erwin","downstream","NA",1676
"06/17/23 09:45:00 PM","DO_conc",4.38,"erwin","downstream","NA",1677
"06/17/23 10:00:00 PM","DO_conc",4.34,"erwin","downstream","NA",1678
"06/17/23 10:15:00 PM","DO_conc",4.39,"erwin","downstream","NA",1679
"06/17/23 10:30:00 PM","DO_conc",4.28,"erwin","downstream","NA",1680
"06/17/23 10:45:00 PM","DO_conc",4.23,"erwin","downstream","NA",1681
"06/17/23 11:00:00 PM","DO_conc",4.08,"erwin","downstream","NA",1682
"06/17/23 11:15:00 PM","DO_conc",4.09,"erwin","downstream","NA",1683
"06/17/23 11:30:00 PM","DO_conc",4.22,"erwin","downstream","NA",1684
"06/17/23 11:45:00 PM","DO_conc",4.28,"erwin","downstream","NA",1685
"06/18/23 12:00:00 AM","DO_conc",4.2,"erwin","downstream","NA",1686
"06/18/23 12:15:00 AM","DO_conc",4.08,"erwin","downstream","NA",1687
"06/18/23 12:30:00 AM","DO_conc",4.14,"erwin","downstream","NA",1688
"06/18/23 12:45:00 AM","DO_conc",4,"erwin","downstream","NA",1689
"06/18/23 01:00:00 AM","DO_conc",3.9,"erwin","downstream","NA",1690
"06/18/23 01:15:00 AM","DO_conc",3.89,"erwin","downstream","NA",1691
"06/18/23 01:30:00 AM","DO_conc",3.89,"erwin","downstream","NA",1692
"06/18/23 01:45:00 AM","DO_conc",3.9,"erwin","downstream","NA",1693
"06/18/23 02:00:00 AM","DO_conc",3.86,"erwin","downstream","NA",1694
"06/18/23 02:15:00 AM","DO_conc",3.86,"erwin","downstream","NA",1695
"06/18/23 02:30:00 AM","DO_conc",3.76,"erwin","downstream","NA",1696
"06/18/23 02:45:00 AM","DO_conc",3.93,"erwin","downstream","NA",1697
"06/18/23 03:00:00 AM","DO_conc",3.88,"erwin","downstream","NA",1698
"06/18/23 03:15:00 AM","DO_conc",3.74,"erwin","downstream","NA",1699
"06/18/23 03:30:00 AM","DO_conc",3.66,"erwin","downstream","NA",1700
"06/18/23 03:45:00 AM","DO_conc",3.54,"erwin","downstream","NA",1701
"06/18/23 04:00:00 AM","DO_conc",3.58,"erwin","downstream","NA",1702
"06/18/23 04:15:00 AM","DO_conc",3.51,"erwin","downstream","NA",1703
"06/18/23 04:30:00 AM","DO_conc",3.51,"erwin","downstream","NA",1704
"06/18/23 04:45:00 AM","DO_conc",3.39,"erwin","downstream","NA",1705
"06/18/23 05:00:00 AM","DO_conc",3.36,"erwin","downstream","NA",1706
"06/18/23 05:15:00 AM","DO_conc",3.52,"erwin","downstream","NA",1707
"06/18/23 05:30:00 AM","DO_conc",3.05,"erwin","downstream","NA",1708
"06/18/23 05:45:00 AM","DO_conc",3.34,"erwin","downstream","NA",1709
"06/18/23 06:00:00 AM","DO_conc",3.06,"erwin","downstream","NA",1710
"06/18/23 06:15:00 AM","DO_conc",3.28,"erwin","downstream","NA",1711
"06/18/23 06:30:00 AM","DO_conc",3.46,"erwin","downstream","NA",1712
"06/18/23 06:45:00 AM","DO_conc",3.81,"erwin","downstream","NA",1713
"06/18/23 07:00:00 AM","DO_conc",3.78,"erwin","downstream","NA",1714
"06/18/23 07:15:00 AM","DO_conc",3.7,"erwin","downstream","NA",1715
"06/18/23 07:30:00 AM","DO_conc",3.6,"erwin","downstream","NA",1716
"06/18/23 07:45:00 AM","DO_conc",3.9,"erwin","downstream","NA",1717
"06/18/23 08:00:00 AM","DO_conc",3.88,"erwin","downstream","NA",1718
"06/18/23 08:15:00 AM","DO_conc",3.93,"erwin","downstream","NA",1719
"06/18/23 08:30:00 AM","DO_conc",4.29,"erwin","downstream","NA",1720
"06/18/23 08:45:00 AM","DO_conc",4.28,"erwin","downstream","NA",1721
"06/18/23 09:00:00 AM","DO_conc",4.25,"erwin","downstream","NA",1722
"06/18/23 09:15:00 AM","DO_conc",4.43,"erwin","downstream","NA",1723
"06/18/23 09:30:00 AM","DO_conc",4.68,"erwin","downstream","NA",1724
"06/18/23 09:45:00 AM","DO_conc",4.46,"erwin","downstream","NA",1725
"06/18/23 10:00:00 AM","DO_conc",4.67,"erwin","downstream","NA",1726
"06/18/23 10:15:00 AM","DO_conc",4.73,"erwin","downstream","NA",1727
"06/18/23 10:30:00 AM","DO_conc",4.93,"erwin","downstream","NA",1728
"06/18/23 10:45:00 AM","DO_conc",5.18,"erwin","downstream","NA",1729
"06/18/23 11:00:00 AM","DO_conc",5.26,"erwin","downstream","NA",1730
"06/18/23 11:15:00 AM","DO_conc",5.71,"erwin","downstream","NA",1731
"06/18/23 11:30:00 AM","DO_conc",5.42,"erwin","downstream","NA",1732
"06/18/23 11:45:00 AM","DO_conc",6.14,"erwin","downstream","NA",1733
"06/18/23 12:00:00 PM","DO_conc",6.39,"erwin","downstream","NA",1734
"06/18/23 12:15:00 PM","DO_conc",6.43,"erwin","downstream","NA",1735
"06/18/23 12:30:00 PM","DO_conc",6.44,"erwin","downstream","NA",1736
"06/18/23 12:45:00 PM","DO_conc",6.25,"erwin","downstream","NA",1737
"06/18/23 01:00:00 PM","DO_conc",6.28,"erwin","downstream","NA",1738
"06/18/23 01:15:00 PM","DO_conc",6.42,"erwin","downstream","NA",1739
"06/18/23 01:30:00 PM","DO_conc",6.21,"erwin","downstream","NA",1740
"06/18/23 01:45:00 PM","DO_conc",6.24,"erwin","downstream","NA",1741
"06/18/23 02:00:00 PM","DO_conc",6.2,"erwin","downstream","NA",1742
"06/18/23 02:15:00 PM","DO_conc",6.18,"erwin","downstream","NA",1743
"06/18/23 02:30:00 PM","DO_conc",6.24,"erwin","downstream","NA",1744
"06/18/23 02:45:00 PM","DO_conc",6.21,"erwin","downstream","NA",1745
"06/18/23 03:00:00 PM","DO_conc",6.32,"erwin","downstream","NA",1746
"06/18/23 03:15:00 PM","DO_conc",6.24,"erwin","downstream","NA",1747
"06/18/23 03:30:00 PM","DO_conc",6.16,"erwin","downstream","NA",1748
"06/18/23 03:45:00 PM","DO_conc",6.12,"erwin","downstream","NA",1749
"06/18/23 04:00:00 PM","DO_conc",6,"erwin","downstream","NA",1750
"06/18/23 04:15:00 PM","DO_conc",6.11,"erwin","downstream","NA",1751
"06/18/23 04:30:00 PM","DO_conc",6.11,"erwin","downstream","NA",1752
"06/18/23 04:45:00 PM","DO_conc",6.03,"erwin","downstream","NA",1753
"06/18/23 05:00:00 PM","DO_conc",5.98,"erwin","downstream","NA",1754
"06/18/23 05:15:00 PM","DO_conc",5.87,"erwin","downstream","NA",1755
"06/18/23 05:30:00 PM","DO_conc",5.99,"erwin","downstream","NA",1756
"06/18/23 05:45:00 PM","DO_conc",6,"erwin","downstream","NA",1757
"06/18/23 06:00:00 PM","DO_conc",5.94,"erwin","downstream","NA",1758
"06/18/23 06:15:00 PM","DO_conc",5.8,"erwin","downstream","NA",1759
"06/18/23 06:30:00 PM","DO_conc",5.87,"erwin","downstream","NA",1760
"06/18/23 06:45:00 PM","DO_conc",5.76,"erwin","downstream","NA",1761
"06/18/23 07:00:00 PM","DO_conc",5.97,"erwin","downstream","NA",1762
"06/18/23 07:15:00 PM","DO_conc",5.98,"erwin","downstream","NA",1763
"06/18/23 07:30:00 PM","DO_conc",5.84,"erwin","downstream","NA",1764
"06/18/23 07:45:00 PM","DO_conc",5.75,"erwin","downstream","NA",1765
"06/18/23 08:00:00 PM","DO_conc",5.7,"erwin","downstream","NA",1766
"06/18/23 08:15:00 PM","DO_conc",5.56,"erwin","downstream","NA",1767
"06/18/23 08:30:00 PM","DO_conc",5.49,"erwin","downstream","NA",1768
"06/18/23 08:45:00 PM","DO_conc",5.62,"erwin","downstream","NA",1769
"06/18/23 09:00:00 PM","DO_conc",5.82,"erwin","downstream","NA",1770
"06/18/23 09:15:00 PM","DO_conc",5.64,"erwin","downstream","NA",1771
"06/18/23 09:30:00 PM","DO_conc",5.52,"erwin","downstream","NA",1772
"06/18/23 09:45:00 PM","DO_conc",5.41,"erwin","downstream","NA",1773
"06/18/23 10:00:00 PM","DO_conc",5.36,"erwin","downstream","NA",1774
"06/18/23 10:15:00 PM","DO_conc",5.47,"erwin","downstream","NA",1775
"06/18/23 10:30:00 PM","DO_conc",5.33,"erwin","downstream","NA",1776
"06/18/23 10:45:00 PM","DO_conc",5.31,"erwin","downstream","NA",1777
"06/18/23 11:00:00 PM","DO_conc",5.24,"erwin","downstream","NA",1778
"06/18/23 11:15:00 PM","DO_conc",5.18,"erwin","downstream","NA",1779
"06/18/23 11:30:00 PM","DO_conc",5.04,"erwin","downstream","NA",1780
"06/18/23 11:45:00 PM","DO_conc",4.98,"erwin","downstream","NA",1781
"06/19/23 12:00:00 AM","DO_conc",4.94,"erwin","downstream","NA",1782
"06/19/23 12:15:00 AM","DO_conc",5.02,"erwin","downstream","NA",1783
"06/19/23 12:30:00 AM","DO_conc",4.93,"erwin","downstream","NA",1784
