"Plot Title: NHC-DO"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 10402891, SEN S/N: 10402891)","Temp, °C (LGR S/N: 10402891, SEN S/N: 10402891)","Coupler Attached (LGR S/N: 10402891)","Host Connected (LGR S/N: 10402891)","Stopped (LGR S/N: 10402891)","End Of File (LGR S/N: 10402891)"
471,03/11/23 09:00:00 AM,11.18,9.14,,,,
472,03/11/23 09:15:00 AM,11.26,9.18,,,,
473,03/11/23 09:30:00 AM,11.34,9.20,,,,
474,03/11/23 09:45:00 AM,11.45,9.28,,,,
475,03/11/23 10:00:00 AM,11.56,9.36,,,,
476,03/11/23 10:15:00 AM,11.62,9.40,,,,
477,03/11/23 10:30:00 AM,11.65,9.44,,,,
478,03/11/23 10:45:00 AM,11.76,9.52,,,,
479,03/11/23 11:00:00 AM,11.82,9.66,,,,
480,03/11/23 11:15:00 AM,11.91,9.78,,,,
481,03/11/23 11:30:00 AM,11.93,9.90,,,,
482,03/11/23 11:45:00 AM,12.01,10.00,,,,
483,03/11/23 12:00:00 PM,12.05,10.12,,,,
484,03/11/23 12:15:00 PM,12.10,10.28,,,,
485,03/11/23 12:30:00 PM,12.14,10.44,,,,
486,03/11/23 12:45:00 PM,12.17,10.60,,,,
487,03/11/23 01:00:00 PM,12.17,10.78,,,,
488,03/11/23 01:15:00 PM,12.19,10.98,,,,
489,03/11/23 01:30:00 PM,12.19,11.16,,,,
490,03/11/23 01:45:00 PM,12.18,11.36,,,,
491,03/11/23 02:00:00 PM,12.17,11.50,,,,
492,03/11/23 02:15:00 PM,12.14,11.64,,,,
493,03/11/23 02:30:00 PM,12.14,11.78,,,,
494,03/11/23 02:45:00 PM,12.12,11.90,,,,
495,03/11/23 03:00:00 PM,12.08,12.00,,,,
496,03/11/23 03:15:00 PM,12.04,12.08,,,,
497,03/11/23 03:30:00 PM,11.99,12.14,,,,
498,03/11/23 03:45:00 PM,11.95,12.16,,,,
499,03/11/23 04:00:00 PM,11.90,12.20,,,,
500,03/11/23 04:15:00 PM,11.84,12.20,,,,
501,03/11/23 04:30:00 PM,11.76,12.16,,,,
502,03/11/23 04:45:00 PM,11.68,12.12,,,,
503,03/11/23 05:00:00 PM,11.65,12.08,,,,
504,03/11/23 05:15:00 PM,11.52,12.02,,,,
505,03/11/23 05:30:00 PM,11.46,11.98,,,,
506,03/11/23 05:45:00 PM,11.36,11.94,,,,
507,03/11/23 06:00:00 PM,11.32,11.88,,,,
508,03/11/23 06:15:00 PM,11.24,11.82,,,,
509,03/11/23 06:30:00 PM,11.18,11.76,,,,
510,03/11/23 06:45:00 PM,11.11,11.70,,,,
511,03/11/23 07:00:00 PM,11.06,11.64,,,,
512,03/11/23 07:15:00 PM,11.01,11.56,,,,
513,03/11/23 07:30:00 PM,10.96,11.50,,,,
514,03/11/23 07:45:00 PM,10.91,11.42,,,,
515,03/11/23 08:00:00 PM,10.86,11.36,,,,
516,03/11/23 08:15:00 PM,10.82,11.28,,,,
517,03/11/23 08:30:00 PM,10.80,11.22,,,,
518,03/11/23 08:45:00 PM,10.77,11.14,,,,
519,03/11/23 09:00:00 PM,10.74,11.08,,,,
520,03/11/23 09:15:00 PM,10.70,11.02,,,,
521,03/11/23 09:30:00 PM,10.70,10.96,,,,
522,03/11/23 09:45:00 PM,10.67,10.90,,,,
523,03/11/23 10:00:00 PM,10.65,10.84,,,,
524,03/11/23 10:15:00 PM,10.65,10.78,,,,
525,03/11/23 10:30:00 PM,10.65,10.74,,,,
526,03/11/23 10:45:00 PM,10.62,10.70,,,,
527,03/11/23 11:00:00 PM,10.62,10.64,,,,
528,03/11/23 11:15:00 PM,10.60,10.60,,,,
529,03/11/23 11:30:00 PM,10.60,10.54,,,,
530,03/11/23 11:45:00 PM,10.60,10.50,,,,
531,03/12/23 12:00:00 AM,10.60,10.44,,,,
532,03/12/23 12:15:00 AM,10.59,10.38,,,,
533,03/12/23 12:30:00 AM,10.60,10.32,,,,
534,03/12/23 12:45:00 AM,10.59,10.26,,,,
535,03/12/23 01:00:00 AM,10.61,10.22,,,,
536,03/12/23 01:15:00 AM,10.59,10.14,,,,
537,03/12/23 01:30:00 AM,10.62,10.08,,,,
538,03/12/23 01:45:00 AM,10.62,10.00,,,,
539,03/12/23 02:00:00 AM,10.64,9.94,,,,
540,03/12/23 02:15:00 AM,10.63,9.86,,,,
541,03/12/23 02:30:00 AM,10.66,9.80,,,,
542,03/12/23 02:45:00 AM,10.67,9.72,,,,
543,03/12/23 03:00:00 AM,10.68,9.66,,,,
544,03/12/23 03:15:00 AM,10.70,9.58,,,,
545,03/12/23 03:30:00 AM,10.70,9.52,,,,
546,03/12/23 03:45:00 AM,10.74,9.46,,,,
547,03/12/23 04:00:00 AM,10.74,9.40,,,,
548,03/12/23 04:15:00 AM,10.78,9.32,,,,
549,03/12/23 04:30:00 AM,10.79,9.28,,,,
550,03/12/23 04:45:00 AM,10.79,9.22,,,,
551,03/12/23 05:00:00 AM,10.81,9.20,,,,
552,03/12/23 05:15:00 AM,10.82,9.14,,,,
553,03/12/23 05:30:00 AM,10.82,9.12,,,,
554,03/12/23 05:45:00 AM,10.84,9.08,,,,
555,03/12/23 06:00:00 AM,10.84,9.04,,,,
556,03/12/23 06:15:00 AM,10.87,9.00,,,,
557,03/12/23 06:30:00 AM,10.90,8.96,,,,
558,03/12/23 06:45:00 AM,10.89,8.92,,,,
559,03/12/23 07:00:00 AM,10.91,8.88,,,,
560,03/12/23 07:15:00 AM,10.91,8.82,,,,
561,03/12/23 07:30:00 AM,10.92,8.78,,,,
562,03/12/23 07:45:00 AM,10.95,8.74,,,,
563,03/12/23 08:00:00 AM,10.96,8.66,,,,
564,03/12/23 08:15:00 AM,10.97,8.58,,,,
565,03/12/23 08:30:00 AM,11.04,8.52,,,,
566,03/12/23 08:45:00 AM,11.10,8.50,,,,
567,03/12/23 09:00:00 AM,11.12,8.48,,,,
568,03/12/23 09:15:00 AM,11.17,8.44,,,,
569,03/12/23 09:30:00 AM,11.25,8.40,,,,
570,03/12/23 09:45:00 AM,11.32,8.38,,,,
571,03/12/23 10:00:00 AM,11.40,8.38,,,,
572,03/12/23 10:15:00 AM,11.48,8.36,,,,
573,03/12/23 10:30:00 AM,11.56,8.36,,,,
574,03/12/23 10:45:00 AM,11.61,8.36,,,,
575,03/12/23 11:00:00 AM,11.66,8.34,,,,
576,03/12/23 11:15:00 AM,11.71,8.34,,,,
577,03/12/23 11:30:00 AM,11.78,8.34,,,,
578,03/12/23 11:45:00 AM,11.81,8.34,,,,
579,03/12/23 12:00:00 PM,11.85,8.34,,,,
580,03/12/23 12:15:00 PM,11.86,8.32,,,,
581,03/12/23 12:30:00 PM,11.89,8.32,,,,
582,03/12/23 12:45:00 PM,11.90,8.32,,,,
583,03/12/23 01:00:00 PM,11.93,8.32,,,,
584,03/12/23 01:15:00 PM,11.94,8.32,,,,
585,03/12/23 01:30:00 PM,11.94,8.30,,,,
586,03/12/23 01:45:00 PM,11.94,8.30,,,,
587,03/12/23 02:00:00 PM,11.93,8.30,,,,
588,03/12/23 02:15:00 PM,11.95,8.30,,,,
589,03/12/23 02:30:00 PM,11.94,8.30,,,,
590,03/12/23 02:45:00 PM,11.94,8.30,,,,
591,03/12/23 03:00:00 PM,11.94,8.28,,,,
592,03/12/23 03:15:00 PM,11.94,8.28,,,,
593,03/12/23 03:30:00 PM,11.93,8.26,,,,
594,03/12/23 03:45:00 PM,11.93,8.26,,,,
595,03/12/23 04:00:00 PM,11.92,8.24,,,,
596,03/12/23 04:15:00 PM,11.91,8.24,,,,
597,03/12/23 04:30:00 PM,11.90,8.22,,,,
598,03/12/23 04:45:00 PM,11.88,8.20,,,,
599,03/12/23 05:00:00 PM,11.86,8.18,,,,
600,03/12/23 05:15:00 PM,11.82,8.18,,,,
601,03/12/23 05:30:00 PM,11.81,8.16,,,,
602,03/12/23 05:45:00 PM,11.78,8.14,,,,
603,03/12/23 06:00:00 PM,11.75,8.12,,,,
604,03/12/23 06:15:00 PM,11.72,8.12,,,,
605,03/12/23 06:30:00 PM,11.70,8.10,,,,
606,03/12/23 06:45:00 PM,11.66,8.08,,,,
607,03/12/23 07:00:00 PM,11.64,8.06,,,,
608,03/12/23 07:15:00 PM,11.61,8.04,,,,
609,03/12/23 07:30:00 PM,11.58,8.04,,,,
610,03/12/23 07:45:00 PM,11.56,8.02,,,,
611,03/12/23 08:00:00 PM,11.54,8.00,,,,
612,03/12/23 08:15:00 PM,11.53,7.98,,,,
613,03/12/23 08:30:00 PM,11.52,7.96,,,,
614,03/12/23 08:45:00 PM,11.50,7.96,,,,
615,03/12/23 09:00:00 PM,11.48,7.94,,,,
616,03/12/23 09:15:00 PM,11.48,7.94,,,,
617,03/12/23 09:30:00 PM,11.47,7.94,,,,
618,03/12/23 09:45:00 PM,11.46,7.92,,,,
619,03/12/23 10:00:00 PM,11.45,7.92,,,,
620,03/12/23 10:15:00 PM,11.44,7.92,,,,
621,03/12/23 10:30:00 PM,11.43,7.92,,,,
622,03/12/23 10:45:00 PM,11.42,7.92,,,,
623,03/12/23 11:00:00 PM,11.42,7.90,,,,
624,03/12/23 11:15:00 PM,11.40,7.90,,,,
625,03/12/23 11:30:00 PM,11.39,7.90,,,,
626,03/12/23 11:45:00 PM,11.40,7.90,,,,
627,03/13/23 12:00:00 AM,11.39,7.90,,,,
628,03/13/23 12:15:00 AM,11.37,7.90,,,,
629,03/13/23 12:30:00 AM,11.37,7.90,,,,
630,03/13/23 12:45:00 AM,11.36,7.90,,,,
631,03/13/23 01:00:00 AM,11.37,7.90,,,,
632,03/13/23 01:15:00 AM,11.36,7.90,,,,
633,03/13/23 01:30:00 AM,11.36,7.90,,,,
634,03/13/23 01:45:00 AM,11.36,7.88,,,,
635,03/13/23 02:00:00 AM,11.35,7.88,,,,
636,03/13/23 02:15:00 AM,11.36,7.88,,,,
637,03/13/23 02:30:00 AM,11.36,7.88,,,,
638,03/13/23 02:45:00 AM,11.36,7.88,,,,
639,03/13/23 03:00:00 AM,11.37,7.88,,,,
640,03/13/23 03:15:00 AM,11.36,7.88,,,,
641,03/13/23 03:30:00 AM,11.36,7.88,,,,
642,03/13/23 03:45:00 AM,11.37,7.88,,,,
643,03/13/23 04:00:00 AM,11.37,7.88,,,,
644,03/13/23 04:15:00 AM,11.38,7.86,,,,
645,03/13/23 04:30:00 AM,11.38,7.86,,,,
646,03/13/23 04:45:00 AM,11.39,7.86,,,,
647,03/13/23 05:00:00 AM,11.39,7.86,,,,
648,03/13/23 05:15:00 AM,11.39,7.86,,,,
649,03/13/23 05:30:00 AM,11.39,7.84,,,,
650,03/13/23 05:45:00 AM,11.40,7.84,,,,
651,03/13/23 06:00:00 AM,11.42,7.84,,,,
652,03/13/23 06:15:00 AM,11.42,7.82,,,,
653,03/13/23 06:30:00 AM,11.43,7.80,,,,
654,03/13/23 06:45:00 AM,11.43,7.80,,,,
655,03/13/23 07:00:00 AM,11.45,7.78,,,,
656,03/13/23 07:15:00 AM,11.48,7.78,,,,
657,03/13/23 07:30:00 AM,11.50,7.78,,,,
658,03/13/23 07:45:00 AM,11.54,7.78,,,,
659,03/13/23 08:00:00 AM,11.60,7.78,,,,
660,03/13/23 08:15:00 AM,11.65,7.78,,,,
661,03/13/23 08:30:00 AM,11.72,7.80,,,,
662,03/13/23 08:45:00 AM,11.79,7.80,,,,
663,03/13/23 09:00:00 AM,11.82,7.82,,,,
664,03/13/23 09:15:00 AM,11.90,7.86,,,,
665,03/13/23 09:30:00 AM,11.95,7.88,,,,
666,03/13/23 09:45:00 AM,12.01,7.92,,,,
667,03/13/23 10:00:00 AM,12.09,7.98,,,,
668,03/13/23 10:15:00 AM,12.14,8.08,,,,
669,03/13/23 10:30:00 AM,12.18,8.16,,,,
670,03/13/23 10:45:00 AM,12.22,8.30,,,,
671,03/13/23 11:00:00 AM,12.27,8.42,,,,
672,03/13/23 11:15:00 AM,12.28,8.52,,,,
673,03/13/23 11:30:00 AM,12.30,8.66,,,,
674,03/13/23 11:45:00 AM,12.33,8.84,,,,
675,03/13/23 12:00:00 PM,12.36,9.02,,,,
676,03/13/23 12:15:00 PM,12.36,9.22,,,,
677,03/13/23 12:30:00 PM,12.36,9.42,,,,
678,03/13/23 12:45:00 PM,12.35,9.64,,,,
679,03/13/23 01:00:00 PM,12.35,9.84,,,,
680,03/13/23 01:15:00 PM,12.30,9.98,,,,
681,03/13/23 01:30:00 PM,12.26,10.06,,,,
682,03/13/23 01:45:00 PM,12.22,10.16,,,,
683,03/13/23 02:00:00 PM,12.17,10.26,,,,
684,03/13/23 02:15:00 PM,12.10,10.32,,,,
685,03/13/23 02:30:00 PM,12.09,10.38,,,,
686,03/13/23 02:45:00 PM,12.05,10.46,,,,
687,03/13/23 03:00:00 PM,12.01,10.50,,,,
688,03/13/23 03:15:00 PM,12.01,10.54,,,,
689,03/13/23 03:30:00 PM,11.96,10.56,,,,
690,03/13/23 03:45:00 PM,11.93,10.56,,,,
691,03/13/23 04:00:00 PM,11.90,10.58,,,,
692,03/13/23 04:15:00 PM,11.87,10.58,,,,
693,03/13/23 04:30:00 PM,11.84,10.58,,,,
694,03/13/23 04:45:00 PM,11.79,10.56,,,,
695,03/13/23 05:00:00 PM,11.74,10.56,,,,
696,03/13/23 05:15:00 PM,11.67,10.54,,,,
697,03/13/23 05:30:00 PM,11.63,10.54,,,,
698,03/13/23 05:45:00 PM,11.56,10.52,,,,
699,03/13/23 06:00:00 PM,11.48,10.52,,,,
700,03/13/23 06:15:00 PM,11.39,10.50,,,,
701,03/13/23 06:30:00 PM,11.34,10.48,,,,
702,03/13/23 06:45:00 PM,11.25,10.46,,,,
703,03/13/23 07:00:00 PM,11.20,10.44,,,,
704,03/13/23 07:15:00 PM,11.15,10.40,,,,
705,03/13/23 07:30:00 PM,11.10,10.36,,,,
706,03/13/23 07:45:00 PM,11.06,10.32,,,,
707,03/13/23 08:00:00 PM,11.03,10.26,,,,
708,03/13/23 08:15:00 PM,11.02,10.20,,,,
709,03/13/23 08:30:00 PM,10.98,10.14,,,,
710,03/13/23 08:45:00 PM,10.98,10.06,,,,
711,03/13/23 09:00:00 PM,10.97,10.00,,,,
712,03/13/23 09:15:00 PM,10.95,9.92,,,,
713,03/13/23 09:30:00 PM,10.96,9.86,,,,
714,03/13/23 09:45:00 PM,10.94,9.80,,,,
715,03/13/23 10:00:00 PM,10.94,9.72,,,,
716,03/13/23 10:15:00 PM,10.94,9.66,,,,
717,03/13/23 10:30:00 PM,10.93,9.62,,,,
718,03/13/23 10:45:00 PM,10.94,9.56,,,,
719,03/13/23 11:00:00 PM,10.94,9.50,,,,
720,03/13/23 11:15:00 PM,10.94,9.46,,,,
721,03/13/23 11:30:00 PM,10.93,9.40,,,,
722,03/13/23 11:45:00 PM,10.94,9.36,,,,
723,03/14/23 12:00:00 AM,10.95,9.30,,,,
724,03/14/23 12:15:00 AM,10.95,9.26,,,,
725,03/14/23 12:30:00 AM,10.96,9.20,,,,
726,03/14/23 12:45:00 AM,10.98,9.14,,,,
727,03/14/23 01:00:00 AM,10.98,9.08,,,,
728,03/14/23 01:15:00 AM,11.00,9.04,,,,
729,03/14/23 01:30:00 AM,11.02,8.96,,,,
730,03/14/23 01:45:00 AM,11.03,8.90,,,,
731,03/14/23 02:00:00 AM,11.04,8.84,,,,
732,03/14/23 02:15:00 AM,11.07,8.76,,,,
733,03/14/23 02:30:00 AM,11.07,8.70,,,,
734,03/14/23 02:45:00 AM,11.09,8.62,,,,
735,03/14/23 03:00:00 AM,11.11,8.56,,,,
736,03/14/23 03:15:00 AM,11.12,8.48,,,,
737,03/14/23 03:30:00 AM,11.15,8.40,,,,
738,03/14/23 03:45:00 AM,11.18,8.34,,,,
739,03/14/23 04:00:00 AM,11.19,8.28,,,,
740,03/14/23 04:15:00 AM,11.21,8.22,,,,
741,03/14/23 04:30:00 AM,11.22,8.14,,,,
742,03/14/23 04:45:00 AM,11.24,8.08,,,,
743,03/14/23 05:00:00 AM,11.26,8.02,,,,
744,03/14/23 05:15:00 AM,11.28,7.96,,,,
745,03/14/23 05:30:00 AM,11.30,7.92,,,,
746,03/14/23 05:45:00 AM,11.31,7.86,,,,
747,03/14/23 06:00:00 AM,11.32,7.80,,,,
748,03/14/23 06:15:00 AM,11.35,7.74,,,,
749,03/14/23 06:30:00 AM,11.35,7.68,,,,
750,03/14/23 06:45:00 AM,11.38,7.62,,,,
751,03/14/23 07:00:00 AM,11.42,7.56,,,,
752,03/14/23 07:15:00 AM,11.43,7.50,,,,
753,03/14/23 07:30:00 AM,11.47,7.46,,,,
754,03/14/23 07:45:00 AM,11.50,7.40,,,,
755,03/14/23 08:00:00 AM,11.56,7.36,,,,
756,03/14/23 08:15:00 AM,11.61,7.34,,,,
757,03/14/23 08:30:00 AM,11.67,7.34,,,,
758,03/14/23 08:45:00 AM,11.75,7.34,,,,
759,03/14/23 09:00:00 AM,11.82,7.36,,,,
760,03/14/23 09:15:00 AM,11.88,7.36,,,,
761,03/14/23 09:30:00 AM,11.96,7.40,,,,
762,03/14/23 09:45:00 AM,12.04,7.44,,,,
763,03/14/23 10:00:00 AM,12.09,7.50,,,,
764,03/14/23 10:15:00 AM,12.16,7.58,,,,
765,03/14/23 10:30:00 AM,12.22,7.66,,,,
766,03/14/23 10:45:00 AM,12.28,7.76,,,,
767,03/14/23 11:00:00 AM,12.34,7.88,,,,
768,03/14/23 11:15:00 AM,12.40,8.00,,,,
769,03/14/23 11:30:00 AM,12.43,8.16,,,,
770,03/14/23 11:45:00 AM,12.46,8.32,,,,
771,03/14/23 12:00:00 PM,12.50,8.50,,,,
772,03/14/23 12:15:00 PM,12.51,8.70,,,,
773,03/14/23 12:30:00 PM,12.54,8.92,,,,
774,03/14/23 12:45:00 PM,12.55,9.14,,,,
775,03/14/23 01:00:00 PM,12.55,9.36,,,,
776,03/14/23 01:15:00 PM,12.52,9.56,,,,
777,03/14/23 01:30:00 PM,12.51,9.76,,,,
778,03/14/23 01:45:00 PM,12.49,9.96,,,,
779,03/14/23 02:00:00 PM,12.47,10.12,,,,
780,03/14/23 02:15:00 PM,12.46,10.28,,,,
781,03/14/23 02:30:00 PM,12.42,10.42,,,,
782,03/14/23 02:45:00 PM,12.37,10.54,,,,
783,03/14/23 03:00:00 PM,12.36,10.64,,,,
784,03/14/23 03:15:00 PM,12.31,10.68,,,,
785,03/14/23 03:30:00 PM,12.27,10.70,,,,
786,03/14/23 03:45:00 PM,12.22,10.68,,,,
787,03/14/23 04:00:00 PM,12.18,10.68,,,,
788,03/14/23 04:15:00 PM,12.12,10.64,,,,
789,03/14/23 04:30:00 PM,12.06,10.56,,,,
790,03/14/23 04:45:00 PM,12.00,10.50,,,,
791,03/14/23 05:00:00 PM,11.92,10.42,,,,
792,03/14/23 05:15:00 PM,11.86,10.34,,,,
793,03/14/23 05:30:00 PM,11.79,10.26,,,,
794,03/14/23 05:45:00 PM,11.73,10.18,,,,
795,03/14/23 06:00:00 PM,11.68,10.08,,,,
796,03/14/23 06:15:00 PM,11.63,10.00,,,,
797,03/14/23 06:30:00 PM,11.57,9.92,,,,
798,03/14/23 06:45:00 PM,11.52,9.84,,,,
799,03/14/23 07:00:00 PM,11.47,9.76,,,,
800,03/14/23 07:15:00 PM,11.43,9.66,,,,
801,03/14/23 07:30:00 PM,11.38,9.58,,,,
802,03/14/23 07:45:00 PM,11.35,9.50,,,,
803,03/14/23 08:00:00 PM,11.31,9.44,,,,
804,03/14/23 08:15:00 PM,11.29,9.36,,,,
805,03/14/23 08:30:00 PM,11.25,9.30,,,,
806,03/14/23 08:45:00 PM,11.24,9.26,,,,
807,03/14/23 09:00:00 PM,11.21,9.20,,,,
808,03/14/23 09:15:00 PM,11.20,9.14,,,,
809,03/14/23 09:30:00 PM,11.18,9.08,,,,
810,03/14/23 09:45:00 PM,11.18,9.00,,,,
811,03/14/23 10:00:00 PM,11.18,8.94,,,,
812,03/14/23 10:15:00 PM,11.17,8.88,,,,
813,03/14/23 10:30:00 PM,11.18,8.80,,,,
814,03/14/23 10:45:00 PM,11.18,8.74,,,,
815,03/14/23 11:00:00 PM,11.19,8.66,,,,
816,03/14/23 11:15:00 PM,11.20,8.58,,,,
817,03/14/23 11:30:00 PM,11.20,8.50,,,,
818,03/14/23 11:45:00 PM,11.22,8.42,,,,
819,03/15/23 12:00:00 AM,11.23,8.34,,,,
820,03/15/23 12:15:00 AM,11.24,8.24,,,,
821,03/15/23 12:30:00 AM,11.24,8.16,,,,
822,03/15/23 12:45:00 AM,11.29,8.06,,,,
823,03/15/23 01:00:00 AM,11.31,7.96,,,,
824,03/15/23 01:15:00 AM,11.32,7.88,,,,
825,03/15/23 01:30:00 AM,11.34,7.80,,,,
826,03/15/23 01:45:00 AM,11.34,7.72,,,,
827,03/15/23 02:00:00 AM,11.36,7.64,,,,
828,03/15/23 02:15:00 AM,11.38,7.56,,,,
829,03/15/23 02:30:00 AM,11.43,7.48,,,,
830,03/15/23 02:45:00 AM,11.44,7.42,,,,
831,03/15/23 03:00:00 AM,11.45,7.36,,,,
832,03/15/23 03:15:00 AM,11.48,7.30,,,,
833,03/15/23 03:30:00 AM,11.49,7.24,,,,
834,03/15/23 03:45:00 AM,11.50,7.18,,,,
835,03/15/23 04:00:00 AM,11.50,7.12,,,,
836,03/15/23 04:15:00 AM,11.52,7.06,,,,
837,03/15/23 04:30:00 AM,11.54,7.00,,,,
838,03/15/23 04:45:00 AM,11.58,6.94,,,,
839,03/15/23 05:00:00 AM,11.58,6.88,,,,
840,03/15/23 05:15:00 AM,11.61,6.84,,,,
841,03/15/23 05:30:00 AM,11.62,6.78,,,,
842,03/15/23 05:45:00 AM,11.64,6.72,,,,
843,03/15/23 06:00:00 AM,11.66,6.68,,,,
844,03/15/23 06:15:00 AM,11.68,6.62,,,,
845,03/15/23 06:30:00 AM,11.71,6.56,,,,
846,03/15/23 06:45:00 AM,11.72,6.52,,,,
847,03/15/23 07:00:00 AM,11.73,6.48,,,,
848,03/15/23 07:15:00 AM,11.78,6.42,,,,
849,03/15/23 07:30:00 AM,11.80,6.36,,,,
850,03/15/23 07:45:00 AM,11.85,6.34,,,,
851,03/15/23 08:00:00 AM,11.90,6.30,,,,
852,03/15/23 08:15:00 AM,11.95,6.26,,,,
853,03/15/23 08:30:00 AM,12.01,6.26,,,,
854,03/15/23 08:45:00 AM,12.12,6.26,,,,
855,03/15/23 09:00:00 AM,12.18,6.26,,,,
856,03/15/23 09:15:00 AM,12.26,6.28,,,,
857,03/15/23 09:30:00 AM,12.34,6.30,,,,
858,03/15/23 09:45:00 AM,12.43,6.36,,,,
859,03/15/23 10:00:00 AM,12.49,6.44,,,,
860,03/15/23 10:15:00 AM,12.57,6.50,,,,
861,03/15/23 10:30:00 AM,12.64,6.58,,,,
862,03/15/23 10:45:00 AM,12.70,6.68,,,,
863,03/15/23 11:00:00 AM,12.76,6.80,,,,
864,03/15/23 11:15:00 AM,12.82,6.94,,,,
865,03/15/23 11:30:00 AM,12.85,7.08,,,,
866,03/15/23 11:45:00 AM,12.90,7.24,,,,
867,03/15/23 12:00:00 PM,12.93,7.42,,,,
868,03/15/23 12:15:00 PM,12.97,7.62,,,,
869,03/15/23 12:30:00 PM,12.99,7.82,,,,
870,03/15/23 12:45:00 PM,12.99,8.04,,,,
871,03/15/23 01:00:00 PM,12.99,8.28,,,,
872,03/15/23 01:15:00 PM,12.99,8.52,,,,
873,03/15/23 01:30:00 PM,12.96,8.76,,,,
874,03/15/23 01:45:00 PM,12.96,9.00,,,,
875,03/15/23 02:00:00 PM,12.91,9.20,,,,
876,03/15/23 02:15:00 PM,12.87,9.40,,,,
877,03/15/23 02:30:00 PM,12.85,9.58,,,,
878,03/15/23 02:45:00 PM,12.80,9.76,,,,
879,03/15/23 03:00:00 PM,12.75,9.88,,,,
880,03/15/23 03:15:00 PM,12.71,9.98,,,,
881,03/15/23 03:30:00 PM,12.66,10.06,,,,
882,03/15/23 03:45:00 PM,12.60,10.10,,,,
883,03/15/23 04:00:00 PM,12.54,10.14,,,,
884,03/15/23 04:15:00 PM,12.47,10.16,,,,
885,03/15/23 04:30:00 PM,12.40,10.14,,,,
886,03/15/23 04:45:00 PM,12.33,10.12,,,,
887,03/15/23 05:00:00 PM,12.27,10.08,,,,
888,03/15/23 05:15:00 PM,12.18,10.04,,,,
889,03/15/23 05:30:00 PM,12.10,10.02,,,,
890,03/15/23 05:45:00 PM,12.03,9.98,,,,
891,03/15/23 06:00:00 PM,11.95,9.94,,,,
892,03/15/23 06:15:00 PM,11.90,9.90,,,,
893,03/15/23 06:30:00 PM,11.84,9.82,,,,
894,03/15/23 06:45:00 PM,11.75,9.76,,,,
895,03/15/23 07:00:00 PM,11.70,9.70,,,,
896,03/15/23 07:15:00 PM,11.64,9.64,,,,
897,03/15/23 07:30:00 PM,11.60,9.58,,,,
898,03/15/23 07:45:00 PM,11.56,9.50,,,,
899,03/15/23 08:00:00 PM,11.51,9.42,,,,
900,03/15/23 08:15:00 PM,11.47,9.36,,,,
901,03/15/23 08:30:00 PM,11.46,9.28,,,,
902,03/15/23 08:45:00 PM,11.40,9.22,,,,
903,03/15/23 09:00:00 PM,11.38,9.16,,,,
904,03/15/23 09:15:00 PM,11.35,9.10,,,,
905,03/15/23 09:30:00 PM,11.34,9.04,,,,
906,03/15/23 09:45:00 PM,11.32,9.00,,,,
907,03/15/23 10:00:00 PM,11.31,8.94,,,,
908,03/15/23 10:15:00 PM,11.28,8.92,,,,
909,03/15/23 10:30:00 PM,11.25,8.86,,,,
910,03/15/23 10:45:00 PM,11.25,8.82,,,,
911,03/15/23 11:00:00 PM,11.23,8.78,,,,
912,03/15/23 11:15:00 PM,11.22,8.72,,,,
913,03/15/23 11:30:00 PM,11.21,8.68,,,,
914,03/15/23 11:45:00 PM,11.21,8.64,,,,
915,03/16/23 12:00:00 AM,11.20,8.60,,,,
916,03/16/23 12:15:00 AM,11.20,8.54,,,,
917,03/16/23 12:30:00 AM,11.20,8.48,,,,
918,03/16/23 12:45:00 AM,11.20,8.42,,,,
919,03/16/23 01:00:00 AM,11.21,8.36,,,,
920,03/16/23 01:15:00 AM,11.21,8.30,,,,
921,03/16/23 01:30:00 AM,11.22,8.20,,,,
922,03/16/23 01:45:00 AM,11.23,8.14,,,,
923,03/16/23 02:00:00 AM,11.25,8.06,,,,
924,03/16/23 02:15:00 AM,11.26,7.98,,,,
925,03/16/23 02:30:00 AM,11.29,7.90,,,,
926,03/16/23 02:45:00 AM,11.30,7.82,,,,
927,03/16/23 03:00:00 AM,11.33,7.72,,,,
928,03/16/23 03:15:00 AM,11.35,7.66,,,,
929,03/16/23 03:30:00 AM,11.37,7.56,,,,
930,03/16/23 03:45:00 AM,11.37,7.48,,,,
931,03/16/23 04:00:00 AM,11.42,7.40,,,,
932,03/16/23 04:15:00 AM,11.44,7.34,,,,
933,03/16/23 04:30:00 AM,11.45,7.26,,,,
934,03/16/23 04:45:00 AM,11.48,7.18,,,,
935,03/16/23 05:00:00 AM,11.49,7.10,,,,
936,03/16/23 05:15:00 AM,11.53,7.04,,,,
937,03/16/23 05:30:00 AM,11.54,6.98,,,,
938,03/16/23 05:45:00 AM,11.57,6.90,,,,
939,03/16/23 06:00:00 AM,11.57,6.84,,,,
940,03/16/23 06:15:00 AM,11.60,6.78,,,,
941,03/16/23 06:30:00 AM,11.62,6.72,,,,
942,03/16/23 06:45:00 AM,11.64,6.66,,,,
943,03/16/23 07:00:00 AM,11.65,6.60,,,,
944,03/16/23 07:15:00 AM,11.71,6.56,,,,
945,03/16/23 07:30:00 AM,11.73,6.50,,,,
946,03/16/23 07:45:00 AM,11.78,6.46,,,,
